UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2010,3,4116592,2102401,2014191,1532144,1461754,316374,307393,34352,33243,99491,95816,6067,5981,113973,110004,1636806,1562604,377488,367055,58231,56162,140647,135113,14393,13933,1568698,1501900,1073926,1022163,287963,279983,18063,17829,93591,90181,4026,3940,91129,87804,1158020,1103016,337933,328736,33739,32734,127693,122787,10122,9744,533703,512291,458218,439591,28411,27410,16289,15414,5900,5635,2041,2041,22844,22200,478786,459588,39555,38319,24492,23428,12954,12326,4271,4189
R,10,2010,4,4085229,2088613,1996616,1529647,1455709,310853,301394,34114,32635,98527,95694,5988,5714,109484,105470,1630074,1552406,368810,357858,57310,54884,138659,133773,13979,13291,1566199,1495347,1079951,1024141,283801,275087,18037,17549,92623,90314,3994,3766,87793,84490,1160850,1101924,331305,321498,33252,32134,126175,122039,9875,9323,522414,501269,449696,431568,27052,26307,16077,15086,5904,5380,1994,1948,21691,20980,469224,450482,37505,36360,24058,22750,12484,11734,4104,3968
R,10,2010,5,4071410,2080451,1990959,1532500,1456133,304808,296132,33639,32846,99240,98460,6005,5866,104259,101522,1628060,1549001,359327,349721,56220,54779,137611,135416,13501,13195,1568032,1500510,1089950,1032831,278518,270930,18037,17623,93760,93319,4046,4014,83721,81793,1167046,1107931,323392,315164,32903,32098,125843,124342,9549,9452,512419,490449,442550,423302,26290,25202,15602,15223,5480,5141,1959,1852,20538,19729,461014,441070,35935,34557,23317,22681,11768,11074,3952,3743
R,10,2010,6,4062475,2073975,1988500,1534166,1461067,301133,292313,32785,31791,99411,100032,5866,5540,100614,97757,1626187,1550469,352946,343069,54960,53402,136952,135943,13357,12725,1575802,1509723,1102313,1046929,276266,268082,17959,17217,93985,94853,4031,3796,81248,78846,1176957,1119297,318911,310036,32833,31709,125607,125019,9646,9102,498173,478777,431853,414138,24867,24231,14826,14574,5426,5179,1835,1744,19366,18911,449230,431172,34035,33033,22127,21693,11345,10924,3711,3623
R,10,2010,7,4049939,2066724,1983215,1534410,1461700,299266,290911,32245,31440,98446,99758,5717,5379,96640,94027,1622703,1547629,348708,339264,54217,52802,134130,134465,12959,12313,1578439,1512340,1110811,1053427,274880,267500,17634,16994,93197,94745,3932,3706,77985,75968,1182382,1123159,315757,307496,32380,31442,123163,123849,9307,8921,488285,470875,423599,408273,24386,23411,14611,14446,5249,5013,1785,1673,18655,18059,440321,424470,32951,31768,21837,21360,10967,10616,3652,3392
R,10,2010,8,4050930,2067397,1983533,1536281,1464192,304702,296173,32495,31256,95833,95588,5607,5403,92479,90921,1620623,1546955,351717,343083,54210,52707,129692,128369,12655,12166,1583352,1517067,1115149,1058797,280929,273074,17942,17185,90726,90797,3917,3727,74689,73487,1183525,1126023,319935,311941,32562,31711,119113,118268,9234,8820,484045,466466,421132,405395,23773,23099,14553,14071,5107,4791,1690,1676,17790,17434,437098,420932,31782,31142,21648,20996,10579,10101,3421,3346
R,10,2010,9,4106363,2096785,2009578,1556892,1483983,313279,303312,32316,31271,96818,96212,5567,5383,91913,89417,1640471,1565513,360141,349237,54368,52786,130292,128300,12563,12167,1614904,1546086,1137422,1080642,289416,280473,18077,17516,91852,91457,3866,3684,74271,72314,1205169,1146859,328234,318613,33131,32185,119987,118425,9108,8794,481881,463492,419470,403341,23863,22839,14239,13755,4966,4755,1701,1699,17642,17103,435302,418654,31907,30624,21237,20601,10305,9875,3455,3373
R,10,2010,10,4186674,2140696,2045978,1587506,1507543,326020,315832,33343,32037,97237,96793,5743,5464,90847,88309,1670304,1587686,371995,361176,55834,53771,129947,128231,12615,12231,1655107,1580584,1164215,1102639,302233,292675,18831,17946,92300,92014,4066,3803,73462,71507,1231372,1167785,340324,330343,34203,32971,119855,118382,9268,8895,485589,465394,423291,404904,23787,23157,14512,14091,4937,4779,1677,1661,17385,16802,438932,419901,31671,30833,21631,20800,10092,9849,3347,3336
R,10,2010,11,4125991,2111178,2014813,1574262,1494617,318974,307531,32475,31418,91869,90743,5665,5203,87933,85301,1654209,1571846,363403,351433,54712,53179,123006,120544,12607,11768,1641197,1563935,1164429,1101924,295837,285107,18562,18028,87047,86148,4014,3665,71308,69063,1229520,1164658,332858,321661,34025,33197,113171,111028,9251,8617,469981,450878,409833,392693,23137,22424,13913,13390,4822,4595,1651,1538,16625,16238,424689,407188,30545,29772,20687,19982,9835,9516,3356,3151
R,10,2010,12,4125865,2109329,2016536,1572476,1494910,320907,310220,32381,31305,92426,91465,5593,5277,85546,83359,1649932,1570646,363888,352588,54476,53020,122524,120308,12346,11612,1646534,1571815,1168636,1107454,298203,288118,18545,17903,87623,86808,3945,3713,69582,67819,1231850,1169298,334143,323581,33997,33216,112949,110967,9121,8556,462795,444721,403840,387456,22704,22102,13836,13402,4803,4657,1648,1564,15964,15540,418082,401348,29745,29007,20479,19804,9575,9341,3225,3056
R,10,2010,13,4106916,2099068,2007848,1568358,1491375,317966,308049,31745,30961,93973,92234,5432,5126,81594,80103,1642371,1563871,358262,347996,53435,52513,122945,120227,11794,11322,1642679,1570252,1169313,1109376,295864,286666,18224,17862,89327,87674,3841,3644,66110,65030,1229530,1168369,329358,319961,33453,33127,113591,111209,8695,8372,456389,437596,399045,381999,22102,21383,13521,13099,4646,4560,1591,1482,15484,15073,412841,395502,28904,28035,19982,19386,9354,9018,3099,2950
R,10,2010,14,4135280,2115611,2019669,1584348,1502168,318073,309624,32190,30688,95443,93546,5630,5182,79927,78461,1656748,1572914,356709,348340,54170,52248,123812,121198,12019,11554,1661154,1585339,1186866,1122645,296267,288768,18437,17586,90819,88948,4010,3667,64755,63725,1245759,1180286,328417,321098,33784,32794,114716,112163,8906,8606,454457,434330,397482,379523,21806,20856,13753,13102,4624,4598,1620,1515,15172,14736,410989,392628,28292,27242,20386,19454,9096,9035,3113,2948
R,10,2010,15,4219743,2164195,2055548,1616969,1527273,334530,321804,32844,31330,95878,92966,5614,5505,78360,76670,1687519,1596168,372039,359490,55040,52993,123800,119773,12070,11902,1703625,1616761,1213647,1143977,312132,300116,19038,18169,91225,88406,3974,3883,63609,62210,1271035,1200077,343362,331358,34846,33665,114790,110930,8967,8841,460570,438787,403322,383296,22398,21688,13806,13161,4653,4560,1640,1622,14751,14460,416484,396091,28677,28132,20194,19328,9010,8843,3103,3061
R,10,2010,16,4273511,2193810,2079701,1631267,1538505,350029,336301,33225,31885,97563,92209,5644,5628,76082,75173,1699418,1605665,385779,372519,55737,54086,124606,118521,12245,11960,1732920,1643598,1227422,1157590,327486,314849,19465,18429,92896,87753,4048,3987,61603,60990,1282698,1212185,357158,344933,35570,34431,115691,109880,9155,8915,460890,436103,403845,380915,22543,21452,13760,13456,4667,4456,1596,1641,14479,14183,416720,393480,28621,27586,20167,19655,8915,8641,3090,3045
R,10,2010,17,4368119,2247697,2120422,1668502,1564358,365394,350134,34628,32969,100188,94546,5988,5647,72997,72768,1733609,1629106,398840,384535,56673,55344,126638,120026,12418,11960,1778365,1682876,1256927,1181967,342296,328356,20330,19511,95544,89990,4235,4050,59033,59002,1309716,1234595,369882,356782,36151,35743,117849,111475,9243,8944,469332,437546,411575,382391,23098,21778,14298,13458,4644,4556,1753,1597,13964,13766,423893,394511,28958,27753,20522,19601,8789,8551,3175,3016
R,10,2010,18,4462033,2296103,2165930,1705774,1600105,372039,356349,36368,33627,104258,98652,6107,5835,71557,71362,1769276,1663406,403462,388751,59032,55934,130519,124482,12510,12196,1816292,1722802,1285184,1212703,348398,334145,21341,20055,99522,94001,4275,4146,57572,57752,1336283,1264037,374005,360748,37551,36212,121840,115873,9313,9054,479811,443128,420590,387402,23641,22204,15027,13572,4736,4651,1832,1689,13985,13610,432993,399369,29457,28003,21481,19722,8679,8609,3197,3142
R,10,2010,19,4562619,2330306,2232313,1729320,1644343,375731,369309,36604,33449,113325,107917,6875,6156,68451,71139,1789257,1706467,404959,401502,58310,55353,139445,134763,13731,13063,1851448,1791829,1311163,1262009,351373,345328,21243,20128,108207,102786,4901,4434,54561,57144,1358914,1311920,374917,371425,36634,35753,130214,125468,10282,9894,478858,440484,418157,382334,24358,23981,15361,13321,5118,5131,1974,1722,13890,13995,430343,394547,30042,30077,21676,19600,9231,9295,3449,3169
R,10,2010,20,4599004,2348198,2250806,1751410,1663961,370139,366708,36284,32959,118469,113268,7139,6609,64757,67301,1808033,1722958,396945,396563,57232,54202,143778,138518,13612,13040,1865095,1814960,1329099,1285734,345533,342493,20693,19869,113274,108206,5061,4810,51435,53848,1373995,1332941,366793,366538,35502,35000,134777,129534,10165,9825,483103,435846,422311,378227,24606,24215,15591,13090,5195,5062,2078,1799,13322,13453,434038,390017,30152,30025,21730,19202,9001,8984,3447,3215
R,10,2010,21,4427935,2263821,2164114,1694428,1599371,348370,349309,34580,31350,119510,115707,7081,6273,59852,62104,1746651,1653477,372572,376479,54474,51079,142741,139402,13176,12370,1801676,1754008,1290202,1243038,325208,326566,19543,18992,114560,110887,4987,4626,47176,49899,1331305,1286414,344178,348407,33448,33143,134289,131146,9786,9481,462145,410106,404226,356333,23162,22743,15037,12358,4950,4820,2094,1647,12676,12205,415346,367063,28394,28072,21026,17936,8452,8256,3390,2889
R,10,2010,22,4336530,2211130,2125400,1669859,1582569,325106,330969,34070,30305,119030,116104,6925,6379,56140,59074,1718722,1634132,347303,356288,52667,49130,141247,138928,12672,12218,1748743,1719013,1264187,1229209,302761,308656,18841,17965,114261,111390,4905,4683,43788,47110,1302213,1270335,319929,328717,31584,31377,133070,130773,9388,9300,462387,406387,405672,353360,22345,22313,15229,12340,4769,4714,2020,1696,12352,11964,416509,363797,27374,27571,21083,17753,8177,8155,3284,2918
R,10,2010,23,4222893,2155329,2067564,1640628,1546935,305460,313551,32731,29114,117168,115260,7034,6160,52308,56544,1685949,1596267,325977,337565,50496,47380,137796,137250,12619,11726,1700741,1669746,1240795,1200429,284247,291965,17713,17244,112540,110810,4923,4508,40523,44790,1275744,1239444,299941,310851,29810,30110,129986,129548,9314,8913,454588,397818,399833,346506,21213,21586,15018,11870,4628,4450,2111,1652,11785,11754,410205,356823,26036,26714,20686,17270,7810,7702,3305,2813
R,10,2010,24,4240969,2160892,2080077,1654214,1563452,297367,308058,32550,29245,118981,119073,7033,6225,50747,54024,1698400,1610299,316666,330557,49799,47437,139211,139898,12471,11666,1701094,1679712,1249170,1214214,276112,286434,17460,17049,114324,114704,4912,4578,39116,42733,1283160,1251187,290596,304103,29189,29945,131347,132415,9162,8904,459798,400365,405044,349238,21255,21624,15090,12196,4657,4369,2121,1647,11631,11291,415240,359112,26070,26454,20610,17492,7864,7483,3309,2762
R,10,2010,25,4291096,2180108,2110988,1674578,1586426,294086,309000,32488,29122,122437,126503,6993,6330,49526,53607,1717581,1633010,312729,330576,49964,47244,141953,147632,12200,11860,1714446,1705217,1264065,1231839,272893,287574,16997,16918,117896,122063,4835,4746,37760,42077,1296678,1268296,286741,304102,28715,29742,134353,140025,8913,9180,465662,405771,410513,354587,21193,21426,15491,12204,4541,4440,2158,1584,11766,11530,420903,364714,25988,26474,21249,17502,7600,7607,3287,2680
R,10,2010,26,4208536,2127294,2081242,1634776,1562774,282120,300452,31623,28602,124283,131475,6747,6047,47745,51892,1676198,1607680,299543,320849,48560,46551,143403,152271,12088,11520,1674139,1678810,1235071,1210544,261769,279605,16596,16490,119738,127232,4694,4444,36271,40495,1266382,1245520,274575,295048,27929,29110,135820,144870,8886,8766,453155,402432,399705,352230,20351,20847,15027,12112,4545,4243,2053,1603,11474,11397,409816,362160,24968,25801,20631,17441,7583,7401,3202,2754
R,10,2010,27,4204074,2119733,2084341,1632135,1562659,278308,299349,31705,28771,124006,136213,6658,6111,46921,51238,1672706,1606904,295482,319233,48460,46900,142799,156578,11855,11570,1666611,1679769,1232148,1208818,258117,278139,16485,16439,119516,132034,4686,4486,35659,39853,1262759,1243073,270632,293178,27770,29159,135346,149298,8777,8815,453122,404572,399987,353841,20191,21210,15220,12332,4490,4179,1972,1625,11262,11385,409947,363831,24850,26055,20690,17741,7453,7280,3078,2755
R,10,2010,28,4265059,2145402,2119657,1653325,1587190,280384,304467,31435,28747,126772,142128,6745,6286,46741,50839,1693716,1631060,297377,324351,48384,46946,145343,162025,11977,11699,1683915,1703626,1245413,1222707,260085,282818,16343,16263,122129,137696,4707,4588,35238,39554,1275654,1256693,272346,297850,27722,29100,137632,154534,8806,8899,461487,416031,407912,364483,20299,21649,15092,12484,4643,4432,2038,1698,11503,11285,418062,374367,25031,26501,20662,17846,7711,7491,3171,2800
R,10,2010,29,4207506,2110703,2096803,1631665,1572892,274923,300394,30254,28330,121981,139938,6483,5811,45397,49438,1670765,1615533,291240,319808,47037,46194,139896,159070,11616,11098,1662295,1687038,1234853,1213563,255416,279399,15602,16026,117533,135615,4559,4186,34332,38249,1264235,1246411,267237,293956,26912,28546,132538,151802,8598,8376,448408,409765,396812,359329,19507,20995,14652,12304,4448,4323,1924,1625,11065,11189,406530,369122,24003,25852,20125,17648,7358,7268,3018,2722
R,10,2010,30,4313344,2170291,2143053,1671788,1599998,288406,314782,31583,28790,125915,143605,6776,6115,45823,49763,1711221,1642891,305015,334309,48698,46989,143921,162699,12003,11521,1699954,1720693,1255427,1229074,268056,293156,16248,16266,121213,139237,4716,4462,34294,38498,1284695,1262024,279930,307754,27729,29110,136164,155407,8832,8809,470337,422360,416361,370924,20350,21626,15335,12524,4702,4368,2060,1653,11529,11265,426526,380867,25085,26555,20969,17879,7757,7292,3171,2712
R,10,2010,31,4124301,2070439,2053862,1595723,1533122,273654,301251,29585,27218,122806,140041,6115,5715,42556,46515,1632452,1573034,288819,319401,45665,44325,139377,158110,10903,10627,1631486,1652767,1207038,1180845,254604,280689,15333,15337,118481,135939,4263,4185,31767,35772,1234238,1211354,265420,294030,26074,27393,132264,151171,7987,8113,438953,401095,388685,352277,19050,20562,14252,11881,4325,4102,1852,1530,10789,10743,398214,361680,23399,25371,19591,16932,7113,6939,2916,2514
R,10,2010,32,3972574,1988400,1984174,1535816,1484065,259242,287981,28058,26390,119108,136076,5818,5376,40358,44286,1570454,1522075,273656,304911,43551,43063,134819,153182,10210,10034,1563937,1591164,1158928,1138693,241195,268101,14567,14659,114964,131935,4127,3884,30156,33892,1184522,1167571,251477,280503,24988,26312,128066,146390,7583,7598,424463,393010,376888,345372,18047,19880,13491,11731,4144,4141,1691,1492,10202,10394,385932,354504,22179,24408,18563,16751,6753,6792,2627,2436
R,10,2010,33,3976483,1986093,1990390,1537325,1491633,256432,286807,28369,26539,119011,136607,5777,5414,39179,43390,1570977,1528612,270130,303314,43639,43168,134316,153475,10109,10053,1561836,1593582,1160016,1141385,239024,267309,14838,15098,114776,132506,4070,3931,29112,33353,1184738,1169594,248603,279450,25135,26873,127474,146753,7454,7621,424257,396808,377309,350248,17408,19498,13531,11441,4235,4101,1707,1483,10067,10037,386239,359018,21527,23864,18504,16295,6842,6722,2655,2432
R,10,2010,34,3830122,1911193,1918929,1474592,1437763,244242,273028,27312,25345,121945,136958,5478,5136,37624,40699,1506936,1472342,256986,288217,42018,41051,136824,153004,9752,9521,1498110,1528942,1106785,1092560,227297,254380,14236,14172,117901,132947,3903,3747,27988,31136,1130565,1118755,236121,265428,24107,25224,130395,146478,7261,7280,413083,389987,367807,345203,16945,18648,13076,11173,4044,4011,1575,1389,9636,9563,376371,353587,20865,22789,17911,15827,6429,6526,2491,2241
R,10,2010,35,3915266,1957435,1957831,1512888,1467318,248914,278852,27174,25758,127350,141623,5398,4957,35711,39323,1543328,1500757,261043,293232,41278,41077,141528,157200,9395,9090,1540972,1566060,1140054,1119317,232649,260503,14079,14540,123386,137723,3873,3619,26931,30358,1162744,1144943,241210,270980,23770,25457,135367,150955,7067,6919,416463,391771,372834,348001,16265,18349,13095,11218,3964,3900,1525,1338,8780,8965,380584,355814,19833,22252,17508,15620,6161,6245,2328,2171
R,10,2010,36,3879711,1934985,1944726,1496178,1459919,245412,275463,26814,25197,127176,141711,5165,4845,34240,37591,1525302,1491669,256804,289110,40706,40163,140676,156537,9048,8822,1529389,1559109,1132012,1115765,230131,258256,13975,14275,123468,137963,3739,3583,26064,29267,1153977,1140224,238284,268372,23561,25072,135004,150707,6864,6791,405596,385617,364166,344154,15281,17207,12839,10922,3708,3748,1426,1262,8176,8324,371325,351445,18520,20738,17145,15091,5672,5830,2184,2031
R,10,2010,37,3865800,1919384,1946416,1483761,1459424,245016,278069,26040,25077,126251,142243,4886,4820,33430,36783,1512104,1490354,255918,291266,39635,39890,139635,156824,8652,8725,1529250,1570833,1133004,1124060,230495,261359,13817,14424,122730,138600,3539,3567,25665,28823,1154519,1148049,238268,271148,23414,25327,134229,151160,6600,6712,390134,375583,350757,335364,14521,16710,12223,10653,3521,3643,1347,1253,7765,7960,357585,342305,17650,20118,16221,14563,5406,5664,2052,2013
R,10,2010,38,4027743,2001239,2026504,1551580,1526375,256447,288580,26686,25216,128256,144716,4972,4703,33298,36914,1579637,1557453,267058,301577,40800,40514,141348,159112,8743,8643,1611893,1650487,1201443,1190183,242007,272052,14354,14692,124649,141058,3651,3470,25789,29032,1222911,1214346,249690,281726,24527,25981,135947,153548,6694,6713,389346,376017,350137,336192,14440,16528,12332,10524,3607,3658,1321,1233,7509,7882,356726,343107,17368,19851,16273,14533,5401,5564,2049,1930
R,10,2010,39,4262431,2117385,2145046,1660573,1634497,266328,302040,26796,26022,124563,140316,4969,4726,34156,37445,1689405,1666033,277093,315083,41529,42016,137788,154480,8913,8857,1732120,1771900,1313992,1301139,252024,285586,14919,15363,120908,136720,3618,3525,26659,29567,1336273,1325800,259803,295265,25716,27415,132334,148946,6864,6914,385265,373146,346581,333358,14304,16454,11877,10659,3655,3596,1351,1201,7497,7878,353132,340233,17290,19818,15813,14601,5454,5534,2049,1943
R,10,2010,40,4401305,2193084,2208221,1725574,1691187,274780,305869,27548,25991,126069,142553,5025,4934,34088,37687,1754343,1722711,285511,318909,42495,42412,138954,156796,9027,9183,1804757,1839236,1376205,1361466,260233,289629,15391,15648,122463,138913,3706,3710,26759,29870,1398528,1386193,268121,299416,26470,28074,133555,151152,7002,7237,388327,368985,349369,329721,14547,16240,12157,10343,3606,3640,1319,1224,7329,7817,355815,336518,17390,19493,16025,14338,5399,5644,2025,1946
R,10,2010,41,4229801,2108530,2121271,1667886,1634676,258324,287364,26053,25003,119489,134977,4850,4689,31928,34562,1694931,1663606,267972,298835,40463,40597,131504,147906,8601,8601,1738212,1769408,1334425,1319616,244632,272302,14719,15099,116081,131483,3623,3550,24732,27358,1355150,1342310,251438,280784,25330,26963,126399,142601,6686,6766,370318,351863,333461,315060,13692,15062,11334,9904,3408,3494,1227,1139,7196,7204,339781,321296,16534,18051,15133,13634,5105,5305,1915,1835
R,10,2010,42,4082866,2032220,2050646,1604578,1576830,252998,282271,25386,24236,115058,130498,4392,4344,29808,32467,1629616,1603776,261880,293025,39172,39098,126179,142486,7927,8192,1678871,1714349,1286469,1275746,239625,267536,14383,14851,111978,127303,3237,3243,23179,25670,1305708,1296777,245916,275445,24636,26222,121564,137698,6152,6446,353349,336297,318109,301084,13373,14735,11003,9385,3080,3195,1155,1101,6629,6797,323908,306999,15964,17580,14536,12876,4615,4788,1775,1746
R,10,2010,43,4090230,2030736,2059494,1613800,1595511,253244,284401,24578,24190,105992,119590,4489,4298,28633,31504,1637830,1621669,261653,295025,38197,39029,116472,130706,7848,8007,1690168,1732246,1306778,1302368,240409,269931,14346,15239,102965,116571,3335,3241,22335,24896,1325272,1322796,246336,277705,24572,26671,111997,126095,6164,6351,340568,327248,307022,293143,12835,14470,10232,8951,3027,3019,1154,1057,6298,6608,312558,298873,15317,17320,13625,12358,4475,4611,1684,1656
R,10,2010,44,4128956,2048769,2080187,1625682,1611695,260642,290836,24676,24270,104991,118057,4423,4407,28355,30922,1649162,1637272,269090,301089,38430,39166,115162,128927,7939,8075,1714535,1759973,1324500,1324974,247748,276719,14599,15492,102105,115024,3325,3361,22258,24403,1342647,1344929,253704,284210,25136,26997,110832,124311,6288,6406,334234,320214,301182,286721,12894,14117,10077,8778,2886,3033,1098,1046,6097,6519,306515,292343,15386,16879,13294,12169,4330,4616,1651,1669
R,10,2010,45,4365151,2166182,2198969,1724126,1709576,274199,306058,26025,25447,108131,121287,4585,4447,29116,32154,1748389,1736128,282632,316510,40378,41151,118500,132444,8118,8309,1828112,1876567,1419484,1421029,261286,291658,15820,16579,105155,118228,3507,3440,22860,25633,1438263,1441917,267265,299357,26744,28921,114113,127843,6459,6679,338070,322402,304642,288547,12913,14400,10205,8868,2976,3059,1078,1007,6256,6521,310126,294211,15367,17153,13634,12230,4387,4601,1659,1630
R,10,2010,46,4529243,2240212,2289031,1794061,1792469,277628,311094,26140,26001,108525,122961,4471,4461,29387,32045,1818400,1818868,285865,321050,41027,42342,118929,133978,8103,8254,1915294,1972368,1501275,1508658,265148,297030,16247,17276,105755,120104,3441,3474,23428,25826,1520438,1529672,271049,304384,27885,30398,114781,129629,6487,6697,324918,316663,292786,283811,12480,14064,9893,8725,2770,2857,1030,987,5959,6219,297962,289196,14816,16666,13142,11944,4148,4349,1616,1557
R,10,2010,47,4530401,2235192,2295209,1793356,1803758,273183,305882,25663,25397,109736,123877,4205,4377,29049,31918,1817509,1830001,281211,315798,40568,41757,119907,134619,7676,8192,1925857,1990376,1514819,1530771,261146,292421,16347,16970,107016,121041,3243,3427,23286,25746,1533968,1551664,266888,299820,28102,30136,115898,130282,6190,6632,309335,304833,278537,272987,12037,13461,9316,8427,2720,2836,962,950,5763,6172,283541,278337,14323,15978,12466,11621,4009,4337,1486,1560
R,10,2010,48,4532422,2234622,2297800,1803607,1818247,270272,303742,24955,25204,102775,114933,4354,4354,28659,31320,1827524,1843844,277927,313491,39594,41664,112872,125376,7910,8077,1937406,2004843,1535502,1555775,258904,291106,16079,16944,100241,112216,3432,3437,23248,25365,1554692,1576275,264415,298333,27812,30267,109079,121235,6479,6531,297216,292957,268105,262472,11368,12636,8876,8260,2534,2717,922,917,5411,5955,272832,267569,13512,15158,11782,11397,3793,4141,1431,1546
R,10,2010,49,4564758,2246082,2318676,1826557,1846421,267836,302744,24422,25295,94907,109245,4079,4096,28281,30875,1850063,1871645,275342,312212,39225,41852,104829,119370,7502,7808,1964024,2037974,1572290,1594865,256938,290470,16077,17600,92472,106655,3261,3240,22986,25144,1591160,1615173,262405,297567,27996,31124,101128,115394,6176,6355,282058,280702,254267,251556,10898,12274,8345,7695,2435,2590,818,856,5295,5731,258903,256472,12937,14645,11229,10728,3701,3976,1326,1453
R,10,2010,50,4653061,2291410,2361651,1855001,1873287,277669,311163,24708,25617,101246,116717,4270,4218,28516,30649,1878821,1898279,285207,320553,39711,41966,111083,126853,7637,7853,2006966,2078877,1598561,1619542,266774,298924,16233,17930,98762,114055,3396,3391,23240,25035,1617770,1639700,272252,305987,28356,31315,107398,122834,6227,6485,284444,282774,256440,253745,10895,12239,8475,7687,2484,2662,874,827,5276,5614,261051,258579,12955,14566,11355,10651,3685,4019,1410,1368
R,10,2010,51,4549383,2237899,2311484,1820611,1842219,268357,302454,23586,24198,94346,109305,3944,3907,27055,29401,1843127,1866337,275290,311263,37964,40315,103833,118764,7139,7250,1976939,2050107,1585235,1607934,258271,290970,15884,16994,92083,106863,3186,3167,22280,24179,1603631,1627537,263354,297628,27637,30302,100445,115114,5898,6009,260960,261377,235376,234285,10086,11484,7702,7204,2263,2442,758,740,4775,5222,239496,238800,11936,13635,10327,10013,3388,3650,1241,1241
R,10,2010,52,4450278,2182204,2268074,1779917,1813233,257205,290781,21928,23200,93742,109213,3693,3749,25719,27898,1801170,1835950,263931,299160,35899,38610,102512,118204,6647,6872,1941150,2022248,1562977,1592619,247476,279973,14906,16550,91649,106996,2970,3045,21172,23065,1580301,1611218,252410,286335,26409,29358,99369,114816,5476,5733,241054,245826,216940,220614,9729,10808,7022,6650,2093,2217,723,704,4547,4833,220869,224732,11521,12825,9490,9252,3143,3388,1171,1139
R,10,2010,53,4456559,2179790,2276769,1781594,1825607,255109,290355,22049,22811,92184,107123,3528,3559,25326,27314,1802553,1847958,261719,298480,35991,38423,100658,115443,6471,6653,1945535,2036182,1570456,1609344,245903,279908,14993,16419,90229,105092,2879,2844,21075,22575,1587722,1627615,250876,286065,26558,29477,97788,112290,5405,5465,234255,240587,211138,216263,9206,10447,7056,6392,1955,2031,649,715,4251,4739,214831,220343,10843,12415,9433,8946,2870,3153,1066,1188
R,10,2010,54,4325918,2110163,2215755,1727692,1775228,244783,281827,20817,22099,89445,106620,3393,3428,24033,26553,1747633,1796945,250986,289639,34139,37355,97392,114787,6162,6420,1889574,1986554,1529020,1569432,235998,271849,14291,15971,87544,104431,2743,2843,19978,22028,1545444,1587253,240582,277779,25355,28785,94589,111529,5123,5398,220589,229201,198672,205796,8785,9978,6526,6128,1901,2189,650,585,4055,4525,202189,209692,10404,11860,8784,8570,2803,3258,1039,1022
R,10,2010,55,4254833,2073481,2181352,1702755,1754500,235510,271065,20075,20977,88716,106436,3230,3398,23195,24976,1721877,1774745,241484,278509,33010,35225,96374,114178,5934,6253,1860431,1958319,1510337,1553411,227164,261649,13945,15297,86885,104433,2665,2773,19435,20756,1526199,1569999,231613,267329,24799,27280,93730,111205,5004,5227,213050,223033,192418,201089,8346,9416,6130,5680,1831,2003,565,625,3760,4220,195678,204746,9871,11180,8211,7945,2644,2973,930,1026
R,10,2010,56,4141607,2010117,2131490,1658919,1722410,223586,260758,18803,19906,84198,101487,2973,3198,21638,23731,1676841,1741658,229124,267696,31080,33686,91237,108609,5376,5930,1813427,1922747,1480881,1533778,215826,252168,13367,14752,82602,99579,2445,2616,18306,19854,1495898,1549664,220022,257480,23834,26437,88866,105849,4553,4989,196690,208743,178038,188632,7760,8590,5436,5154,1596,1908,528,582,3332,3877,180943,191994,9102,10216,7246,7249,2371,2760,823,941
R,10,2010,57,3962805,1916780,2046025,1590875,1663497,206823,243920,17529,18425,78569,94948,2780,2870,20204,22365,1607635,1681714,211790,250382,29209,31508,85031,101710,5058,5454,1736588,1852476,1427898,1488357,199661,235909,12476,13748,77090,93297,2320,2396,17143,18769,1442036,1503446,203380,240878,22441,24881,82880,99243,4315,4655,180192,193549,162977,175140,7162,8011,5053,4677,1479,1651,460,474,3061,3596,165599,178268,8410,9504,6768,6627,2151,2467,743,799
