UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2014,64,3487595,1659434,1828161,1380000,1484244,170705,212856,14260,15458,75448,94594,2417,2500,16604,18509,1393742,1499215,174886,218325,24111,26422,80513,100073,4337,4662,1511688,1659804,1245895,1331676,164862,205676,10499,11622,74272,93131,2026,2128,14134,15571,1257500,1344125,168040,209863,18945,21044,78797,97900,3742,3992,147746,168357,134105,152568,5843,7180,3761,3836,1176,1463,391,372,2470,2938,136242,155090,6846,8462,5166,5378,1716,2173,595,670
R,9,2014,65,3399458,1614981,1784477,1355630,1462171,157404,199473,13468,14460,70805,88485,2312,2450,15362,17438,1368363,1476408,161105,204503,22718,25034,75439,93343,4109,4431,1478391,1628509,1231386,1320338,152167,192987,10000,11010,69705,87232,1963,2073,13170,14869,1242227,1332362,154996,196913,18042,20246,73828,91507,3535,3814,136590,155968,124244,141833,5237,6486,3468,3450,1100,1253,349,377,2192,2569,126136,144046,6109,7590,4676,4788,1611,1836,574,617
R,9,2014,66,3341565,1585050,1756515,1340779,1451309,148155,189278,12540,13782,66961,83164,2087,2264,14528,16718,1352807,1465070,151742,193936,21321,23963,71251,87836,3755,4159,1456251,1608076,1223542,1316259,143175,183263,9417,10546,65936,81932,1768,1923,12413,14153,1233722,1327775,145947,186860,17015,19368,69744,86018,3251,3577,128799,148439,117237,135050,4980,6015,3123,3236,1025,1232,319,341,2115,2565,119085,137295,5795,7076,4306,4595,1507,1818,504,582
R,9,2014,67,3503541,1661530,1842011,1429599,1552573,140108,179240,12627,13362,62401,78028,2000,2027,14795,16781,1441985,1566531,143623,183902,21893,23862,66486,82459,3681,3829,1539279,1699223,1318067,1422247,135652,173615,9576,10356,61461,76853,1705,1719,12818,14433,1328743,1434143,138401,177301,17752,19576,65069,80777,3193,3330,122251,142788,111532,130326,4456,5625,3051,3006,940,1175,295,308,1977,2348,113242,132388,5222,6601,4141,4286,1417,1682,488,499
R,9,2014,68,2689314,1267659,1421655,1078868,1182422,111067,145484,9858,10888,54412,67565,1823,1816,11631,13480,1088612,1193524,113837,149157,16824,18895,57836,71477,3238,3419,1162259,1295696,982704,1067608,107052,140270,7322,8300,53625,66565,1577,1557,9979,11396,991022,1076892,109154,143097,13409,15195,56675,70001,2816,2989,105400,125959,96164,114814,4015,5214,2536,2588,787,1000,246,259,1652,2084,97590,116632,4683,6060,3415,3700,1161,1476,422,430
R,9,2014,69,2526264,1183584,1342680,1005119,1114380,106073,140564,9085,10272,51030,63260,1613,1750,10664,12454,1014008,1124660,108616,143973,15427,17688,54201,66826,2979,3230,1084445,1223982,914460,1005837,102463,135883,6812,7850,50240,62342,1375,1498,9095,10572,921968,1014479,104387,138487,12303,14278,53052,65479,2581,2798,99139,118698,90659,108543,3610,4681,2273,2422,790,918,238,252,1569,1882,92040,110181,4229,5486,3124,3410,1149,1347,398,432
R,9,2014,70,2464698,1148286,1316412,981781,1101307,98641,132618,8491,9534,47900,59350,1459,1598,10014,12005,990161,1111208,100964,135968,14509,16800,50835,62667,2714,3055,1059048,1205927,900098,1000156,95248,128389,6463,7305,47268,58466,1270,1369,8701,10242,907324,1008530,97061,131005,11795,13651,49902,61376,2396,2673,89238,110485,81683,101151,3393,4229,2028,2229,632,884,189,229,1313,1763,82837,102678,3903,4963,2714,3149,933,1291,318,382
R,9,2014,71,2528218,1172698,1355520,1015089,1149283,94696,130313,7930,9162,44165,53708,1333,1414,9485,11640,1023101,1158975,96854,133440,13787,16313,46763,56821,2506,2767,1089233,1249568,938526,1052391,91587,126082,6173,7044,43527,52930,1170,1208,8250,9913,945486,1060595,93250,128454,11391,13309,45820,55643,2207,2420,83465,105952,76563,96892,3109,4231,1757,2118,638,778,163,206,1235,1727,77615,98380,3604,4986,2396,3004,943,1178,299,347
R,9,2014,72,2231974,1028975,1202999,884472,1012651,85236,118025,7174,8193,42341,52612,1152,1335,8600,10183,891629,1021102,87247,120762,12468,14451,44786,55379,2163,2470,953778,1106832,815482,924380,82427,114375,5593,6321,41802,51889,991,1112,7483,8755,821681,931588,84000,116507,10287,11822,43984,54339,1884,2129,75197,96167,68990,88271,2809,3650,1581,1872,539,723,161,223,1117,1428,69948,89514,3247,4255,2181,2629,802,1040,279,341
R,9,2014,73,2025154,924724,1100430,793724,924634,76894,109729,6568,7459,38783,47984,1070,1156,7685,9468,800170,932492,78629,112265,11239,13246,41044,50619,1993,2232,855596,1011442,730242,842865,74352,106349,5125,5849,38290,47305,940,975,6647,8099,735792,849543,75673,108317,9262,10914,40293,49602,1756,1927,69128,88988,63482,81769,2542,3380,1443,1610,493,679,130,181,1038,1369,64378,82949,2956,3948,1977,2332,751,1017,237,305
R,9,2014,74,1903459,863008,1040451,737165,870834,73422,105807,6118,7122,38025,46675,1043,1187,7235,8826,743182,878163,75090,108221,10415,12402,40262,49123,1916,2239,796695,953660,676237,791162,71018,102410,4710,5549,37516,46032,907,976,6307,7531,681464,797356,72313,104270,8504,10152,39526,48196,1692,1904,66313,86791,60928,79672,2404,3397,1408,1573,509,643,136,211,928,1295,61718,80807,2777,3951,1911,2250,736,927,224,335
R,9,2014,75,1780403,805586,974817,692216,821283,66311,96059,5351,6396,34483,41815,837,1116,6388,8148,697603,828038,67779,98218,9142,11276,36392,44129,1609,2109,744690,894338,636235,747267,64019,92942,4109,4975,34067,41242,711,950,5549,6962,640879,753027,65160,94571,7453,9243,35776,43275,1413,1808,60896,80479,55981,74016,2292,3117,1242,1421,416,573,126,166,839,1186,56724,75011,2619,3647,1689,2033,616,854,196,301
R,9,2014,76,1702871,763038,939833,658195,794706,60906,90954,4975,6178,32079,39567,846,1021,6037,7407,663261,800862,62274,92964,8580,10536,33916,41688,1540,1895,706711,863558,606293,724606,58889,87974,3887,4825,31668,39043,716,828,5258,6282,610679,729794,59956,89513,7085,8619,33310,40888,1329,1587,56327,76275,51902,70100,2017,2980,1088,1353,411,524,130,193,779,1125,52582,71068,2318,3451,1495,1917,606,800,211,308
R,9,2014,77,1571242,696455,874787,601104,739350,55373,84783,4401,5531,29383,37219,741,922,5453,6982,605748,745157,56625,86670,7616,9592,31062,39231,1355,1780,644560,803680,553212,673903,53514,82084,3404,4264,29040,36674,630,766,4760,5989,557249,678842,54474,83552,6271,7827,30548,38454,1176,1529,51895,71107,47892,65447,1859,2699,997,1267,343,545,111,156,693,993,48499,66315,2151,3118,1345,1765,514,777,179,251
R,9,2014,78,1484177,650658,833519,562429,705304,51654,81298,4006,5127,26937,34580,655,817,4977,6393,566606,710603,52776,83066,6885,8899,28506,36393,1263,1534,602268,766488,517724,643451,49869,78789,3128,3965,26629,34123,562,696,4356,5464,521367,647942,50733,80154,5685,7247,28050,35730,1105,1340,48390,67031,44705,61853,1785,2509,878,1162,308,457,93,121,621,929,45239,62661,2043,2912,1200,1652,456,663,158,194
R,9,2014,79,1418151,612929,805222,532023,683267,47655,77421,3682,4886,24454,32677,594,751,4521,6220,535820,688403,48677,79053,6287,8511,25850,34512,1190,1471,567550,740642,489997,623668,46087,75036,2850,3749,24144,32216,520,617,3952,5356,493305,628061,46883,76307,5177,6950,25385,33837,1055,1248,45379,64580,42026,59599,1568,2385,832,1137,310,461,74,134,569,864,42515,60342,1794,2746,1110,1561,465,675,135,223
R,9,2014,80,1282700,548672,734028,477310,624205,41947,70011,3122,4234,21688,29358,568,690,4037,5530,480770,628848,42854,71494,5403,7438,22964,31012,1048,1328,508709,676557,440216,571096,40633,67905,2401,3242,21429,28942,483,594,3547,4778,443247,575089,41340,69056,4450,6066,22572,30411,919,1158,39963,57471,37094,53109,1314,2106,721,992,259,416,85,96,490,752,37523,53759,1514,2438,953,1372,392,601,129,170
R,9,2014,81,1205804,507080,698724,443011,595780,37475,65074,2813,3913,19738,28194,490,620,3553,5143,446019,600058,38266,66422,4813,6904,20906,29687,913,1267,471649,645820,410138,546814,36252,63116,2202,3056,19501,27837,423,537,3133,4460,412777,550502,36871,64177,3988,5709,20566,29174,807,1120,35431,52904,32873,48966,1223,1958,611,857,237,357,67,83,420,683,33242,49556,1395,2245,825,1195,340,513,106,147
R,9,2014,82,1155706,477715,677991,420007,582301,33738,60561,2462,3623,17812,26019,441,570,3255,4917,422783,586416,34488,61884,4276,6465,18857,27418,864,1169,444512,627499,389073,535539,32696,58743,1892,2792,17576,25672,379,497,2896,4256,391535,539075,33306,59811,3518,5300,18533,26909,760,1020,33203,50492,30934,46762,1042,1818,570,831,236,347,62,73,359,661,31248,47341,1182,2073,758,1165,324,509,104,149
R,9,2014,83,1082963,440632,642331,390678,556674,28829,53929,2129,3236,15680,23625,383,499,2933,4368,393183,560321,29483,55125,3742,5753,16671,24896,748,1006,409890,595698,361986,513454,27905,52295,1599,2439,15508,23323,332,427,2560,3760,364165,516568,28417,53226,3020,4654,16398,24440,657,881,30742,46633,28692,43220,924,1634,530,797,172,302,51,72,373,608,29018,43753,1066,1899,722,1099,273,456,91,125
R,9,2014,84,1040133,413542,626591,366238,542614,27340,52702,2028,3053,14898,23485,368,504,2670,4233,368513,546155,27938,53813,3537,5484,15739,24720,705,1013,384560,581237,339192,500412,26420,51184,1542,2333,14743,23203,326,427,2337,3678,341179,503470,26892,52050,2871,4495,15503,24305,630,880,28982,45354,27046,42202,920,1518,486,720,155,282,42,77,333,555,27334,42685,1046,1763,666,989,236,415,75,133
R,9,2014,85,926625,359915,566710,320229,493129,22737,46729,1710,2529,12556,20127,316,455,2367,3741,322231,496227,23283,47781,3065,4668,13293,21188,607,911,335002,527378,297040,456542,21944,45370,1295,1935,12399,19879,276,392,2048,3260,298762,459224,22364,46213,2497,3834,13045,20828,529,803,24913,39332,23189,36587,793,1359,415,594,157,248,40,63,319,481,23469,37003,919,1568,568,834,248,360,78,108
R,9,2014,86,853364,322796,530568,288114,463542,19902,42607,1490,2345,11005,18192,228,374,2057,3508,289852,466463,20351,43562,2655,4355,11666,19197,492,821,301018,495140,267736,430695,19240,41335,1125,1780,10898,17971,194,314,1825,3045,269273,433202,19610,42095,2170,3568,11504,18867,432,712,21778,35428,20378,32847,662,1272,365,565,107,221,34,60,232,463,20579,33261,741,1467,485,787,162,330,60,109
R,9,2014,87,770913,284021,486892,253471,426677,17557,38525,1207,2121,9794,16175,200,315,1792,3079,254991,429261,17976,39346,2211,3927,10357,17029,412,681,265560,455793,236124,397804,17049,37406,944,1627,9692,15981,172,267,1579,2708,237460,400063,17388,38066,1836,3253,10199,16743,361,590,18461,31099,17347,28873,508,1119,263,494,102,194,28,48,213,371,17531,29198,588,1280,375,674,158,286,51,91
R,9,2014,88,677990,241887,436103,215894,382792,15088,34337,1055,1819,8170,14157,156,304,1524,2694,217187,385059,15453,35104,1907,3359,8643,14876,341,620,225947,408667,200993,357290,14615,33397,797,1398,8078,13968,133,261,1331,2353,202117,359261,14902,34014,1554,2771,8498,14612,297,544,15940,27436,14901,25502,473,940,258,421,92,189,23,43,193,341,15070,25798,551,1090,353,588,145,264,44,76
R,9,2014,89,597860,205356,392504,183066,345045,12767,30420,900,1583,7234,12679,125,272,1264,2505,184140,347140,13062,31188,1593,3014,7648,13323,281,548,192024,368466,170600,322716,12388,29571,666,1214,7156,12517,105,238,1109,2210,171542,324556,12621,30207,1280,2504,7525,13087,244,481,13332,24038,12466,22329,379,849,234,369,78,162,20,34,155,295,12598,22584,441,981,313,510,123,236,37,67
R,9,2014,90,515231,171381,343850,152562,303467,10722,26083,725,1394,6204,10698,108,213,1060,1995,153464,305130,10992,26668,1318,2568,6548,11224,216,432,160076,323702,141994,284752,10383,25363,545,1073,6128,10562,94,184,932,1768,142786,286218,10598,25849,1076,2130,6438,11033,191,387,11305,20148,10568,18715,339,720,180,321,76,136,14,29,128,227,10678,18912,394,819,242,438,110,191,25,45
R,9,2014,91,428580,138767,289813,123371,255905,8676,21995,614,1088,5110,8940,90,169,906,1716,124140,257328,8908,22517,1107,2091,5395,9370,202,371,129286,273239,114495,240477,8401,21401,461,840,5057,8844,74,147,798,1530,115173,241733,8589,21843,898,1753,5317,9228,169,333,9481,16574,8876,15428,275,594,153,248,53,96,16,22,108,186,8967,15595,319,674,209,338,78,142,33,38
R,9,2014,92,356115,110882,245233,98394,216925,7004,18587,470,918,4275,7248,64,165,675,1390,98974,218065,7180,19006,845,1710,4488,7607,149,337,103676,231417,91655,204048,6788,18116,362,722,4234,7157,52,144,585,1230,92155,205049,6922,18469,686,1434,4427,7479,123,298,7206,13816,6739,12877,216,471,108,196,41,91,12,21,90,160,6819,13016,258,537,159,276,61,128,26,39
R,9,2014,93,287305,86200,201105,76774,177940,5263,15213,344,743,3233,5901,54,119,532,1189,77219,178914,5423,15598,634,1431,3395,6200,121,263,80713,189979,71645,167593,5107,14836,252,580,3199,5833,42,105,468,1032,72033,168437,5247,15159,504,1188,3347,6088,98,229,5487,11126,5129,10347,156,377,92,163,34,68,12,14,64,157,5186,10477,176,439,130,243,48,112,23,34
R,9,2014,94,226812,64933,161879,57213,142262,4374,13017,272,600,2593,4992,49,92,432,916,57573,143004,4492,13318,504,1120,2727,5225,107,206,60695,152811,53285,133812,4241,12708,202,466,2556,4940,38,76,373,809,53596,134460,4331,12964,407,933,2675,5147,89,176,4238,9068,3928,8450,133,309,70,134,37,52,11,16,59,107,3977,8544,161,354,97,187,52,78,18,30
R,9,2014,95,153423,41745,111678,36517,97967,2973,9126,192,415,1768,3473,34,57,261,640,36729,98488,3052,9357,338,777,1844,3622,67,139,38995,105653,33964,92373,2885,8896,140,334,1752,3439,27,52,227,559,34149,92823,2953,9090,265,657,1818,3570,53,123,2750,6025,2553,5594,88,230,52,81,16,34,7,5,34,81,2580,5665,99,267,73,120,26,52,14,16
R,9,2014,96,122213,31716,90497,27860,79470,2177,7364,147,346,1303,2765,23,53,206,499,28030,79881,2249,7535,250,622,1365,2882,49,117,29557,85611,25861,74918,2105,7194,106,283,1293,2739,20,45,172,432,26001,75273,2159,7333,194,531,1348,2836,42,102,2159,4886,1999,4552,72,170,41,63,10,26,3,8,34,67,2029,4608,90,202,56,91,17,46,7,15
R,9,2014,97,85801,21020,64781,18226,56539,1577,5556,101,249,972,2019,18,37,126,381,18327,56839,1611,5698,170,472,1012,2108,40,86,19594,61317,16901,53318,1520,5432,83,204,964,1999,17,32,109,332,16988,53576,1547,5551,142,402,998,2076,35,76,1426,3464,1325,3221,57,124,18,45,8,20,1,5,17,49,1339,3263,64,147,28,70,14,32,5,10
R,9,2014,98,59978,13791,46187,11821,39974,1096,4193,74,182,687,1532,13,28,100,278,11904,40201,1127,4301,124,331,715,1605,27,59,12776,43548,10878,37528,1071,4090,55,146,679,1517,12,23,81,244,10944,37728,1095,4177,97,280,700,1584,24,49,1015,2639,943,2446,25,103,19,36,8,15,1,5,19,34,960,2473,32,124,27,51,15,21,3,10
R,9,2014,99,42303,9170,33133,7765,28420,797,3250,47,140,482,1109,5,25,74,189,7825,28565,819,3331,88,244,503,1154,15,47,8453,31199,7101,26632,774,3173,34,111,477,1101,5,22,62,160,7151,26752,792,3238,67,202,495,1139,13,41,717,1934,664,1788,23,77,13,29,5,8,0,3,12,29,674,1813,27,93,21,42,8,15,2,6
R,9,2014,100,73240,13993,59247,11119,49040,1633,7239,129,295,940,2220,25,55,147,398,11227,49335,1697,7427,208,495,996,2330,53,112,12562,55305,9838,45424,1577,7075,95,239,926,2196,20,47,106,324,9916,45662,1623,7224,153,405,963,2281,37,94,1431,3942,1281,3616,56,164,34,56,14,24,5,8,41,74,1311,3673,74,203,55,90,33,49,16,18
R,10,2014,999,319643987,157332950,162311037,122379432,124634655,20237923,22060714,2005438,1967576,8355097,9192499,379877,367537,3975183,4088056,125902952,128236886,21963497,23883484,3263081,3292450,9820448,10666736,743107,737200,129163258,134767726,97542748,100402361,18938137,20710004,1161287,1194672,8078003,8913964,277521,272746,3165562,3273979,100346010,103282997,20301509,22159079,2066994,2169288,9319118,10162431,563287,565185,28169692,27543311,24836684,24232294,1299786,1350710,844151,772904,277094,278535,102356,94791,809621,814077,25556942,24953889,1661988,1724405,1196087,1123162,501330,504305,179820,172015
R,10,2014,0,3964444,2028283,1936161,1454393,1384019,310615,301412,33306,31934,101098,95289,6294,5891,122577,117616,1567249,1492239,376744,365767,57910,55391,146165,137945,15131,14173,1507003,1436585,1012899,961188,280073,272038,17283,16456,94791,89235,4176,3853,97781,93815,1103411,1047950,333679,324297,33362,31741,132137,124544,10625,9879,521280,499576,441494,422831,30542,29374,16023,15478,6307,6054,2118,2038,24796,23801,463838,444289,43065,41470,24548,23650,14028,13401,4506,4294
R,10,2014,1,3942271,2014365,1927906,1443373,1377469,305250,297148,32827,31363,105354,99829,6349,5973,121212,116124,1554946,1484241,370199,360172,57068,54651,150378,142354,15132,14261,1499457,1431981,1007008,957073,275330,268377,16955,16294,99121,93688,4219,3893,96824,92656,1096609,1042704,327967,319501,32777,31478,136581,128972,10643,9912,514908,495925,436365,420396,29920,28771,15872,15069,6233,6141,2130,2080,24388,23468,458337,441537,42232,40671,24291,23173,13797,13382,4489,4349
R,10,2014,2,3958891,2022704,1936187,1452558,1386287,305627,296214,32847,31745,105692,101067,6254,5930,119726,114944,1562687,1491978,369708,358197,57151,55064,149999,143263,14937,14197,1503561,1435633,1011337,960734,276127,267843,17025,16476,99524,95113,4144,3895,95404,91572,1099539,1045363,327938,317991,32881,31672,136342,130140,10499,9931,519143,500554,441221,425553,29500,28371,15822,15269,6168,5954,2110,2035,24322,23372,463148,446615,41770,40206,24270,23392,13657,13123,4438,4266
R,10,2014,3,4012709,2053035,1959674,1481372,1409373,309476,300005,32355,31300,103346,98777,6211,5810,120275,114409,1592038,1514552,373974,361525,56996,54841,147529,140683,14942,14081,1520270,1447924,1025389,971883,280573,272013,17355,16468,97284,92996,4112,3796,95557,90768,1113760,1055752,332637,321633,33389,31740,133865,127658,10475,9789,532765,511750,455983,437490,28903,27992,15000,14832,6062,5781,2099,2014,24718,23641,478278,458800,41337,39892,23607,23101,13664,13025,4467,4292
R,10,2014,4,4021791,2053454,1968337,1482809,1416842,307943,298336,32436,31437,104119,100368,6086,5775,120061,115579,1593380,1523171,372201,360723,57209,55448,148004,142217,14746,14006,1520220,1453839,1025584,975645,279917,271006,17210,16937,98125,94741,4076,3841,95308,91669,1113794,1060382,331721,321215,33296,32557,134476,129451,10404,9845,533234,514498,457225,441197,28026,27330,15226,14500,5994,5627,2010,1934,24753,23910,479586,462789,40480,39508,23913,22891,13528,12766,4342,4161
R,10,2014,5,3989219,2034777,1954442,1468189,1403682,306623,299184,32798,31903,103949,100352,6260,5977,116958,113344,1575709,1507817,369332,360900,56741,54858,146940,141243,14494,14021,1515220,1452542,1024344,975377,278144,271253,17439,16943,97937,94658,4266,3962,93090,90349,1110342,1058788,329037,321310,32949,31889,133606,128711,10298,9833,519557,501900,443845,428305,28479,27931,15359,14960,6012,5694,1994,2015,23868,22995,465367,449029,40295,39590,23792,22969,13334,12532,4196,4188
R,10,2014,6,4116061,2101726,2014335,1519151,1448713,318198,309933,33672,32389,107479,103620,6243,6023,116983,113657,1626479,1553078,381158,372011,57365,55545,150142,144366,14795,13957,1565853,1500669,1059713,1008777,289017,281975,17759,17356,101448,97874,4205,4029,93711,90658,1146044,1092381,340488,332592,33296,32353,137045,131745,10525,9853,535873,513666,459438,439936,29181,27958,15913,15033,6031,5746,2038,1994,23272,22999,480435,460697,40670,39419,24069,23192,13097,12621,4270,4104
R,10,2014,7,4160633,2124272,2036361,1542159,1472298,319727,311029,34427,33343,107102,102874,6238,6155,114619,110662,1647355,1573707,381044,370922,58372,56341,148713,142582,14632,14169,1582783,1515786,1076870,1025283,290881,283146,18047,17823,101182,97207,4196,4097,91607,88230,1161340,1106473,340918,331955,33738,32733,135732,130213,10360,9964,541489,520575,465289,447015,28846,27883,16380,15520,5920,5667,2042,2058,23012,22432,486015,467234,40126,38967,24634,23608,12981,12369,4272,4205
R,10,2014,8,4129093,2110186,2018907,1539577,1466226,314297,305228,34206,32755,105855,102563,6120,5906,110131,106229,1640546,1563562,372466,361968,57470,55115,146426,141109,14177,13551,1579741,1509010,1082660,1026977,286743,278418,18018,17564,99931,97146,4124,3936,88265,84969,1163933,1105133,334307,324890,33253,32172,133920,129320,10073,9561,530445,509897,456917,439249,27554,26810,16188,15191,5924,5417,1996,1970,21866,21260,476613,458429,38159,37078,24217,22943,12506,11789,4104,3990
R,10,2014,9,4115668,2101880,2013788,1542263,1466892,308308,300181,33748,32960,106537,105428,6127,6071,104897,102256,1638356,1560376,363056,354066,56399,54995,145322,142820,13684,13462,1581171,1514229,1092371,1035468,281438,274453,18014,17637,101032,100230,4158,4196,84158,82245,1169810,1110918,326372,318754,32894,32129,133520,131672,9723,9697,520709,499559,449892,431424,26870,25728,15734,15323,5505,5198,1969,1875,20739,20011,468546,449458,36684,35312,23505,22866,11802,11148,3961,3765
R,10,2014,10,4107009,2095146,2011863,1543469,1472071,304736,296588,32894,31921,106882,107091,5995,5740,101170,98452,1635960,1562066,356767,347637,55132,53638,144760,143383,13535,12982,1588856,1523402,1104569,1049318,279196,271800,17940,17236,101423,101848,4131,3980,81597,79220,1179486,1121978,321887,313803,32818,31730,133375,132371,9795,9342,506290,488461,438900,422753,25540,24788,14954,14685,5459,5243,1864,1760,19573,19232,456474,440088,34880,33834,22314,21908,11385,11012,3740,3640
R,10,2014,11,4094989,2088113,2006876,1543462,1472833,303127,295415,32320,31585,106232,106834,5835,5561,97137,94648,1632177,1559297,352784,344043,54353,53040,142200,141865,13117,12544,1591903,1525817,1113105,1055547,277980,271352,17617,17011,100925,101746,4024,3878,78252,76283,1184883,1125527,318881,311385,32359,31458,131164,131154,9438,9142,496210,481059,430357,417286,25147,24063,14703,14574,5307,5088,1811,1683,18885,18365,447294,433770,33903,32658,21994,21582,11036,10711,3679,3402
R,10,2014,12,4096740,2089162,2007578,1545252,1475467,308794,300893,32560,31410,103854,102718,5721,5581,92981,91509,1630021,1558738,356046,348064,54336,52957,137982,135801,12810,12386,1597298,1530657,1117504,1060825,284229,277070,17927,17206,98693,97862,4005,3900,74940,73794,1186072,1128294,323258,315980,32540,31741,127337,125616,9362,9035,491864,476921,427748,414642,24565,23823,14633,14204,5161,4856,1716,1681,18041,17715,443949,430444,32788,32084,21796,21216,10645,10185,3448,3351
R,10,2014,13,4152753,2119068,2033685,1565978,1495121,317566,308092,32383,31443,104990,103476,5694,5567,92457,89986,1650029,1577127,364706,354262,54509,53051,138724,135872,12728,12398,1629167,1559832,1139778,1082651,292865,284509,18063,17538,99979,98660,3969,3865,74513,72609,1207711,1149086,331708,322685,33113,32216,128355,125915,9249,9022,489901,473853,426200,412470,24701,23583,14320,13905,5011,4816,1725,1702,17944,17377,442318,428041,32998,31577,21396,20835,10369,9957,3479,3376
R,10,2014,14,4234197,2163837,2070360,1596971,1518585,330625,320714,33432,32210,105547,104260,5879,5667,91383,88924,1680236,1599257,376869,366338,56005,54038,138512,136014,12786,12476,1669709,1594620,1166477,1104649,305966,296794,18821,17959,100568,99425,4188,3999,73689,71794,1233809,1170014,344075,334493,34187,32976,128358,126086,9425,9133,494128,475740,430494,413936,24659,23920,14611,14251,4979,4835,1691,1668,17694,17130,446427,429243,32794,31845,21818,21062,10154,9928,3361,3343
R,10,2014,15,4176054,2135878,2040176,1584691,1506143,323760,312449,32578,31581,100463,98620,5822,5387,88564,85996,1665186,1583972,368481,356675,54914,53459,131906,128762,12811,11998,1656173,1578780,1166555,1104205,299720,289330,18551,18038,95589,93966,4165,3844,71593,69397,1231867,1167199,336762,325932,34010,33212,121996,119160,9450,8841,479705,461396,418136,401938,24040,23119,14027,13543,4874,4654,1657,1543,16971,16599,433319,416773,31719,30743,20904,20247,9910,9602,3361,3157
R,10,2014,16,4181872,2137538,2044334,1585125,1507473,325930,315409,32520,31484,101823,100345,5770,5428,86370,84195,1663294,1583932,369278,358135,54758,53341,132332,129612,12577,11825,1662644,1588602,1170853,1110288,302246,292682,18529,17926,96938,95609,4114,3858,69964,68239,1234358,1172464,338227,328200,33987,33250,122639,120157,9343,8762,474894,455732,414272,397185,23684,22727,13991,13558,4885,4736,1656,1570,16406,15956,428936,411468,31051,29935,20771,20091,9693,9455,3234,3063
R,10,2014,17,4174690,2134007,2040683,1584790,1506019,323417,313846,31950,31148,105419,103253,5624,5312,82807,81105,1659849,1579381,364202,354218,53857,52881,135022,131753,12077,11582,1661984,1590719,1172107,1113044,300227,291806,18213,17882,100665,98612,4024,3817,66748,65558,1232820,1172454,333808,325187,33467,33172,125524,122620,8964,8616,472023,449964,412683,392975,23190,22040,13737,13266,4754,4641,1600,1495,16059,15547,427029,406927,30394,29031,20390,19709,9498,9133,3113,2966
R,10,2014,18,4219554,2159749,2059805,1605569,1519831,323984,316093,32472,30874,110229,108006,5866,5398,81629,79603,1679436,1591564,363261,355272,54762,52632,139524,136255,12383,11859,1685742,1610986,1190944,1127360,300952,294511,18431,17589,105477,103305,4223,3871,65715,64350,1250600,1185496,333243,326936,33828,32825,130243,127080,9239,8896,474007,448819,414625,392471,23032,21582,14041,13285,4752,4701,1643,1527,15914,15253,428836,406068,30018,28336,20934,19807,9281,9175,3144,2963
R,10,2014,19,4318708,2216117,2102591,1641826,1547735,340717,328669,33155,31503,114049,111004,5911,5783,80459,77897,1714194,1617681,378996,366834,55752,53371,143105,138481,12530,12280,1732465,1647235,1218186,1149525,316980,306177,19007,18166,109239,106312,4226,4152,64827,62903,1276548,1206171,348400,337526,34897,33687,133875,129459,9370,9207,483652,455356,423640,398210,23737,22492,14148,13337,4810,4692,1685,1631,15632,14994,437646,411510,30596,29308,20855,19684,9230,9022,3160,3073
R,10,2014,20,4383354,2251067,2132287,1658862,1561425,356258,343456,33550,32054,118175,112957,5936,5958,78286,76437,1728873,1629671,392798,380175,56441,54476,146479,139960,12739,12383,1764544,1677740,1232309,1163866,332307,321099,19382,18411,113368,108359,4302,4301,62876,61704,1288574,1219024,362161,351296,35526,34441,137343,131132,9587,9320,486523,454547,426553,397559,23951,22357,14168,13643,4807,4598,1634,1657,15410,14733,440299,410647,30637,28879,20915,20035,9136,8828,3152,3063
