UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2012,48,4513466,2227287,2286179,1782854,1789301,274447,308478,25779,25746,110477,126118,4426,4459,29304,32077,1807177,1815737,282700,318394,40622,42027,120820,137200,8040,8280,1905269,1969942,1492901,1506014,261843,294303,16078,17022,107736,123292,3415,3475,23296,25836,1511993,1527018,267713,301619,27667,30092,116702,132887,6446,6706,322018,316237,289953,283287,12604,14175,9701,8724,2741,2826,1011,984,6008,6241,295184,288719,14987,16775,12955,11935,4118,4313,1594,1574
R,8,2012,49,4513512,2222588,2290924,1783058,1799985,270370,304101,25319,25270,110727,125419,4210,4351,28904,31798,1807099,1826084,278301,314015,40059,41610,120908,136125,7664,8126,1916577,1987396,1507430,1528226,258438,290679,16130,16885,108047,122569,3267,3425,23265,25612,1526569,1548981,264108,298008,27809,30008,116960,131801,6225,6604,306011,303528,275628,271759,11932,13422,9189,8385,2680,2850,943,926,5639,6186,280530,277103,14193,16007,12250,11602,3948,4324,1439,1522
R,8,2012,50,4510008,2218497,2291511,1792177,1814111,266982,301515,24627,25110,101954,115144,4333,4350,28424,31281,1815901,1839711,274581,311265,39200,41510,111960,125561,7830,8074,1924805,1999794,1527393,1552737,255620,288912,15902,16939,99454,112435,3445,3435,22991,25336,1546381,1573243,261071,296121,27561,30238,108195,121443,6422,6549,293692,291717,264784,261374,11362,12603,8725,8171,2500,2709,888,915,5433,5945,269520,266468,13510,15144,11639,11272,3765,4118,1408,1525
R,8,2012,51,4559119,2237503,2321616,1817906,1846889,266047,302236,24097,25086,97141,112561,4130,4166,28182,30678,1841338,1871988,273521,311531,38861,41529,107003,122688,7523,7824,1957827,2040692,1565878,1595051,255255,289918,15800,17449,94692,109950,3296,3330,22906,24994,1584685,1615259,260664,296882,27690,30872,103317,118708,6179,6401,279676,280924,252028,251838,10792,12318,8297,7637,2449,2611,834,836,5276,5684,256653,256729,12857,14649,11171,10657,3686,3980,1344,1423
R,8,2012,52,4615900,2269043,2346857,1835470,1858946,274229,309036,24482,25273,102473,118746,4212,4213,28177,30643,1859014,1883908,281628,318478,39259,41611,112281,128862,7569,7839,1987856,2065875,1582086,1607002,263297,296760,16106,17640,100044,116123,3359,3389,22964,24961,1601069,1627067,268652,303836,28051,30991,108673,124858,6197,6459,281187,280982,253384,251944,10932,12276,8376,7633,2429,2623,853,824,5213,5682,257945,256841,12976,14642,11208,10620,3608,4004,1372,1380
R,8,2012,53,4480088,2195312,2284776,1785063,1819684,261798,297458,22797,23805,95190,111066,3904,3878,26560,28885,1807142,1843405,268659,306068,36985,39639,104431,120388,6983,7160,1939814,2025882,1554746,1587495,251820,286078,15296,16693,92968,108665,3150,3153,21834,23798,1572754,1606831,256835,292562,26885,29813,101090,116814,5764,5964,255498,258894,230317,232189,9978,11380,7501,7112,2222,2401,754,725,4726,5087,234388,236574,11824,13506,10100,9826,3341,3574,1219,1196
R,8,2012,54,4431578,2166209,2265369,1767126,1812010,252896,287434,21728,23029,95177,111278,3679,3775,25603,27843,1788339,1834720,259532,295794,35590,38425,103952,120239,6632,6878,1927887,2019787,1552505,1591569,243315,276623,14807,16449,93130,109099,2969,3057,21161,22990,1569872,1610136,248206,282948,26252,29221,100899,116904,5474,5715,238322,245582,214621,220441,9581,10811,6921,6580,2047,2179,710,718,4442,4853,218467,224584,11326,12846,9338,9204,3053,3335,1158,1163
R,8,2012,55,4402383,2145493,2256890,1754664,1808606,248606,286554,21575,22459,92256,108634,3574,3556,24818,27081,1775195,1830787,255092,294577,35263,37942,100566,116868,6418,6647,1915756,2018070,1547725,1594028,239509,276104,14642,16091,90305,106568,2920,2866,20655,22413,1564642,1612171,244364,282192,26003,29058,97718,113708,5372,5496,229737,238820,206939,214578,9097,10450,6933,6368,1951,2066,654,690,4163,4668,210553,218616,10728,12385,9260,8884,2848,3160,1046,1151
R,8,2012,56,4255666,2067832,2187834,1692821,1752543,237379,276005,20314,21709,90388,108001,3307,3442,23623,26134,1712442,1773885,243463,283719,33321,36678,98222,116064,6050,6356,1850425,1959507,1497082,1547434,228721,266033,13839,15741,88506,105837,2682,2852,19595,21610,1513203,1564889,233185,271851,24608,28289,95455,112835,5040,5327,217407,228327,195739,205109,8658,9972,6475,5968,1882,2164,625,590,4028,4524,199239,208996,10278,11868,8713,8389,2767,3229,1010,1029
R,8,2012,57,4209596,2042750,2166846,1677870,1742507,230003,267638,19632,20644,89240,107888,3170,3370,22835,24799,1696675,1762650,235885,274987,32375,34721,96797,115608,5848,6220,1833080,1945073,1488488,1542368,221681,258371,13671,15056,87461,105913,2608,2764,19171,20601,1504125,1558858,226081,263957,24399,26893,94210,112679,4925,5223,209670,221773,189382,200139,8322,9267,5961,5588,1779,1975,562,606,3664,4198,192550,203792,9804,11030,7976,7828,2587,2929,923,997
R,8,2012,58,4059220,1960091,2099129,1619517,1697147,214696,254468,18144,19410,83756,101688,2905,3138,21073,23278,1637034,1716039,220049,261311,30185,32964,90547,108635,5215,5822,1768930,1893410,1446616,1511180,206990,246018,12869,14354,82229,99845,2405,2573,17821,19440,1461301,1526754,211010,251224,23136,25834,88283,105964,4435,4908,191161,205719,172901,185967,7706,8450,5275,5056,1527,1843,500,565,3252,3838,175733,189285,9039,10087,7049,7130,2264,2671,780,914
R,8,2012,59,3899830,1877916,2021914,1559818,1643703,199247,238483,16970,18086,79432,96730,2757,2888,19692,22024,1576144,1661671,204084,244835,28274,30983,85776,103369,4985,5409,1701412,1830025,1400170,1469990,192239,230521,12083,13492,77938,95098,2304,2404,16678,18520,1413891,1484904,195855,235416,21729,24492,83611,100928,4250,4605,176504,191889,159648,173713,7008,7962,4887,4594,1494,1632,453,484,3014,3504,162253,176767,8229,9419,6545,6491,2165,2441,735,804
R,8,2012,60,3767591,1812211,1955380,1512699,1594591,187348,227524,15589,17041,75724,93229,2619,2793,18232,20202,1527768,1611101,191917,233296,26204,29124,81442,99087,4765,5112,1648779,1776439,1364531,1432590,180962,220041,11275,12742,74346,91675,2207,2347,15458,17044,1377186,1446348,184415,224491,20339,23127,79467,96824,4069,4347,163432,178941,148168,162001,6386,7483,4314,4299,1378,1554,412,446,2774,3158,150582,164753,7502,8805,5865,5997,1975,2263,696,765
R,8,2012,61,3642559,1745514,1897045,1457434,1545612,182111,223816,15029,16322,71216,89452,2380,2576,17344,19267,1471767,1561294,186436,229482,25348,27979,76494,94861,4379,4772,1588996,1724925,1315254,1389854,176025,216631,11013,12165,69960,87902,2028,2168,14716,16205,1327300,1402857,179290,221015,19864,22180,74672,92615,3794,4065,156518,172120,142180,155758,6086,7185,4016,4157,1256,1550,352,408,2628,3062,144467,158437,7146,8467,5484,5799,1822,2246,585,707
R,8,2012,62,3557373,1703649,1853724,1417078,1506282,177472,217207,14687,15677,75119,93428,2437,2524,16856,18606,1430993,1521317,181733,222694,24753,26754,80216,98888,4386,4712,1554104,1685547,1281339,1353836,171550,210047,10877,11870,73939,91958,2039,2145,14360,15691,1293102,1366370,174802,214279,19513,21404,78484,96709,3780,4044,149545,168177,135739,152446,5922,7160,3810,3807,1180,1470,398,379,2496,2915,137891,154947,6931,8415,5240,5350,1732,2179,606,668
R,8,2012,63,3464854,1656087,1808767,1390909,1484612,163707,202887,13835,14668,69703,86655,2331,2436,15602,17509,1403828,1498913,167481,207919,23248,25362,74387,91486,4156,4416,1518159,1653485,1265447,1343377,158441,196482,10320,11208,68589,85396,1976,2064,13386,14958,1276453,1355488,161328,200429,18514,20564,72755,89642,3571,3797,137928,155282,125462,141235,5266,6405,3515,3460,1114,1259,355,372,2216,2551,127375,143425,6153,7490,4734,4798,1632,1844,585,619
R,8,2012,64,3422550,1634402,1788148,1384077,1480989,154299,192547,12937,13985,66118,81501,2106,2248,14865,16878,1396387,1494863,157961,197243,21958,24311,70474,86177,3817,4171,1503388,1639555,1264745,1345712,149288,186602,9767,10739,65083,80256,1779,1905,12726,14341,1275179,1357365,152135,190261,17586,19716,68953,84349,3308,3589,131014,148593,119332,135277,5011,5945,3170,3246,1035,1245,327,343,2139,2537,121208,137498,5826,6982,4372,4595,1521,1828,509,582
R,8,2012,65,3583841,1711108,1872733,1473759,1581137,145704,182474,13043,13631,61547,76524,2018,2007,15037,16960,1486333,1595225,149277,187179,22473,24284,65684,80993,3735,3827,1587019,1729936,1360502,1450793,141198,176888,9951,10610,60605,75339,1722,1698,13041,14608,1371352,1462815,144012,180632,18284,19976,64247,79290,3235,3325,124089,142797,113257,130344,4506,5586,3092,3021,942,1185,296,309,1996,2352,114981,132410,5265,6547,4189,4308,1437,1703,500,502
R,8,2012,66,2704020,1283311,1420709,1090693,1181151,115680,148040,10078,10976,53361,65347,1845,1821,11654,13374,1100425,1192152,118461,151687,17064,18943,56820,69219,3264,3419,1176364,1294762,993066,1066364,111610,142810,7505,8375,52572,64347,1589,1558,10022,11308,1001397,1075568,113737,145625,13608,15228,55657,67737,2834,2983,106947,125947,97627,114787,4070,5230,2573,2601,789,1000,256,263,1632,2066,99028,116584,4724,6062,3456,3715,1163,1482,430,436
R,8,2012,67,2607506,1230781,1376725,1045741,1144110,112118,145363,9463,10513,50820,62357,1614,1755,11025,12627,1054926,1154520,114736,148807,16069,18068,54062,65958,3030,3269,1129663,1257635,953240,1035176,108462,140658,7134,8093,50015,61437,1373,1498,9439,10773,961028,1043981,110465,143318,12873,14677,52897,64597,2625,2832,101118,119090,92501,108934,3656,4705,2329,2420,805,920,241,257,1586,1854,93898,110539,4271,5489,3196,3391,1165,1361,405,437
R,8,2012,68,2547986,1196518,1351468,1024140,1133028,104328,136726,8852,9825,47493,58145,1478,1583,10227,12161,1032686,1143045,106691,140113,15018,17245,50479,61458,2766,3064,1105366,1240465,940654,1031355,100910,132516,6763,7567,46853,57262,1285,1360,8901,10405,948040,1039857,102769,135183,12234,14055,49524,60169,2437,2682,91152,111003,83486,101673,3418,4210,2089,2258,640,883,193,223,1326,1756,84646,103188,3922,4930,2784,3190,955,1289,329,382
R,8,2012,69,2616036,1223824,1392212,1059581,1181422,100549,135023,8302,9413,44279,53079,1323,1430,9790,11845,1067828,1191273,102797,138223,14376,16731,46945,56219,2518,2796,1138312,1285385,981105,1083757,97400,130739,6499,7266,43620,52295,1160,1222,8528,10106,988288,1092110,99136,133179,11920,13696,45973,55026,2213,2443,85512,106827,78476,97665,3149,4284,1803,2147,659,784,163,208,1262,1739,79540,99163,3661,5044,2456,3035,972,1193,305,353
R,8,2012,70,2301846,1070439,1231407,920314,1037512,90373,121904,7512,8400,42267,51895,1155,1339,8818,10357,927634,1046104,92441,124672,12952,14784,44779,54698,2195,2493,993207,1134702,849380,948678,87522,118315,5894,6497,41710,51168,997,1116,7704,8928,855745,956023,89161,120488,10735,12119,43955,53649,1916,2155,77232,96705,70934,88834,2851,3589,1618,1903,557,727,158,223,1114,1429,71889,90081,3280,4184,2217,2665,824,1049,279,338
R,8,2012,71,2102101,968574,1133527,831187,952643,82353,114584,6894,7727,39101,47738,1097,1161,7942,9674,837832,960653,84151,117180,11734,13630,41432,50444,2058,2289,897013,1042896,765414,869287,79750,111186,5401,6087,38587,47054,966,984,6895,8298,771154,876117,81134,113212,9694,11264,40659,49421,1818,1983,71561,90631,65773,83356,2603,3398,1493,1640,514,684,131,177,1047,1376,66678,84536,3017,3968,2040,2366,773,1023,240,306
R,8,2012,72,1988761,911351,1077410,778641,902419,79160,110841,6503,7385,38431,46457,1068,1210,7548,9098,784917,909957,80903,113318,10986,12854,40758,48984,1980,2282,842429,989032,715307,821244,76680,107422,5037,5779,37899,45801,920,994,6586,7792,720767,827643,78037,109347,8999,10558,39989,48031,1742,1941,68922,88378,63334,81175,2480,3419,1466,1606,532,656,148,216,962,1306,64150,82314,2866,3971,1987,2296,769,953,238,341
R,8,2012,73,1872629,857110,1015519,737202,857144,71750,100510,5662,6643,34930,41742,875,1122,6691,8358,742835,864073,73286,102723,9657,11660,36923,44104,1682,2143,793615,933366,678785,781528,69380,97357,4377,5210,34493,41153,749,959,5831,7159,683654,787450,70586,99043,7911,9609,36280,43229,1489,1844,63495,82153,58417,75616,2370,3153,1285,1433,437,589,126,163,860,1199,59181,76623,2700,3680,1746,2051,643,875,193,299
R,8,2012,74,1799348,815616,983732,703798,832419,66580,96315,5300,6445,32720,39841,859,1031,6359,7681,709124,838785,68038,98407,9113,10961,34628,42039,1587,1943,756504,905559,649279,760570,64490,93265,4180,5049,32298,39300,725,841,5532,6534,653883,765947,65626,94880,7561,8989,34002,41221,1366,1640,59112,78173,54519,71849,2090,3050,1120,1396,422,541,134,190,827,1147,55241,72838,2412,3527,1552,1972,626,818,221,303
R,8,2012,75,1667033,748410,918623,646142,777180,60899,89986,4729,5773,30099,37487,776,941,5765,7256,651049,783223,62226,91939,8122,10009,31876,39570,1423,1827,693810,845543,595762,709901,58934,87211,3685,4477,29732,36929,663,785,5034,6240,600025,715053,59954,88735,6715,8201,31332,38777,1239,1574,54600,73080,50380,67279,1965,2775,1044,1296,367,558,113,156,731,1016,51024,68170,2272,3204,1407,1808,544,793,184,253
R,8,2012,76,1591166,707400,883766,611791,748217,57596,87282,4337,5443,27689,35254,684,842,5303,6728,616230,753784,58802,89147,7409,9430,29357,37153,1338,1589,656045,814253,564329,684092,55722,84691,3407,4232,27358,34775,588,713,4641,5750,568203,688813,56650,86135,6135,7704,28865,36451,1172,1382,51355,69513,47462,64125,1874,2591,930,1211,331,479,96,129,662,978,48027,64971,2152,3012,1274,1726,492,702,166,207
R,8,2012,77,1531405,672060,859345,583712,730099,53476,83367,4010,5188,25357,33381,635,781,4870,6529,587804,735483,54581,85082,6819,9007,26852,35290,1274,1543,623583,792032,538790,667988,51804,80875,3144,3991,25025,32901,553,644,4267,5633,542361,672602,52671,82216,5661,7371,26353,34591,1127,1311,48477,67313,44922,62111,1672,2492,866,1197,332,480,82,137,603,896,45443,62881,1910,2866,1158,1636,499,699,147,232
R,8,2012,78,1388984,604013,784971,525711,667919,47334,75743,3408,4485,22610,30217,599,721,4351,5886,529422,672857,48318,77319,5873,7890,23985,31985,1119,1405,561146,724986,485917,612488,45929,73535,2637,3452,22337,29784,508,621,3818,5106,489162,616753,46696,74769,4842,6464,23570,31355,978,1228,42867,59985,39794,55431,1405,2208,771,1033,273,433,91,100,533,780,40260,56104,1622,2550,1031,1426,415,630,141,177
R,8,2012,79,1333373,571299,762074,499589,650669,43265,71618,3139,4239,20871,29404,519,646,3916,5498,502909,655236,44148,73058,5340,7438,22152,31005,982,1343,532661,705973,463732,598721,41933,69561,2476,3326,20616,29021,447,558,3457,4786,466648,602674,42628,70710,4448,6171,21781,30452,868,1186,38638,56101,35857,51948,1332,2057,663,913,255,383,72,88,459,712,36261,52562,1520,2348,892,1267,371,553,114,157
R,8,2012,80,1285386,542736,742650,478154,639286,38836,66546,2761,3932,18920,27002,469,593,3596,5291,481218,643711,39661,67966,4763,6988,20082,28508,937,1235,506134,688991,444022,589585,37702,64620,2130,3045,18673,26633,403,515,3204,4593,446745,593395,38376,65775,3924,5747,19739,27970,827,1074,36602,53659,34132,49701,1134,1926,631,887,247,369,66,78,392,698,34473,50316,1285,2191,839,1241,343,538,110,161
R,8,2012,81,1224684,509263,715421,452124,620752,34035,60632,2408,3559,16981,25137,424,535,3291,4806,454928,624756,34769,61953,4234,6323,18083,26537,831,1099,474947,664903,420096,573929,32995,58862,1824,2696,16792,24814,366,456,2874,4146,422537,577358,33570,59898,3434,5131,17778,26045,729,963,34316,50518,32028,46823,1040,1770,584,863,189,323,58,79,417,660,32391,47398,1199,2055,800,1192,305,492,102,136
R,8,2012,82,1186515,483441,703074,428943,609957,32501,59656,2357,3407,16192,24858,406,536,3042,4660,431530,613847,33183,60892,4074,6089,17154,26214,787,1089,450903,653847,398587,564160,31464,58006,1797,2621,16019,24549,359,452,2677,4059,400857,567532,32012,58973,3315,5014,16891,25761,704,946,32538,49227,30356,45797,1037,1650,560,786,173,309,47,84,365,601,30673,46315,1171,1919,759,1075,263,453,83,143
R,8,2012,83,1075516,429481,646035,383138,563428,27544,53548,1982,2799,13754,21594,346,489,2717,4177,385425,566895,28173,54717,3544,5208,14594,22761,684,996,401298,602791,356890,523226,26659,52039,1511,2147,13577,21322,301,420,2360,3637,358863,526222,27146,52981,2904,4286,14318,22362,595,876,28183,43244,26248,40202,885,1509,471,652,177,272,45,69,357,540,26562,40673,1027,1736,640,922,276,399,89,120
R,8,2012,84,1010613,393588,617025,352413,540728,24487,49545,1745,2653,12279,19739,259,410,2405,3950,354450,544013,25009,50614,3092,4930,13059,20857,572,920,368648,577515,329083,504067,23732,48136,1327,2031,12152,19493,219,342,2135,3446,330884,506904,24163,48990,2535,4064,12869,20494,502,794,24940,39510,23330,36661,755,1409,418,622,127,246,40,68,270,504,23566,37109,846,1624,557,866,190,363,70,126
R,8,2012,85,929864,353628,576236,316828,506669,21951,45485,1457,2442,11025,17755,224,348,2143,3537,318647,509647,22456,46434,2670,4507,11687,18733,472,766,332135,541144,296631,474088,21350,44223,1152,1889,10910,17533,191,293,1901,3118,298240,476695,21763,44990,2237,3751,11512,18411,416,667,21493,35092,20197,32581,601,1262,305,553,115,222,33,55,242,419,20407,32952,693,1444,433,756,175,322,56,99
R,8,2012,86,834308,308044,526264,276216,463482,19153,41373,1262,2115,9411,15783,179,337,1823,3174,277763,466144,19586,42271,2291,3922,9969,16642,397,713,289132,494731,258536,434154,18589,40303,953,1632,9300,15569,152,287,1602,2786,259892,436480,18935,41030,1873,3251,9796,16339,344,628,18912,31533,17680,29328,564,1070,309,483,111,214,27,50,221,388,17871,29664,651,1241,418,671,173,303,53,85
R,8,2012,87,755894,269724,486170,241826,429421,16599,37275,1109,1889,8460,14277,146,309,1584,2999,243168,431931,16964,38203,1983,3624,8972,15026,344,624,253606,458142,226748,403373,16142,36287,830,1465,8363,14085,121,270,1402,2662,227935,405590,16438,37066,1610,3037,8821,14752,297,550,16118,28028,15078,26048,457,988,279,424,97,192,25,39,182,337,15233,26341,526,1137,373,587,151,274,47,74
R,8,2012,88,666209,230894,435315,207089,386333,14089,32398,903,1665,7342,12238,135,246,1336,2435,208228,388372,14427,33107,1651,3084,7769,12885,274,521,217010,411601,194102,364315,13674,31562,682,1277,7251,12075,116,212,1185,2160,195111,366116,13948,32150,1356,2553,7636,12657,240,463,13884,23714,12987,22018,415,836,221,388,91,163,19,34,151,275,13117,22256,479,957,295,531,133,228,34,58
R,8,2012,89,570570,192963,377607,172926,335390,11746,28078,781,1331,6240,10475,106,200,1164,2133,173915,337156,12039,28713,1411,2577,6614,11012,249,452,181120,357538,161844,316686,11402,27373,585,1037,6177,10359,86,174,1026,1909,162714,318252,11639,27911,1145,2176,6518,10840,208,405,11843,20069,11082,18704,344,705,196,294,63,116,20,26,138,224,11201,18904,400,802,266,401,96,172,41,47
R,8,2012,90,489500,159451,330049,142961,294162,9578,24184,607,1150,5306,8556,81,197,918,1800,143750,295646,9822,24728,1111,2175,5591,9024,193,420,150305,312931,134394,278222,9315,23592,472,903,5251,8441,66,169,807,1604,135084,279534,9507,24056,915,1827,5514,8866,161,372,9146,17118,8567,15940,263,592,135,247,55,115,15,28,111,196,8666,16112,315,672,196,348,77,158,32,48
R,8,2012,91,408723,129014,279709,116117,249535,7498,20294,457,958,4131,7206,69,147,742,1569,116748,250828,7708,20799,860,1867,4361,7594,161,328,121874,265703,109453,236509,7286,19821,336,748,4086,7122,55,130,658,1373,110009,237636,7469,20251,690,1558,4297,7457,135,291,7140,14006,6664,13026,212,473,121,210,45,84,14,17,84,196,6739,13192,239,548,170,309,64,137,26,37
R,8,2012,92,328689,98891,229798,88260,203806,6258,17721,367,778,3341,6148,66,109,599,1236,88761,204811,6425,18127,687,1478,3526,6457,143,263,93265,218214,83042,193007,6082,17325,271,611,3294,6082,52,91,524,1098,83479,193893,6212,17671,557,1242,3460,6359,121,226,5626,11584,5218,10799,176,396,96,167,47,66,14,18,75,138,5282,10918,213,456,130,236,66,98,22,37
R,8,2012,93,238737,68700,170037,61173,151111,4473,12980,263,559,2371,4420,44,76,376,891,61483,151845,4583,13290,474,1065,2480,4627,89,186,64873,161965,57614,143622,4348,12666,192,447,2350,4372,35,67,334,791,57890,144268,4445,12932,376,905,2447,4559,73,166,3827,8072,3559,7489,125,314,71,112,21,48,9,9,42,100,3593,7577,138,358,98,160,33,68,16,20
R,8,2012,94,195161,53486,141675,47825,126111,3315,10719,214,474,1789,3567,34,68,309,736,48082,126722,3413,10975,370,879,1881,3733,74,160,50429,134998,44992,119879,3213,10490,157,390,1774,3535,29,57,264,647,45210,120414,3288,10701,294,758,1857,3677,64,141,3057,6677,2833,6232,102,229,57,84,15,32,5,11,45,89,2872,6308,125,274,76,121,24,56,10,19
R,8,2012,95,142521,37043,105478,32841,93461,2468,8316,143,361,1371,2723,24,52,196,565,33001,93911,2522,8521,246,689,1433,2855,55,125,34957,100614,30902,88944,2390,8139,114,294,1358,2691,22,45,171,501,31043,89338,2433,8313,205,592,1412,2807,46,111,2086,4864,1939,4517,78,177,29,67,13,32,2,7,25,64,1958,4573,89,208,41,97,21,48,9,14
R,8,2012,96,105657,25656,80001,22584,70591,1781,6561,111,263,1004,2114,18,40,158,432,22717,70946,1826,6722,193,488,1046,2229,39,88,24118,76097,21146,66961,1740,6408,85,212,994,2095,16,33,137,388,21259,67280,1776,6544,159,417,1030,2202,36,76,1538,3904,1438,3630,41,153,26,51,10,19,2,7,21,44,1458,3666,50,178,34,71,16,27,3,12
R,8,2012,97,77729,17802,59927,15520,52592,1351,5211,71,209,732,1572,8,32,120,311,15619,52837,1386,5334,133,379,767,1645,23,67,16678,56999,14479,49883,1316,5096,51,166,724,1559,7,28,101,267,14562,50091,1344,5196,103,316,753,1621,20,60,1124,2928,1041,2709,35,115,20,43,8,13,1,4,19,44,1057,2746,42,138,30,63,14,24,3,7
R,8,2012,98,55042,11808,43234,10135,37619,993,4090,61,156,534,1119,9,26,76,224,10199,37792,1020,4185,99,265,561,1176,14,56,10987,40993,9382,35549,966,3997,44,128,528,1106,7,23,60,190,9432,35695,986,4071,77,225,549,1153,11,50,821,2241,753,2070,27,93,17,28,6,13,2,3,16,34,767,2097,34,114,22,40,12,23,3,6
R,8,2012,99,36922,7493,29429,6343,25417,676,2945,48,110,368,784,8,20,50,153,6384,25535,694,3011,75,182,380,827,19,40,6916,27850,5821,23959,656,2879,34,89,361,775,6,17,38,131,5851,24059,670,2934,54,153,371,812,12,33,577,1579,522,1458,20,66,14,21,7,9,2,3,12,22,533,1476,24,77,21,29,9,15,7,7
R,8,2012,100,62604,11325,51279,9007,42830,1401,6287,111,238,637,1535,25,44,144,345,9103,43088,1471,6459,192,418,700,1631,60,97,10200,48225,8021,40051,1349,6155,83,188,626,1515,21,36,100,280,8090,40260,1398,6293,140,331,664,1585,42,77,1125,3054,986,2779,52,132,28,50,11,20,4,8,44,65,1013,2828,73,166,52,87,36,46,18,20
R,9,2012,999,314581485,154768166,159813319,121189505,123558740,19759426,21583875,1951434,1913281,7790460,8569778,361682,349976,3715659,3837669,124473960,126930304,21344675,23270225,3165681,3196328,9152883,9945675,706663,702334,127789273,133510685,97354702,100382577,18538727,20309340,1140627,1173419,7526897,8305274,264179,259758,2964141,3080317,99971649,103084178,19793851,21653200,2022177,2125153,8680997,9470790,536535,539470,26978893,26302634,23834803,23176163,1220699,1274535,810807,739862,263563,264504,97503,90218,751518,757352,24502311,23846126,1550824,1617025,1143504,1071175,471886,474885,170128,162864
R,9,2012,0,3925739,2006933,1918806,1447229,1380469,303921,294391,32827,31657,97730,92310,6103,5802,119123,114177,1556855,1485505,367883,356126,57079,54904,141557,133985,14717,14010,1492306,1423045,1009941,959028,274721,266321,17070,16508,91604,86415,4020,3793,94950,90980,1097785,1043167,326513,316357,32921,31680,127960,120934,10306,9769,514627,495761,437288,421441,29200,28070,15757,15149,6126,5895,2083,2009,24173,23197,459070,442338,41370,39769,24158,23224,13597,13051,4411,4241
R,9,2012,1,3981462,2037637,1943825,1475780,1403732,306889,297550,32167,31117,97046,91881,6075,5698,119680,113847,1585946,1508442,371114,358869,56762,54645,140873,133377,14766,13905,1508495,1435600,1022495,968993,278517,269962,17358,16504,91034,86151,3994,3704,95097,90286,1110485,1052461,330427,319448,33383,31783,127266,120416,10317,9636,529142,508225,453285,434739,28372,27588,14809,14613,6012,5730,2081,1994,24583,23561,475461,455981,40687,39421,23379,22862,13607,12961,4449,4269
R,9,2012,2,3990634,2037964,1952670,1474918,1408466,305692,296311,32459,31504,99352,95298,5962,5691,119581,115400,1585100,1514639,369825,358740,57101,55488,142966,136969,14551,13878,1510162,1444049,1022964,972873,277671,269163,17191,16963,93375,89671,3955,3759,95006,91620,1110946,1057580,329489,319487,33207,32616,129461,124201,10224,9709,527802,508621,451954,435593,28021,27148,15268,14541,5977,5627,2007,1932,24575,23780,474154,457059,40336,39253,23894,22872,13505,12768,4327,4169
R,9,2012,3,3971195,2026050,1945145,1465636,1400429,305676,298000,32758,31822,99361,96173,6085,5900,116534,112821,1572756,1504134,368291,359468,56674,54665,141963,136783,14305,13910,1509828,1447293,1024772,975570,277367,270366,17418,16951,93350,90482,4080,3905,92841,90019,1110539,1058728,328267,320346,32957,31827,128678,124284,10100,9758,516222,497852,440864,424859,28309,27634,15340,14871,6011,5691,2005,1995,23693,22802,462217,445406,40024,39122,23717,22838,13285,12499,4205,4152
R,9,2012,4,4099430,2092984,2006446,1516400,1446217,316660,308439,33778,32513,103372,100121,6168,5950,116606,113206,1623416,1550163,379451,370333,57515,55636,145757,140599,14682,13863,1560095,1495800,1059633,1009029,287728,280658,17843,17430,97393,94389,4124,3945,93374,90349,1145700,1092351,339092,331185,33405,32426,132708,128007,10388,9749,532889,510646,456767,437188,28932,27781,15935,15083,5979,5732,2044,2005,23232,22857,477716,457812,40359,39148,24110,23210,13049,12592,4294,4114
R,9,2012,5,4135610,2112189,2023421,1536882,1466543,317983,308580,34453,33222,102935,98960,6165,6043,113771,110073,1641331,1567415,378918,368179,58228,56178,144172,138372,14481,14013,1575770,1508098,1076215,1024041,289431,281102,18054,17788,96987,93335,4135,4001,90948,87831,1160121,1104874,339195,329777,33654,32704,131194,126081,10238,9830,536419,515323,460667,442502,28552,27478,16399,15434,5948,5625,2030,2042,22823,22242,481210,462541,39723,38402,24574,23474,12978,12291,4243,4183
