UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2013,17,4193536,2146974,2046562,1601083,1515578,323173,314507,32364,30830,104037,101594,5731,5370,80586,78683,1674021,1586571,362057,353145,54511,52575,132812,129426,12151,11730,1680454,1602999,1192894,1127821,300594,293079,18480,17651,99367,96966,4103,3815,65016,63667,1251935,1185433,332710,325073,33896,32950,123611,120375,9038,8766,466520,443563,408189,387757,22579,21428,13884,13179,4670,4628,1628,1555,15570,15016,422086,401138,29347,28072,20615,19625,9201,9051,3113,2964
R,8,2013,18,4292063,2202385,2089678,1635754,1542553,341244,329135,33106,31526,107225,103672,5814,5675,79242,77117,1706983,1611700,378946,366875,55552,53383,135678,130816,12425,12093,1726992,1640876,1219467,1150205,317936,307023,19069,18151,102394,99080,4151,4033,63975,62384,1277052,1206293,348981,338140,34940,33747,126493,121918,9260,9032,475393,448802,416287,392348,23308,22112,14037,13375,4831,4592,1663,1642,15267,14733,429931,405407,29965,28735,20612,19636,9185,8898,3165,3061
R,8,2013,19,4375778,2247536,2128242,1660995,1562582,357874,344990,33797,32306,111832,106593,5938,5864,77100,75907,1729936,1630313,393705,381363,56477,54735,139729,133341,12652,12320,1766459,1677509,1239053,1168419,334267,322754,19697,18731,107101,101982,4294,4229,62047,61394,1294586,1223285,363658,352789,35780,34834,130663,124509,9509,9245,481077,450733,421942,394163,23607,22236,14100,13575,4731,4611,1644,1635,15053,14513,435350,407028,30047,28574,20697,19901,9066,8832,3143,3075
R,8,2013,20,4456010,2294057,2161953,1691630,1584119,371466,355651,35194,33147,115352,109921,6233,5927,74182,73188,1757696,1649192,405141,389940,57631,55630,142509,135850,12789,12304,1805516,1710660,1263069,1189157,347262,333303,20469,19581,110626,105248,4454,4299,59636,59072,1316255,1241766,374708,361374,36368,35749,133691,127198,9605,9268,488541,451293,428561,394962,24204,22348,14725,13566,4726,4673,1779,1628,14546,14116,441441,407426,30433,28566,21263,19881,8818,8652,3184,3036
R,8,2013,21,4569779,2349177,2220602,1733465,1627377,377953,364412,36778,33905,122034,116233,6518,6137,72429,72538,1797585,1691493,409494,397267,59592,56328,148983,142897,13121,12709,1850836,1762479,1296519,1227127,353299,340911,21377,20205,117143,111416,4621,4443,57877,58377,1347755,1278811,378654,367588,37561,36318,140052,134011,9816,9512,498341,458123,436946,400250,24654,23501,15401,13700,4891,4817,1897,1694,14552,14161,449830,412682,30840,29679,22031,20010,8931,8886,3305,3197
R,8,2013,22,4663403,2383950,2279453,1758341,1666991,380050,373679,36958,33605,132424,127355,7270,6538,68907,71285,1818523,1729253,409246,405839,58711,55475,159134,154430,14163,13426,1888421,1825838,1325502,1272832,354585,348967,21258,20103,127170,122136,5261,4778,54645,57022,1373141,1322601,377783,374813,36548,35640,149820,145043,10674,10234,495529,453615,432839,394159,25465,24712,15700,13502,5254,5219,2009,1760,14262,14263,445382,406652,31463,31026,22163,19835,9314,9387,3489,3192
R,8,2013,23,4671462,2383745,2287717,1764850,1675511,372191,370434,36402,32887,138250,134711,7560,6874,64492,67300,1821193,1734426,398773,400146,56976,54006,163745,160197,14010,13305,1890387,1841476,1333504,1287744,346946,345664,20593,19745,132957,129643,5410,5064,50977,53616,1377936,1334612,367834,369322,35029,34674,154633,151292,10476,10129,493358,446241,431346,387767,25245,24770,15809,13142,5293,5068,2150,1810,13515,13684,443257,399814,30939,30824,21947,19332,9112,8905,3534,3176
R,8,2013,24,4491248,2290420,2200828,1702721,1611554,347086,349828,34682,31115,139150,139363,7339,6565,59442,62403,1754598,1665928,371087,376878,54089,50676,162523,163564,13365,12697,1820384,1779629,1291607,1245156,323296,326462,19387,18657,134162,134430,5304,4894,46628,50030,1332217,1288628,341846,348078,32825,32618,154049,155174,10085,9776,470036,421199,411114,366398,23790,23366,15295,12458,4988,4933,2035,1671,12814,12373,422381,377300,29241,28800,21264,18058,8474,8390,3280,2921
R,8,2013,25,4391736,2234337,2157399,1676670,1591876,323941,330017,34000,30311,136458,139319,7286,6504,55982,59372,1725363,1643667,345951,355336,52281,48998,158918,162604,13112,12379,1765776,1740898,1265614,1229140,301158,307270,18633,17844,131700,134594,5223,4829,43448,47221,1303301,1270307,317932,327153,31033,31052,150771,154477,9775,9520,468561,416501,411056,362736,22783,22747,15367,12467,4758,4725,2063,1675,12534,12151,422062,373360,28019,28183,21248,17946,8147,8127,3337,2859
R,8,2013,26,4305093,2189056,2116037,1654809,1567042,307666,316757,32744,29259,134172,139344,7203,6348,52462,57287,1700398,1617004,328168,340899,50307,47724,155143,161800,12691,11968,1728399,1705490,1249614,1209034,285921,294630,17798,17183,129498,134805,5089,4658,40479,45180,1284615,1248340,301371,313397,29673,30092,147313,154008,9432,9117,460657,410547,405195,358008,21745,22127,14946,12076,4674,4539,2114,1690,11983,12107,415783,368664,26797,27502,20634,17632,7830,7792,3259,2851
R,8,2013,27,4325095,2195764,2129331,1668343,1582972,300189,312586,32518,29331,136198,143316,7272,6433,51244,54693,1712885,1630369,319636,335244,49852,47506,156769,164707,12779,11970,1729744,1716865,1258112,1222702,278365,290455,17225,16954,131553,138867,5095,4816,39394,43071,1292239,1259910,292821,308016,28935,29793,148966,157088,9435,9237,466020,412466,410231,360270,21824,22131,15293,12377,4645,4449,2177,1617,11850,11622,420646,370459,26815,27228,20917,17713,7803,7619,3344,2733
R,8,2013,28,4365795,2209159,2156636,1684173,1604281,297287,312990,32169,29289,138582,149543,7198,6477,49750,54056,1727368,1651225,315844,334643,49425,47483,158556,171049,12524,12030,1739083,1739428,1269755,1239360,275739,290923,16837,16890,134015,145092,4991,4872,37746,42291,1302319,1275952,289289,307346,28323,29685,150895,163465,9171,9312,470076,417208,414418,364921,21548,22067,15332,12399,4567,4451,2207,1605,12004,11765,425049,375273,26555,27297,21102,17798,7661,7584,3353,2718
R,8,2013,29,4246406,2139404,2107002,1632198,1566653,282777,302306,31384,28631,138414,151056,6883,6277,47748,52079,1673538,1611732,300289,322627,48131,46576,157761,172063,12153,11780,1684372,1696324,1230919,1206881,262130,281096,16390,16394,133870,146791,4854,4636,36209,40526,1262084,1241847,274856,296359,27562,28967,150218,164632,9003,9008,455032,410678,401279,359772,20647,21210,14994,12237,4544,4265,2029,1641,11539,11553,411454,369885,25433,26268,20569,17609,7543,7431,3150,2772
R,8,2013,30,4290612,2157123,2133489,1648928,1586212,283267,305519,31801,29025,138501,154366,6883,6403,47743,51964,1690281,1631069,300685,325637,48656,47283,157768,175153,12117,11936,1696661,1715615,1242494,1220580,262574,283409,16469,16528,133993,150025,4889,4743,36242,40330,1273656,1255228,275140,298487,27822,29281,150271,167708,9018,9141,460462,417874,406434,365632,20693,22110,15332,12497,4508,4341,1994,1660,11501,11634,416625,375841,25545,27150,20834,18002,7497,7445,3099,2795
R,8,2013,31,4310649,2162537,2148112,1655192,1597180,283004,308039,31258,28553,139386,156858,6944,6394,46753,51088,1695619,1641199,299943,328012,48139,46773,158048,176996,12176,11831,1699248,1723639,1246057,1224944,262138,285964,16175,16012,134801,152335,4914,4675,35163,39709,1276223,1258999,274255,300975,27461,28835,150415,169429,9029,9017,463289,424473,409135,372236,20866,22075,15083,12541,4585,4523,2030,1719,11590,11379,419396,382200,25688,27037,20678,17938,7633,7567,3147,2814
R,8,2013,32,4260577,2133433,2127144,1638232,1584534,278960,305639,30267,28413,133460,152649,6717,5964,45797,49945,1677669,1627629,295539,325282,46991,46290,151673,172082,11827,11275,1679148,1707421,1236573,1216332,258794,283879,15514,16048,128933,148237,4742,4335,34592,38590,1266152,1249445,270688,298486,26770,28554,144270,164755,8766,8595,454285,419723,401659,368202,20166,21760,14753,12365,4527,4412,1975,1629,11205,11355,411517,378184,24851,26796,20221,17736,7403,7327,3061,2680
R,8,2013,33,4352532,2187385,2165147,1674386,1606542,291946,318176,31379,28805,136923,155463,6967,6232,45784,49929,1713834,1649541,308498,337762,48472,46928,154932,174809,12156,11627,1713883,1735150,1255825,1228853,270930,295973,16009,16214,132205,151012,4825,4590,34089,38508,1284938,1261772,282602,310491,27415,28969,147156,167393,8922,8917,473502,429997,418561,377689,21016,22203,15370,12591,4718,4451,2142,1642,11695,11421,428896,387769,25896,27271,21057,17959,7776,7416,3234,2710
R,8,2013,34,4109206,2056780,2052426,1576524,1523354,271774,300591,29034,26834,131085,149496,6153,5725,42210,46426,1612910,1563218,286900,318616,44822,43833,147631,167595,10921,10647,1621225,1647796,1190872,1168095,252610,279662,15065,14960,126833,145340,4280,4177,31565,35562,1217838,1198437,263316,292789,25609,26841,140708,160643,8021,8119,435555,404630,385652,355259,19164,20929,13969,11874,4252,4156,1873,1548,10645,10864,395072,364781,23584,25827,19213,16992,6923,6952,2900,2528
R,8,2013,35,4005836,2001621,2004215,1539468,1493028,260398,289182,27995,26485,127369,145453,5935,5468,40456,44599,1574178,1531221,274737,306262,43369,43207,143354,162818,10308,10128,1572510,1602901,1158432,1139898,242069,269036,14430,14676,123235,141255,4217,4006,30127,34030,1183985,1168805,252177,281404,24718,26339,136574,155965,7658,7743,429111,401314,381036,353130,18329,20146,13565,11809,4134,4198,1718,1462,10329,10569,390193,362416,22560,24858,18651,16868,6780,6853,2650,2385
R,8,2013,36,3980205,1983460,1996745,1526688,1488099,256547,287209,28140,26330,127146,146228,5861,5501,39078,43378,1560309,1525079,270224,303641,43258,42838,142444,163206,10166,10159,1559077,1594440,1149518,1132878,238879,267357,14671,14931,122905,142130,4118,3995,28986,33149,1174172,1160906,248323,279275,24863,26541,135635,156443,7483,7698,424383,402305,377170,355221,17668,19852,13469,11399,4241,4098,1743,1506,10092,10229,386137,364173,21901,24366,18395,16297,6809,6763,2683,2461
R,8,2013,37,3854132,1920247,1933885,1474822,1441318,246014,275111,27130,25336,129241,146229,5498,5206,37542,40685,1507100,1475914,258749,290284,41729,41021,144178,162283,9712,9542,1505123,1537992,1105189,1090883,228886,255934,14015,14076,125214,142187,3931,3805,27888,31107,1128888,1117083,237600,266889,23836,25135,137776,155766,7253,7296,415124,395893,369633,350435,17128,19177,13115,11260,4027,4042,1567,1401,9654,9578,378212,358831,21149,23395,17893,15886,6402,6517,2459,2246
R,8,2013,38,3962911,1977891,1985020,1522776,1482316,252165,281954,27125,25759,134491,150550,5596,5007,35738,39434,1553200,1515819,264216,296334,41236,41065,148757,166247,9618,9124,1558829,1586637,1147674,1127997,235596,263486,14005,14456,130506,146627,4040,3683,27008,30388,1170401,1153571,244099,273873,23677,25319,142644,160057,7272,6993,419062,398383,375102,354319,16569,18468,13120,11303,3985,3923,1556,1324,8730,9046,382799,362248,20117,22461,17559,15746,6113,6190,2346,2131
R,8,2013,39,3868983,1924163,1944820,1482127,1453410,244042,275181,26512,24946,132291,148719,5118,4907,34073,37657,1511100,1485184,255387,288837,40213,39847,145843,163661,8976,8912,1522187,1557315,1121426,1107580,228660,257668,13777,14138,128643,144999,3721,3628,25960,29302,1143277,1132037,236695,267727,23285,24893,140257,157863,6846,6863,401976,387505,360701,345830,15382,17513,12735,10808,3648,3720,1397,1279,8113,8355,367823,353147,18692,21110,16928,14954,5586,5798,2130,2049
R,8,2013,40,3904466,1934819,1969647,1489354,1470763,248750,281820,26000,25150,132080,149979,5005,4854,33630,37081,1517860,1501983,259668,295132,39683,40054,145560,164699,8768,8774,1542886,1587671,1137295,1129710,233847,264703,13802,14422,128521,146240,3663,3622,25758,28974,1158881,1153833,241548,274513,23436,25350,140148,158928,6717,6803,391933,381976,352059,341053,14903,17117,12198,10728,3559,3739,1342,1232,7872,8107,358979,348150,18120,20619,16247,14704,5412,5771,2051,1971
R,8,2013,41,4076366,2022424,2053942,1566416,1544791,258624,291432,26510,25169,132404,150678,4990,4788,33480,37084,1594655,1576013,269284,304460,40624,40584,145595,165120,8775,8741,1633165,1674374,1216498,1205428,243937,274605,14332,14676,128794,147039,3663,3552,25941,29074,1238110,1229631,251623,284196,24520,26054,140189,159579,6733,6791,389259,379568,349918,339363,14687,16827,12178,10493,3610,3639,1327,1236,7539,8010,356545,346382,17661,20264,16104,14530,5406,5541,2042,1950
R,8,2013,42,4311542,2138228,2173314,1674458,1652931,268366,304680,26837,26050,129289,146934,4974,4836,34304,37883,1703462,1684821,279188,317856,41603,42189,142591,161308,8944,9043,1752083,1795851,1327221,1315799,253816,287846,14969,15332,125650,143324,3633,3616,26794,29934,1349648,1340742,261610,297617,25811,27512,137157,155736,6879,7086,386145,377463,347237,337132,14550,16834,11868,10718,3639,3610,1341,1220,7510,7949,353814,344079,17578,20239,15792,14677,5434,5572,2065,1957
R,8,2013,43,4394615,2187211,2207404,1717639,1686938,273186,304179,27161,25908,130258,148154,5083,4996,33884,37229,1746244,1718065,283827,317018,41965,42111,143096,162274,9109,9226,1798458,1835262,1368149,1354194,258436,287828,15012,15578,126660,144473,3765,3790,26436,29399,1390199,1378521,266139,297375,25915,27787,137709,156597,7090,7288,388753,372142,349490,332744,14750,16351,12149,10330,3598,3681,1318,1206,7448,7830,356045,339544,17688,19643,16050,14324,5387,5677,2019,1938
R,8,2013,44,4185468,2080786,2104682,1642029,1617577,254074,283892,25706,24677,122843,139598,4715,4669,31419,34269,1668626,1646271,263541,295281,39898,40122,134688,152405,8362,8503,1715917,1754517,1313526,1304340,240400,268598,14557,14861,119550,136154,3526,3518,24358,27046,1333931,1326766,247052,276923,25013,26573,129757,147220,6516,6682,364869,350165,328503,313237,13674,15294,11149,9816,3293,3444,1189,1151,7061,7223,334695,319505,16489,18358,14885,13549,4931,5185,1846,1821
R,8,2013,45,4079425,2025821,2053604,1596426,1575556,253079,283282,25025,24061,117350,133809,4476,4431,29465,32465,1621151,1602504,261863,294016,38654,38916,128391,145811,7933,8311,1672875,1714515,1278794,1271867,239499,268350,14142,14761,114258,130623,3311,3326,22871,25588,1297728,1292831,245670,276168,24288,26109,123771,140993,6176,6562,352946,339089,317632,303689,13580,14932,10883,9300,3092,3186,1165,1105,6594,6877,323423,309673,16193,17848,14366,12807,4620,4818,1757,1749
R,8,2013,46,4085580,2023063,2062517,1605327,1595511,251704,283871,24343,24017,108657,123199,4521,4385,28511,31534,1629248,1621699,260110,294531,37846,38781,119122,134365,7908,8069,1684460,1734370,1300152,1301660,238856,269270,14197,15087,105620,120172,3373,3305,22262,24876,1318582,1322058,244752,277045,24346,26416,114654,129783,6232,6401,338603,328147,305175,293851,12848,14601,10146,8930,3037,3027,1148,1080,6249,6658,310666,299641,15358,17486,13500,12365,4468,4582,1676,1668
R,8,2013,47,4149308,2054790,2094518,1627189,1618868,260785,292393,24717,24260,109338,123415,4425,4387,28336,31195,1650675,1644687,269212,302657,38439,39273,119505,134447,7904,8071,1720205,1771738,1325932,1329896,247678,278037,14604,15464,106453,120355,3348,3371,22190,24615,1344046,1350022,253576,285483,25105,27085,115188,129810,6270,6441,334585,322780,301257,288972,13107,14356,10113,8796,2885,3060,1077,1016,6146,6580,306629,294665,15636,17174,13334,12188,4317,4637,1634,1630
R,8,2013,48,4394714,2174824,2219890,1729585,1725165,274125,306806,25796,25478,111495,125621,4651,4559,29172,32261,1753894,1751797,282523,317293,40152,41273,121935,136791,8202,8405,1837710,1894326,1425921,1433550,261079,292276,15689,16676,108544,122597,3577,3544,22900,25683,1444728,1454480,266981,299959,26617,29089,117598,132218,6544,6772,337114,325564,303664,291615,13046,14530,10107,8802,2951,3024,1074,1015,6272,6578,309166,297317,15542,17334,13535,12184,4337,4573,1658,1633
R,8,2013,49,4503189,2219962,2283227,1776137,1785841,273182,307725,25639,25675,111317,127431,4439,4470,29248,32085,1800423,1812290,281416,317653,40431,41925,121652,138528,8044,8290,1898246,1966381,1486539,1502039,260509,293482,15966,16955,108575,124597,3431,3488,23226,25820,1505581,1523031,266342,300786,27501,29993,117537,134211,6454,6719,321716,316846,289598,283802,12673,14243,9673,8720,2742,2834,1008,982,6022,6265,294842,289259,15074,16867,12930,11932,4115,4317,1590,1571
R,8,2013,50,4501269,2213983,2287286,1775197,1795832,268911,303254,25169,25188,111652,126826,4229,4385,28825,31801,1799184,1821943,276825,313168,39846,41494,121813,137559,7670,8156,1908551,1983322,1500149,1523706,256951,289793,16011,16805,108970,123964,3290,3459,23180,25595,1519223,1544454,262592,297105,27627,29889,117868,133223,6237,6635,305432,303964,275048,272126,11960,13461,9158,8383,2682,2862,939,926,5645,6206,279961,277489,14233,16063,12219,11605,3945,4336,1433,1521
R,8,2013,51,4495332,2208358,2286974,1783198,1809241,265229,300483,24485,25016,102777,116577,4343,4383,28326,31274,1806853,1834844,272799,310230,38988,41373,112757,127020,7827,8102,1915482,1994978,1519177,1547620,253877,287857,15782,16857,100288,113864,3460,3467,22898,25313,1538100,1568111,259293,295049,27380,30108,109008,122902,6424,6580,292876,291996,264021,261621,11352,12626,8703,8159,2489,2713,883,916,5428,5961,268753,266733,13506,15181,11608,11265,3749,4118,1403,1522
R,8,2013,52,4541806,2225867,2315939,1807693,1841335,264083,300943,23948,24983,97931,113864,4132,4177,28080,30637,1831047,1866411,271522,310222,38632,41380,107774,123997,7517,7826,1947117,2034825,1556532,1589322,253304,288604,15675,17359,95495,111255,3301,3343,22810,24942,1575267,1609494,258677,295540,27493,30731,104102,120019,6175,6405,278750,281114,251161,252013,10779,12339,8273,7624,2436,2609,831,834,5270,5695,255780,256917,12845,14682,11139,10649,3672,3978,1342,1421
R,8,2013,53,4596891,2256289,2340602,1824419,1853079,272047,307540,24311,25175,103230,119977,4224,4234,28058,30597,1847870,1878008,279407,316961,39003,41462,113019,130104,7566,7854,1976152,2059493,1572010,1601021,261131,295240,15968,17546,100812,117356,3368,3412,22863,24918,1590915,1621056,266452,302291,27839,30848,109428,126103,6194,6477,280137,281109,252409,252058,10916,12300,8343,7629,2418,2621,856,822,5195,5679,256955,256952,12955,14670,11164,10614,3591,4001,1372,1377
R,8,2013,54,4459823,2181892,2277931,1773465,1813340,259459,295806,22625,23696,95999,112340,3913,3910,26431,28839,1795450,1837031,266281,304397,36725,39476,105210,121671,6972,7184,1927416,2018935,1544080,1581069,249514,284394,15155,16597,93785,109937,3159,3186,21723,23752,1562008,1600377,254493,290855,26668,29662,101883,118094,5758,5988,254476,258996,229385,232271,9945,11412,7470,7099,2214,2403,754,724,4708,5087,233442,236654,11788,13542,10057,9814,3327,3577,1214,1196
R,8,2013,55,4409514,2151650,2257864,1754730,1805071,250257,285792,21544,22910,95971,112510,3677,3793,25471,27788,1775845,1827745,256857,294140,35316,38255,104710,121461,6614,6888,1914237,2012190,1540943,1584575,240710,274932,14654,16348,93927,110332,2970,3074,21033,22929,1558215,1603099,245556,281234,26017,29069,101665,118129,5458,5726,237413,245674,213787,220496,9547,10860,6890,6562,2044,2178,707,719,4438,4859,217630,224646,11301,12906,9299,9186,3045,3332,1156,1162
R,8,2013,56,4378050,2129489,2248561,1741218,1801035,245722,284868,21380,22333,92908,109727,3560,3570,24701,27028,1761668,1823184,252179,292883,34976,37762,101192,117952,6387,6648,1900752,2009653,1535218,1586412,236632,274373,14484,15984,90963,107663,2910,2878,20545,22343,1552055,1604508,241451,280432,25765,28896,98355,114796,5350,5496,228737,238908,206000,214623,9090,10495,6896,6349,1945,2064,650,692,4156,4685,209613,218676,10728,12451,9211,8866,2837,3156,1037,1152
R,8,2013,57,4230319,2051191,2179128,1678975,1744723,234393,274248,20110,21576,90954,109062,3291,3447,23468,26072,1698479,1766023,240431,281943,33019,36489,98744,117118,6015,6352,1834837,1950777,1484246,1539578,225718,264278,13671,15627,89081,106900,2670,2857,19451,21537,1500260,1556981,230136,270062,24348,28117,95990,113891,5010,5324,216354,228351,194729,205145,8675,9970,6439,5949,1873,2162,621,590,4017,4535,198219,209042,10295,11881,8671,8372,2754,3227,1005,1028
R,8,2013,58,4182514,2024887,2157627,1663017,1734360,226894,265701,19420,20511,89724,108953,3157,3377,22675,24725,1681705,1754449,232724,273025,32062,34520,97234,116667,5816,6219,1816349,1935814,1474692,1534142,218573,256442,13500,14938,87955,106984,2599,2769,19030,20539,1490227,1550585,222929,262004,24140,26714,94666,113749,4901,5222,208538,221813,188325,200218,8321,9259,5920,5573,1769,1969,558,608,3645,4186,191478,203864,9795,11021,7922,7806,2568,2918,915,997
R,8,2013,59,4030891,1941382,2089509,1603928,1688582,211527,252592,17935,19278,84154,102706,2906,3147,20932,23204,1621341,1707424,216844,259407,29879,32768,90901,109644,5203,5822,1751468,1883764,1432195,1502574,203838,244134,12707,14241,82634,100867,2411,2581,17683,19367,1446776,1518096,207815,249310,22886,25662,88650,106979,4428,4908,189914,205745,171733,186008,7689,8458,5228,5037,1520,1839,495,566,3249,3837,174565,189328,9029,10097,6993,7106,2251,2665,775,914
R,8,2013,60,3870631,1858857,2011774,1543816,1634723,196046,236570,16763,17949,79921,97711,2761,2896,19550,21925,1560038,1652619,200846,242890,27971,30775,86224,104327,4970,5408,1683602,1819944,1385339,1461050,189063,228600,11916,13370,78433,96082,2312,2415,16539,18427,1398960,1475895,192633,233463,21471,24306,84070,101893,4241,4610,175255,191830,158477,173673,6983,7970,4847,4579,1488,1629,449,481,3011,3498,161078,176724,8213,9427,6500,6469,2154,2434,729,798
R,8,2013,61,3737081,1792605,1944476,1496169,1585136,184097,225374,15393,16907,76229,94156,2618,2795,18099,20108,1511140,1601579,188627,231112,25917,28924,81916,99996,4744,5101,1630357,1765627,1349093,1423200,177747,217894,11113,12627,74855,92603,2210,2351,15339,16952,1361660,1436890,181166,222309,20095,22948,79951,97734,4058,4339,162248,178849,147076,161936,6350,7480,4280,4280,1374,1553,408,444,2760,3156,149480,164689,7461,8803,5822,5976,1965,2262,686,762
R,8,2013,62,3610290,1725040,1885250,1440326,1535536,178736,221495,14813,16182,71586,90284,2380,2570,17199,19183,1454550,1551159,183014,227137,25027,27771,76840,95677,4359,4755,1569713,1713423,1299218,1380030,172692,214325,10832,12048,70340,88737,2032,2164,14599,16119,1311176,1392970,175921,218676,19594,22000,75036,93438,3786,4052,155327,171827,141108,155506,6044,7170,3981,4134,1246,1547,348,406,2600,3064,143374,158189,7093,8461,5433,5771,1804,2239,573,703
R,8,2013,63,3523396,1682271,1841125,1399358,1495566,173953,214919,14466,15536,75361,94063,2431,2515,16702,18526,1413158,1510541,178164,220384,24422,26541,80425,99516,4364,4691,1533906,1673318,1264677,1343450,168085,207769,10692,11748,74188,92599,2036,2138,14228,15614,1276345,1355924,171297,211974,19232,21218,78706,97348,3761,4028,148365,167807,134681,152116,5868,7150,3774,3788,1173,1464,395,377,2474,2912,136813,154617,6867,8410,5190,5323,1719,2168,603,663
R,8,2013,64,3428594,1633696,1794898,1372203,1472737,160178,200582,13614,14536,69939,87178,2319,2436,15443,17429,1384998,1486984,163903,205589,22919,25163,74586,91997,4128,4406,1497021,1639909,1247878,1331772,154954,194186,10137,11089,68835,85927,1968,2063,13249,14872,1258781,1343820,157801,198100,18236,20377,72969,90162,3547,3786,136675,154989,124325,140965,5224,6396,3477,3447,1104,1251,351,373,2194,2557,126217,143164,6102,7489,4683,4786,1617,1835,581,620
R,8,2013,65,3383994,1610891,1773103,1364238,1467942,150791,190239,12722,13842,66361,82036,2094,2247,14685,16797,1376410,1481757,154397,194911,21627,24094,70671,86707,3783,4160,1481117,1624759,1246046,1332908,145815,184282,9579,10611,65333,80797,1772,1903,12572,14258,1256367,1344498,148618,187912,17296,19515,69163,84890,3281,3578,129774,148344,118192,135034,4976,5957,3143,3231,1028,1239,322,344,2113,2539,120043,137259,5779,6999,4331,4579,1508,1817,502,582
R,8,2013,66,3540468,1684907,1855561,1451217,1566053,142277,180161,12817,13476,61741,77024,2002,2004,14853,16843,1463647,1580052,145798,184833,22124,24041,65833,81468,3697,3812,1562103,1713134,1339150,1436069,137810,174553,9755,10473,60805,75849,1709,1696,12874,14494,1349868,1448005,140577,178261,17977,19754,64408,79779,3203,3310,122804,142427,112067,129984,4467,5608,3062,3003,936,1175,293,308,1979,2349,113779,132047,5221,6572,4147,4287,1425,1689,494,502
R,8,2013,67,2668606,1262035,1406571,1072502,1168721,112779,146072,9875,10845,53546,65839,1828,1817,11505,13277,1082119,1179651,115527,149689,16757,18737,56965,69691,3226,3405,1156291,1281089,975986,1054357,108750,140854,7336,8257,52765,64847,1576,1557,9878,11217,984206,1063493,110840,143640,13342,15043,55813,68223,2803,2972,105744,125482,96516,114364,4029,5218,2539,2588,781,992,252,260,1627,2060,97913,116158,4687,6049,3415,3694,1152,1468,423,433
R,8,2013,68,2570183,1208607,1361576,1026828,1130905,109144,143168,9267,10384,50894,62827,1598,1754,10876,12538,1035897,1141248,111724,146593,15775,17869,54096,66407,2994,3256,1108745,1243007,935493,1022435,105522,138500,6971,7974,50098,61913,1361,1500,9300,10685,943172,1031172,107485,141136,12622,14489,52943,65059,2596,2825,99862,118569,91335,108470,3622,4668,2296,2410,796,914,237,254,1576,1853,92725,110076,4239,5457,3153,3380,1153,1348,398,431
R,8,2013,69,2507186,1172825,1334361,1003761,1118181,101358,134398,8655,9679,47510,58464,1467,1576,10074,12063,1012188,1128126,103684,137760,14720,17019,50455,61760,2734,3040,1082938,1223894,921450,1017000,97973,130209,6601,7438,46877,57587,1277,1355,8760,10305,928725,1025428,99796,132845,11977,13846,49511,60483,2410,2664,89887,110467,82311,101181,3385,4189,2054,2241,633,877,190,221,1314,1758,83463,102698,3888,4915,2743,3173,944,1277,324,376
R,8,2013,70,2570591,1197661,1372930,1036903,1164672,97492,132568,8101,9252,44220,53302,1316,1420,9629,11716,1045020,1174422,99697,135729,14065,16476,46851,56419,2493,2771,1113417,1266755,959612,1067606,94365,128298,6329,7128,43572,52522,1155,1214,8384,9987,966679,1075866,96066,130700,11649,13470,45893,55237,2192,2421,84244,106175,77291,97066,3127,4270,1772,2124,648,780,161,206,1245,1729,78341,98556,3631,5029,2416,3006,958,1182,301,350
R,8,2013,71,2258231,1045491,1212740,898835,1021375,87404,119474,7317,8253,42124,52080,1150,1332,8661,10226,906031,1029861,89432,122204,12651,14548,44597,54854,2170,2472,969517,1116757,829079,933211,84587,115895,5728,6373,41576,51357,993,1109,7554,8812,835326,940462,86187,118034,10468,11916,43784,53813,1894,2137,75974,95983,69756,88164,2817,3579,1589,1880,548,723,157,223,1107,1414,70705,89399,3245,4170,2183,2632,813,1041,276,335
