2I;484;91;159899;42800;117099;39241;108399;3179;7820;143;269;237;611;1321;2384;38018;106142;3102;7723;133;255;226;595
2I;484;92;130276;34483;95793;31582;88324;2555;6674;110;228;236;567;1042;1968;30603;86452;2514;6605;99;218;225;550
2I;484;93;104139;27369;76770;24934;70643;2119;5445;98;184;218;498;794;1574;24174;69149;2102;5391;93;174;206;482
2I;484;94;79846;20318;59528;18403;54607;1597;4300;82;155;236;466;596;1240;17837;53432;1580;4260;76;147;229;449
2I;484;95;56689;13687;43002;12285;39426;1094;3102;75;111;233;363;411;906;11897;38575;1081;3065;74;101;224;355
2I;484;96;41509;9921;31588;8799;28916;877;2327;63;85;182;260;301;655;8518;28299;867;2302;61;80;174;252
2I;484;97;30370;7220;23150;6313;21002;753;1902;39;65;115;181;207;482;6119;20551;748;1882;36;61;110;174
2I;484;98;20952;4850;16102;4242;14585;543;1352;23;48;42;117;142;347;4110;14270;540;1328;21;44;37;113
2I;484;99;14978;3380;11598;2894;10489;479;1067;3;12;4;30;121;259;2788;10257;471;1044;0;10;0;28
2I;484;100;20949;3268;17681;2131;15268;995;2316;36;33;106;64;282;566;1902;14768;958;2265;32;27;94;55
2I;784;999;235824902;114670261;121154641;97952671;102755014;13334536;14877930;818651;837001;2564403;2684696;8887175;8752761;89647140;94595732;12955719;14488771;745581;766194;2434646;2551183
2I;784;0;3571901;1827580;1744321;1492396;1416137;267343;262677;19021;18695;48820;46812;194535;185956;1310919;1242794;258841;254464;17370;17082;45915;44025
2I;784;1;3543520;1814369;1729151;1482260;1404878;263611;258108;19014;18276;49484;47889;194016;184916;1300934;1232249;255348;250057;17437;16754;46634;45175
2I;784;2;3534437;1807001;1727436;1472698;1400054;266834;261487;18396;17845;49073;48050;192936;184633;1292270;1227505;258609;253560;16878;16351;46308;45387
2I;784;3;3527196;1803180;1724016;1472282;1398805;264790;259434;17678;17411;48430;48366;187178;179156;1296826;1231145;257122;251973;16271;15999;45783;45743
2I;784;4;3517851;1798167;1719684;1460458;1388004;272453;267897;18070;17564;47186;46219;194859;188384;1278424;1212095;264193;259858;16172;15737;44519;43610
2I;784;5;3397284;1736786;1660498;1410696;1340301;264137;259920;17376;16462;44577;43815;188642;181432;1234907;1171231;255900;251983;15375;14552;41962;41300
2I;784;6;3297294;1686787;1610507;1377812;1307891;251453;246439;15736;15312;41786;40865;184264;177330;1205885;1142358;243589;238876;13791;13476;39258;38467
2I;784;7;3315974;1698460;1617514;1385490;1312013;255415;250062;15712;14878;41843;40561;185415;178909;1212288;1144792;247594;242479;13820;13097;39343;38237
2I;784;8;3064081;1568656;1495425;1280583;1212828;233172;229333;15060;14606;39841;38658;175671;168895;1116307;1054723;225775;222569;13320;12849;37583;36389
2I;784;9;3263292;1672566;1590726;1362868;1289308;250161;244525;16092;15651;43445;41242;180978;174149;1193782;1126077;242582;237648;14298;13964;40926;38888
2I;784;10;3229060;1656180;1572880;1345483;1270739;250632;244296;16114;15681;43951;42164;169309;162377;1187161;1118802;243678;237668;14605;14238;41427;39795
2I;784;11;3266693;1670826;1595867;1353451;1286127;256391;251439;16502;16185;44482;42116;168606;161447;1195832;1135230;249495;244820;14965;14686;41928;39684
2I;784;12;3449276;1763061;1686215;1433508;1362789;266519;262433;17331;16812;45703;44181;167805;161896;1276470;1211396;259903;255915;15742;15271;43141;41737
2I;784;13;3779052;1933101;1845951;1583062;1505019;285351;279447;18214;17732;46474;43753;174031;168631;1420413;1347292;278233;272623;16577;16159;43847;41246
2I;784;14;3726194;1906975;1819219;1574473;1495775;269146;263840;17953;17445;45403;42159;171448;165923;1414298;1340839;262151;256869;16259;15844;42819;39744
2I;784;15;3672874;1876526;1796348;1541662;1468906;272552;268878;17520;16929;44792;41635;166193;160893;1386308;1318885;265589;261920;15964;15356;42472;39294
2I;784;16;3611198;1847347;1763851;1516563;1442455;271328;266265;16823;15952;42633;39179;165821;157750;1361653;1295405;264145;259171;15342;14533;40386;36992
2I;784;17;3715408;1902548;1812860;1564599;1484862;278236;272937;17073;16472;42640;38589;173027;162640;1403397;1333430;270350;265473;15516;15023;40258;36294
2I;784;18;3765596;1914222;1851374;1571064;1513161;282278;282825;17352;16275;43528;39113;176161;163699;1407126;1361186;274131;274846;15778;14847;41026;36796
2I;784;19;4165555;2102844;2062711;1735460;1693456;299273;307052;19580;18410;48531;43793;196804;181553;1552534;1525007;289876;298207;17844;16829;45786;41115
2I;784;20;4298672;2174402;2124270;1810678;1757605;294508;304341;19553;18296;49663;44028;205341;184936;1619918;1586023;284717;295301;17714;16700;46712;41310
2I;784;21;4268470;2153429;2115041;1801478;1755768;283277;296300;19111;17625;49563;45348;214418;189181;1601697;1579977;273607;287461;17223;15976;46484;42446
2I;784;22;4269317;2150675;2118642;1812735;1766120;271565;290580;17803;17021;48572;44921;215897;186226;1611601;1593238;261816;281710;15893;15393;45468;42075
2I;784;23;4342912;2180344;2162568;1848649;1805964;267171;292617;16867;16815;47657;47172;219649;189318;1643577;1630348;257458;283562;15044;15139;44616;44201
2I;784;24;4350012;2183804;2166208;1854716;1806141;263927;293164;16579;16434;48582;50469;223691;191433;1646095;1628625;253919;283883;14760;14898;45339;47369
2I;784;25;4368689;2189331;2179358;1859794;1817707;264256;293008;15502;15822;49779;52821;214045;185277;1660136;1645836;254610;284123;13832;14372;46708;49750
2I;784;26;4356026;2181376;2174650;1860964;1820195;256494;285308;14369;14516;49549;54631;207580;183310;1667007;1650261;247497;276531;12730;12993;46562;51555
2I;784;27;4379658;2190884;2188774;1865378;1827252;258776;289434;14278;14707;52452;57381;198678;179344;1680029;1660939;249867;280924;12690;13220;49620;54347
2I;784;28;4039434;2015327;2024107;1717093;1689890;234973;264520;14151;15059;49110;54638;179040;165979;1549969;1535632;227109;256980;12660;13609;46549;51907
2I;784;29;4314856;2157255;2157601;1833586;1797055;253211;284421;13572;13803;56886;62322;187241;173289;1658834;1635786;245021;276708;12131;12527;54028;59291
2I;784;30;4165848;2073032;2092816;1768058;1748902;234798;268245;13236;13571;56940;62098;167721;160684;1611229;1599844;227841;261025;11921;12246;54320;59017
2I;784;31;3963294;1967159;1996135;1684269;1675345;214029;246618;13575;14012;55286;60160;155935;151882;1538515;1534373;207761;239964;12206;12695;52742;57221
2I;784;32;3880341;1925884;1954457;1652710;1641299;206740;241837;13644;14123;52790;57198;146304;144139;1516117;1507248;200647;235528;12407;12945;50409;54597
2I;784;33;3754734;1853687;1901047;1586529;1590530;201703;237454;13486;14616;51969;58447;139718;137434;1455960;1462788;195954;231513;12307;13442;49748;55870
2I;784;34;3738873;1855953;1882920;1588881;1576557;204394;236399;11999;12851;50679;57113;139774;138153;1457989;1447948;198608;230355;11036;11851;48546;54613
2I;784;35;3686870;1820993;1865877;1567745;1572280;193563;225757;11888;13086;47797;54754;127371;128788;1448599;1452617;188300;220039;10914;12086;45809;52347
2I;784;36;3599824;1774095;1825729;1543056;1553646;174798;207501;11307;12514;44934;52068;120610;123439;1430097;1438497;169984;202320;10385;11603;43019;49870
2I;784;37;3877251;1906794;1970457;1679448;1701624;173034;206758;10706;11576;43606;50499;115912;119848;1570857;1589915;168485;201734;9809;10653;41731;48307
2I;784;38;2732807;1341576;1391231;1168621;1185705;128163;155095;9365;9740;35427;40691;99518;103383;1075361;1089443;124366;150709;8551;8950;33780;38746
2I;784;39;2970607;1463703;1506904;1266159;1277518;147923;175175;9965;10457;39656;43754;102697;104889;1170261;1180017;143688;170484;9157;9675;37900;41839
2I;784;40;2959597;1452591;1507006;1264586;1288192;141296;167993;9943;10561;36766;40260;94504;100209;1176268;1195242;137391;163380;9186;9777;35242;38398
2I;784;41;3021149;1484029;1537120;1306663;1330089;133890;159540;9166;9761;34310;37730;88728;94441;1223427;1242114;130481;155343;8495;9085;32898;36137
2I;784;42;2678800;1315985;1362815;1145867;1164801;129502;154180;8674;9119;31942;34715;82773;86992;1068494;1084017;125984;150158;8062;8469;30672;33179
2I;784;43;2520262;1232628;1287634;1069951;1097546;122750;147672;8576;8841;31351;33575;81492;84948;993799;1018561;119317;143729;7955;8253;30065;32143
2I;784;44;2455766;1204999;1250767;1043706;1064988;124375;147175;7778;8410;29140;30194;80892;83313;968186;987607;120740;143205;7262;7835;27919;28807
2I;784;45;2384491;1167637;1216854;1010675;1036171;121002;143810;7484;7751;28476;29122;75215;79639;940544;962363;117687;139824;6987;7212;27204;27816
2I;784;46;2355339;1150314;1205025;1003495;1030664;113085;139610;7175;7478;26559;27273;72727;76816;935439;959144;110080;135969;6688;6994;25380;26102
2I;784;47;2280841;1112044;1168797;964811;996972;113417;137498;7139;7375;26677;26952;70614;75096;899053;926984;110171;134039;6684;6889;25522;25789
2I;784;48;2138406;1042828;1095578;915477;945558;98130;119721;6173;6622;23048;23677;64822;69237;854673;880837;95493;116566;5781;6221;22059;22717
2I;784;49;2269706;1109661;1160045;971795;999261;107566;128534;6776;6933;23524;25317;69579;73139;906510;930772;104624;125335;6354;6461;22594;24338
2I;784;50;2168538;1050865;1117673;917557;960237;105145;126044;6224;6643;21939;24749;61884;67087;859632;897650;102441;122911;5793;6192;21115;23833
2I;784;51;2096579;1014988;1081591;891544;932551;97749;119278;5766;6390;19929;23372;58650;64192;836553;872494;95268;116428;5376;5980;19141;22497
2I;784;52;2151393;1037068;1114325;913362;963038;98865;122091;5513;6170;19328;23026;58083;62026;858733;904794;96439;119431;5169;5815;18644;22259
2I;784;53;2239807;1079508;1160299;957429;1009790;98499;121942;5327;6060;18253;22507;60562;65058;900311;948750;96072;119078;5000;5682;17563;21731
2I;784;54;2300323;1110140;1190183;984057;1036090;102280;125199;5620;6081;18183;22813;61500;66847;926094;973410;99798;122322;5238;5676;17510;21928
2I;784;55;2253413;1076693;1176720;953042;1025252;100918;123233;5331;5936;17402;22299;56614;62867;899688;966561;98653;120287;4985;5564;16753;21441
2I;784;56;2303064;1097101;1205963;980248;1060785;95844;118647;4884;5461;16125;21070;54486;59831;928778;1004644;93752;116076;4570;5119;15515;20293
2I;784;57;2310387;1091905;1218482;972210;1071404;98712;120975;4910;5354;16073;20749;51951;58676;923355;1016529;96538;118297;4600;5015;15461;19965
2I;784;58;2182467;1024643;1157824;916228;1024092;88864;109628;4615;4834;14936;19270;47457;53938;871526;973608;87009;107305;4323;4491;14328;18482
2I;784;59;2302210;1077295;1224915;965680;1086763;91187;113375;4729;5245;15699;19532;48118;54807;920371;1035334;89276;111063;4405;4923;15125;18788
2I;784;60;2272133;1056018;1216115;942804;1074861;92966;117192;4560;5205;15688;18857;45655;50302;899854;1027964;91090;114796;4266;4897;15153;18156
2I;784;61;2172234;1009979;1162255;906715;1032614;84239;107590;4330;4718;14695;17333;42571;47105;866509;988631;82611;105457;4071;4408;14217;16654
2I;784;62;2169523;1007339;1162184;907737;1035904;81024;104900;4215;4555;14363;16825;39841;44855;870091;993901;79509;102860;3982;4307;13916;16261
2I;784;63;2128609;992613;1135996;900360;1017585;75408;98792;3781;4195;13064;15424;36744;42329;865562;977886;74096;96940;3563;3966;12648;14875
2I;784;64;2060127;948390;1111737;857249;993521;74800;98586;3659;4204;12682;15426;35304;41698;823938;954623;73426;96609;3462;3984;12260;14823
2I;784;65;1973045;898438;1074607;808329;957008;75201;99376;3391;3863;11517;14360;30255;36966;779942;922658;73856;97503;3220;3663;11165;13817
2I;784;66;1923108;870571;1052537;788835;944798;68402;91226;2865;3509;10469;13004;28272;35162;762233;911902;67225;89606;2710;3329;10131;12538
2I;784;67;1861062;831355;1029707;749967;921377;68032;91979;2854;3413;10502;12938;25373;32965;726343;890685;66827;90346;2669;3235;10143;12476
2I;784;68;1736303;766951;969352;692729;869468;61620;84804;2749;3196;9853;11884;23263;30642;670975;840783;60595;83430;2589;3034;9529;11463
2I;784;69;1720868;745870;974998;669597;869944;63556;90032;2670;3488;10047;11534;23174;31601;647971;840530;62458;88462;2562;3321;9705;11084
2I;784;70;1634566;702755;931811;632302;833743;58622;84390;2385;3149;9446;10529;21564;29690;612176;806015;57704;82984;2277;2991;9034;10131
2I;784;71;1568973;667056;901917;604218;813217;51971;76079;2308;3043;8559;9578;20827;29085;584742;785951;51130;74785;2182;2892;8175;9204
2I;784;72;1479114;621567;857547;562520;772719;48681;73268;2197;2755;8169;8805;19143;26921;544710;747517;47905;72049;2075;2612;7734;8448
2I;784;73;1389518;575846;813672;523467;735873;43206;67203;2006;2582;7167;8014;18529;26111;506196;711176;42476;66212;1871;2460;6774;7713
2I;784;74;1340032;544936;795096;493120;718788;42777;66058;1790;2602;7249;7648;17319;24499;476960;695797;42122;64953;1702;2484;6833;7363
2I;784;75;1250315;501616;748699;453199;677587;40224;61946;1602;2375;6591;6791;15739;21987;438498;656868;39627;61025;1515;2263;6237;6556
2I;784;76;1154191;452940;701251;409050;636348;36359;56710;1551;2199;5980;5994;14439;20287;395590;617155;35778;55952;1470;2097;5663;5760
2I;784;77;1075430;412498;662932;372044;601859;33435;53477;1485;2060;5534;5536;13493;19168;359505;583736;32906;52703;1410;1977;5184;5348
2I;784;78;986823;371677;615146;336107;560656;29473;47703;1252;1863;4845;4924;12500;17662;324398;543916;28985;47024;1200;1788;4594;4756
2I;784;79;907254;334281;572973;301022;520618;27686;46093;1157;1689;4416;4573;11490;16602;290301;504872;27246;45489;1083;1614;4161;4396
2I;784;80;806129;289391;516738;260732;470824;24119;40549;1026;1445;3514;3920;10010;14341;251378;457172;23706;40057;968;1378;3329;3790
2I;784;81;718086;250579;467507;229344;431634;17499;31224;819;1215;2917;3434;8810;12615;221058;419646;17182;30771;777;1166;2752;3309
2I;784;82;643113;221582;421531;202589;388859;15932;28712;683;1067;2378;2893;7560;10838;195480;378518;15668;28342;644;1032;2230;2801
2I;784;83;585654;196646;389008;180073;359178;13892;26275;567;954;2114;2601;7369;11316;173118;348387;13630;25883;532;908;1997;2514
2I;784;84;529282;172718;356564;157579;328350;12756;24785;543;880;1840;2549;5875;9054;152057;319717;12529;24460;509;846;1748;2487
2I;784;85;460979;146985;313994;133152;289508;11554;21630;524;747;1755;2109;4416;6727;129061;283103;11328;21381;508;711;1672;2072
2I;784;86;394823;122214;272609;110956;252089;9434;18074;445;671;1379;1775;3451;5472;107765;246893;9252;17849;423;642;1323;1753
