UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2011,58,3926515,1895438,2031077,1574470,1651813,202177,240272,17178,18202,79021,95827,2757,2878,19835,22085,1590906,1669823,207046,246645,28579,31154,85405,102470,5004,5408,1717744,1839215,1413705,1478132,195153,232319,12250,13592,77523,94190,2300,2397,16813,18585,1427530,1493093,198805,237238,21985,24648,83231,100025,4263,4608,177694,191862,160765,173681,7024,7953,4928,4610,1498,1637,457,481,3022,3500,163376,176730,8241,9407,6594,6506,2174,2445,741,800
R,8,2011,59,3795497,1830341,1965156,1527922,1603170,190400,229380,15782,17166,75266,92360,2614,2788,18357,20292,1543084,1619746,195001,235176,26489,29314,81019,98243,4773,5117,1665808,1786140,1378704,1441112,183997,221906,11435,12853,73888,90800,2198,2340,15586,17129,1391455,1454931,187491,226382,20588,23299,79042,95969,4074,4349,164533,179016,149218,162058,6403,7474,4347,4313,1378,1560,416,448,2771,3163,151629,164815,7510,8794,5901,6015,1977,2274,699,768
R,8,2011,60,3671831,1764315,1907516,1473152,1554688,185345,225843,15217,16453,70765,88601,2379,2570,17457,19361,1487571,1570438,189699,231544,25623,28177,76064,94030,4392,4776,1606696,1735271,1329948,1398830,179228,218654,11168,12278,69504,87052,2025,2161,14823,16296,1342073,1411899,182528,223072,20098,22356,74235,91783,3805,4070,157619,172245,143204,155858,6117,7189,4049,4175,1261,1549,354,409,2634,3065,145498,158539,7171,8472,5525,5821,1829,2247,587,706
R,8,2011,61,3588131,1723144,1864987,1433233,1515938,180776,219362,14890,15813,74822,92659,2438,2529,16985,18686,1447247,1531027,185080,224874,25049,26956,79941,98135,4403,4725,1572452,1696604,1296451,1363317,174812,212189,11047,11987,73637,91186,2037,2148,14468,15777,1308296,1375912,178100,216456,19766,21586,78194,95951,3792,4053,150692,168383,136782,152621,5964,7173,3843,3826,1185,1473,401,381,2517,2909,138951,155115,6980,8418,5283,5370,1747,2184,611,672
R,8,2011,62,3497718,1676394,1821324,1407913,1495422,166932,205018,14040,14799,69446,86054,2335,2444,15728,17587,1420926,1509780,170747,210071,23546,25565,74152,90896,4176,4432,1537345,1665736,1281441,1353913,161617,198608,10490,11323,68324,84789,1977,2070,13496,15033,1292529,1366077,164539,202580,18769,20745,72510,89041,3585,3811,139049,155588,126472,141509,5315,6410,3550,3476,1122,1265,358,374,2232,2554,128397,143703,6208,7491,4777,4820,1642,1855,591,621
R,8,2011,63,3457978,1656059,1801919,1402379,1492877,157546,194642,13141,14117,65870,81066,2113,2253,15010,16964,1414803,1506816,161253,199364,22261,24516,70255,85750,3839,4187,1523898,1653036,1282013,1357333,152495,188691,9938,10861,64826,79815,1784,1909,12842,14427,1292537,1369051,155374,192385,17842,19907,68716,83916,3322,3602,132161,148883,120366,135544,5051,5951,3203,3256,1044,1251,329,344,2168,2537,122266,137765,5879,6979,4419,4609,1539,1834,517,585
R,8,2011,64,3623536,1735181,1888355,1494407,1594850,148974,184626,13248,13773,61318,76046,2029,2010,15205,17050,1507114,1609006,152592,189351,22792,24510,65499,80525,3762,3841,1609924,1745297,1380073,1464251,144437,179048,10130,10740,60369,74856,1729,1701,13186,14701,1391036,1476346,147288,182823,18561,20185,64048,78814,3257,3336,125257,143058,114334,130599,4537,5578,3118,3033,949,1190,300,309,2019,2349,116078,132660,5304,6528,4231,4325,1451,1711,505,505
R,8,2011,65,2736524,1302898,1433626,1107409,1192502,118448,149863,10252,11106,53142,64865,1856,1826,11791,13464,1117251,1203571,121265,153537,17326,19140,56637,68751,3291,3438,1194885,1307404,1008793,1077452,114347,144656,7655,8490,52346,63856,1598,1563,10146,11387,1017225,1086719,116508,147496,13838,15405,55462,67254,2857,2998,108013,126222,98616,115050,4101,5207,2597,2616,796,1009,258,263,1645,2077,100026,116852,4757,6041,3488,3735,1175,1497,434,440
R,8,2011,66,2641776,1251333,1390443,1063237,1156091,115006,147333,9651,10637,50653,61909,1628,1758,11158,12715,1072526,1166566,117654,150800,16351,18260,53930,65527,3062,3285,1149094,1270894,969690,1046731,111322,142614,7291,8206,49840,60982,1384,1499,9567,10862,977576,1055602,113359,145302,13115,14857,52753,64160,2655,2848,102239,119549,93547,109360,3684,4719,2360,2431,813,927,244,259,1591,1853,94950,110964,4295,5498,3236,3403,1177,1367,407,437
R,8,2011,67,2585417,1218612,1366805,1043002,1146502,107241,138801,9057,9952,47444,57714,1492,1583,10376,12253,1051667,1156588,109635,142211,15322,17444,50470,61044,2801,3078,1126263,1255240,958402,1044317,103788,134559,6934,7683,46798,56824,1297,1358,9044,10499,965902,1052894,105682,137255,12498,14241,49505,59747,2469,2692,92349,111565,84600,102185,3453,4242,2123,2269,646,890,195,225,1332,1754,85765,103694,3953,4956,2824,3203,965,1297,332,386
R,8,2011,68,2658023,1248328,1409695,1080770,1196710,103505,137280,8501,9550,44274,52789,1333,1436,9945,11930,1089142,1206626,105788,140498,14682,16945,46978,55939,2547,2816,1161585,1302309,1001147,1098525,100327,132972,6668,7386,43607,52001,1168,1226,8668,10199,1008442,1106953,102096,135440,12185,13893,45992,54741,2238,2459,86743,107386,79623,98185,3178,4308,1833,2164,667,788,165,210,1277,1731,80700,99673,3692,5058,2497,3052,986,1198,309,357
R,8,2011,69,2341945,1093465,1248480,940136,1052255,93171,124167,7705,8535,42331,51711,1157,1348,8965,10464,947570,1060930,95275,126967,13242,14995,44881,54536,2217,2515,1015091,1151174,868130,962858,90300,120567,6057,6612,41765,50980,996,1124,7843,9033,874604,970282,91973,122773,10989,12308,44044,53480,1935,2177,78374,97306,72006,89397,2871,3600,1648,1923,566,731,161,224,1122,1431,72966,90648,3302,4194,2253,2687,837,1056,282,338
R,8,2011,70,2141810,991195,1150615,850620,967348,85066,116866,7083,7866,39237,47571,1100,1167,8089,9797,857383,975453,86899,119499,12023,13851,41604,50307,2079,2310,918438,1059314,783729,883362,82438,113461,5561,6206,38712,46885,969,991,7029,8409,789579,890277,83854,115517,9944,11458,40817,49278,1839,2004,72757,91301,66891,83986,2628,3405,1522,1660,525,686,131,176,1060,1388,67804,85176,3045,3982,2079,2393,787,1029,240,306
R,8,2011,71,2030088,934648,1095440,798610,917818,81949,113264,6689,7526,38623,46398,1080,1217,7697,9217,805003,925448,83724,115777,11271,13077,40993,48948,2011,2306,864418,1006255,734059,835873,79431,109837,5194,5901,38079,45738,930,1002,6725,7904,739630,842359,80820,111799,9244,10756,40207,47990,1766,1962,70230,89185,64551,81945,2518,3427,1495,1625,544,660,150,215,972,1313,65373,83089,2904,3978,2027,2321,786,958,245,344
R,8,2011,72,1915645,881219,1034426,758008,873373,74463,102914,5839,6777,35181,41746,889,1134,6839,8482,763758,880401,76033,105159,9927,11878,37217,44139,1716,2172,816380,951362,698338,796892,72053,99747,4526,5326,34733,41149,762,969,5968,7279,703319,802909,73289,101464,8145,9805,36558,43252,1520,1868,64839,83064,59670,76481,2410,3167,1313,1451,448,597,127,165,871,1203,60439,77492,2744,3695,1782,2073,659,887,196,304
R,8,2011,73,1844899,840811,1004088,725601,849895,69315,98814,5475,6579,33022,39940,876,1039,6522,7821,731058,856374,70814,100943,9392,11177,34975,42179,1623,1969,780319,924953,669795,777144,67187,95739,4332,5168,32590,39394,739,847,5676,6661,674514,782624,68356,97387,7804,9184,34335,41351,1397,1660,60492,79135,55806,72751,2128,3075,1143,1411,432,546,137,192,846,1160,56544,73750,2458,3556,1588,1993,640,828,226,309
R,8,2011,74,1713508,773831,939677,668160,795267,63615,92496,4892,5906,30440,37664,790,946,5934,7398,673208,801423,64987,94488,8390,10229,32263,39788,1454,1849,717835,865635,616483,727091,61605,89690,3830,4593,30063,37097,677,794,5177,6370,620865,732349,62659,91248,6950,8399,31701,38980,1270,1597,55996,74042,51677,68176,2010,2806,1062,1313,377,567,113,152,757,1028,52343,69074,2328,3240,1440,1830,562,808,184,252
R,8,2011,75,1640307,733905,906402,634762,767604,60384,89973,4506,5585,28088,35508,700,852,5465,6880,639332,773294,61629,91879,7678,9661,29801,37450,1373,1618,681093,835777,585951,702451,58461,87339,3551,4354,27748,35019,602,723,4780,5891,589936,707281,59418,88823,6367,7910,29295,36738,1203,1412,52812,70625,48811,65153,1923,2634,955,1231,340,489,98,129,685,989,49396,66013,2211,3056,1311,1751,506,712,170,206
R,8,2011,76,1583719,699836,883883,607878,751109,56301,86219,4179,5338,25788,33730,651,794,5039,6693,612110,756627,57449,87979,7089,9258,27328,35685,1313,1573,649854,815315,561555,687839,54579,83682,3289,4117,25446,33240,567,655,4418,5782,565252,692572,55483,85064,5896,7589,26817,34971,1163,1338,49982,68568,46323,63270,1722,2537,890,1221,342,490,84,139,621,911,46858,64055,1966,2915,1193,1669,511,714,150,235
R,8,2011,77,1441732,631715,810017,549889,689392,50068,78601,3563,4629,23060,30611,616,736,4519,6048,553741,694462,51091,80221,6125,8133,24491,32423,1153,1440,587367,748767,508718,632795,48614,76342,2770,3572,22776,30170,521,634,3968,5254,512088,637179,49414,77616,5064,6676,24060,31785,1009,1261,44348,61250,41171,56597,1454,2259,793,1057,284,441,95,102,551,794,41653,57283,1677,2605,1061,1457,431,638,144,179
R,8,2011,78,1389504,600311,789193,525062,673988,45988,74591,3292,4390,21348,29899,536,661,4085,5664,528521,678690,46911,76077,5593,7692,22683,31544,1017,1377,560156,731701,487795,620758,44601,72481,2610,3453,21083,29505,462,570,3605,4934,490830,624832,45330,73669,4668,6390,22298,30975,900,1216,40155,57492,37267,53230,1387,2110,682,937,265,394,74,91,480,730,37691,53858,1581,2408,925,1302,385,569,117,161
R,8,2011,79,1345723,573422,772301,505325,664988,41497,69607,2914,4086,19433,27541,486,608,3767,5471,508530,669559,42365,71074,5011,7246,20650,29098,976,1274,535213,717117,469687,613864,40318,67629,2255,3172,19179,27162,416,529,3358,4761,472536,617812,41026,68827,4137,5972,20294,28547,862,1111,38209,55184,35638,51124,1179,1978,659,914,254,379,70,79,409,710,35994,51747,1339,2247,874,1274,356,551,114,163
R,8,2011,80,1288725,541360,747365,480757,648683,36583,63711,2555,3712,17562,25714,439,551,3464,4994,483707,652841,37358,65082,4481,6588,18719,27168,866,1137,505363,695217,447150,600344,35494,61887,1942,2820,17366,25380,379,468,3032,4318,449723,603913,36104,62967,3643,5357,18406,26662,762,998,35997,52148,33607,48339,1089,1824,613,892,196,334,60,83,432,676,33984,48928,1254,2115,838,1231,313,506,104,139
R,8,2011,81,1255466,517342,738124,459220,640655,35132,62961,2513,3570,16831,25521,424,552,3222,4865,461958,644714,35857,64252,4332,6371,17851,26938,827,1127,483027,687102,427208,593191,34034,61250,1923,2753,16651,25201,374,464,2837,4243,429615,596713,34617,62264,3532,5253,17573,26468,737,978,34315,51022,32012,47464,1098,1711,590,817,180,320,50,88,385,622,32343,48001,1240,1988,800,1118,278,470,90,149
R,8,2011,82,1145725,463224,682501,413515,595559,29970,56831,2126,2950,14354,22271,363,505,2896,4385,415952,599195,30639,58059,3795,5480,15248,23497,721,1035,433343,637446,385683,553673,29032,55261,1627,2269,14166,21987,315,432,2520,3824,387790,556820,29553,56251,3117,4519,14956,23080,627,911,29881,45055,27832,41886,938,1570,499,681,188,284,48,73,376,561,28162,42375,1086,1808,678,961,292,417,94,124
R,8,2011,83,1084784,428265,656519,383805,575718,26851,52936,1883,2807,12871,20462,273,425,2582,4171,385989,579185,27414,54064,3331,5213,13708,21643,608,962,401684,615106,358941,537289,26048,51458,1435,2156,12736,20203,231,353,2293,3647,360875,540289,26513,52365,2734,4309,13502,21262,533,831,26581,41413,24864,38429,803,1478,448,651,135,259,42,72,289,524,25114,38896,901,1699,597,904,206,381,75,131
R,8,2011,84,1006614,388532,618082,348513,543943,24253,48918,1583,2596,11627,18504,237,364,2319,3757,350480,547107,24801,49926,2898,4791,12343,19541,502,808,365512,581047,326887,509556,23609,47582,1254,2018,11503,18269,203,306,2056,3316,328628,512330,24056,48397,2429,4000,12152,19200,443,704,23020,37035,21626,34387,644,1336,329,578,124,235,34,58,263,441,21852,34777,745,1529,469,791,191,341,59,104
R,8,2011,85,911798,342126,569672,307236,502276,21324,44824,1379,2262,10006,16554,192,354,1989,3402,308924,505129,21797,45785,2500,4203,10617,17471,429,756,321728,536176,288171,471118,20714,43689,1045,1755,9886,16325,163,301,1749,2988,289650,473614,21092,44469,2050,3494,10429,17146,373,665,20398,33496,19065,31158,610,1135,334,507,120,229,29,53,240,414,19274,31515,705,1316,450,709,188,325,56,91
R,8,2011,86,834666,303103,531563,272290,470157,18632,40727,1220,2039,9063,15072,157,328,1741,3240,273764,472868,19031,41728,2187,3917,9624,15878,374,670,285568,501576,255885,442287,18134,39671,916,1587,8958,14866,130,285,1545,2880,257193,444685,18460,40513,1782,3290,9460,15586,324,590,17535,29987,16405,27870,498,1056,304,452,105,206,27,43,196,360,16571,28183,571,1215,405,627,164,292,50,80
R,8,2011,87,744143,262843,481300,236330,427843,15949,35718,1002,1812,7932,13003,146,263,1484,2661,237597,430071,16318,36491,1838,3367,8407,13706,298,563,247603,455729,222073,404099,15493,34816,759,1394,7832,12827,125,226,1321,2367,223200,406073,15794,35460,1515,2796,8261,13462,260,502,15240,25571,14257,23744,456,902,243,418,100,176,21,37,163,294,14397,23998,524,1031,323,571,146,244,38,61
R,8,2011,88,645298,222694,422604,200171,376124,13426,31233,873,1461,6799,11216,116,214,1309,2356,201286,378076,13753,31933,1580,2836,7219,11808,275,492,209575,400789,187892,355785,13045,30474,656,1142,6729,11089,94,186,1159,2113,188877,357521,13311,31070,1286,2400,7114,11621,232,441,13119,21815,12279,20339,381,759,217,319,70,127,22,28,150,243,12409,20555,442,863,294,436,105,187,43,51
R,8,2011,89,561551,186967,374584,168254,334662,11055,27178,686,1276,5837,9242,90,213,1045,2013,169154,336323,11329,27784,1263,2419,6160,9766,216,462,176751,355778,158680,317149,10764,26533,535,1003,5776,9116,72,183,924,1794,159470,318618,10982,27050,1043,2034,6077,9591,182,408,10216,18806,9574,17513,291,645,151,273,61,126,18,30,121,219,9684,17705,347,734,220,385,83,175,34,54
R,8,2011,90,476010,153788,322222,138978,288299,8748,23053,521,1072,4605,7864,76,161,860,1773,139712,289763,8990,23621,986,2096,4872,8304,181,366,145738,306671,131463,273835,8512,22530,384,839,4554,7770,60,141,765,1556,132114,275116,8722,23012,794,1756,4800,8151,151,324,8050,15551,7515,14464,236,523,137,233,51,94,16,20,95,217,7598,14647,268,609,192,340,72,153,30,42
R,8,2011,91,388885,119948,268937,107599,239374,7387,20366,422,879,3765,6779,74,120,701,1419,108187,240533,7580,20830,798,1681,3980,7131,164,298,113520,255935,101635,227252,7186,19920,312,692,3711,6704,57,101,619,1266,102153,228276,7340,20318,648,1417,3907,7022,139,259,6428,13002,5964,12122,201,446,110,187,54,75,17,19,82,153,6034,12257,240,512,150,264,73,109,25,39
R,8,2011,92,287811,85005,202806,76148,180973,5349,15138,305,640,2704,4932,50,84,449,1039,76520,181829,5479,15498,555,1229,2834,5174,103,212,80576,193632,72032,172462,5204,14779,223,513,2680,4877,40,74,397,927,72361,173218,5319,15090,440,1047,2795,5097,83,192,4429,9174,4116,8511,145,359,82,127,24,55,10,10,52,112,4159,8611,160,408,115,182,39,77,20,20
R,8,2011,93,239590,67498,172092,60762,153927,4011,12651,250,549,2064,4018,39,77,372,870,61074,154652,4128,12948,439,1029,2174,4213,86,184,63909,164410,57437,146758,3890,12387,184,453,2046,3981,33,64,319,767,57702,147395,3979,12633,350,890,2145,4150,75,161,3589,7682,3325,7169,121,264,66,96,18,37,6,13,53,103,3372,7257,149,315,89,139,29,63,11,23
R,8,2011,94,178787,47801,130986,42734,116740,3021,9971,171,424,1605,3111,28,59,242,681,42932,117285,3087,10214,298,821,1681,3271,66,143,45317,125296,40426,111457,2927,9763,135,346,1590,3074,26,51,213,605,40601,111937,2981,9971,248,705,1656,3215,57,127,2484,5690,2308,5283,94,208,36,78,15,37,2,8,29,76,2331,5348,106,243,50,116,25,56,9,16
R,8,2011,95,135354,33862,101492,30105,90165,2209,7989,135,313,1193,2449,21,47,199,529,30275,90602,2265,8184,238,587,1245,2589,48,105,31999,96856,28363,85855,2160,7807,103,252,1181,2427,19,38,173,477,28508,86251,2205,7972,195,502,1226,2559,44,91,1863,4636,1742,4310,49,182,32,61,12,22,2,9,26,52,1767,4351,60,212,43,85,19,30,4,14
R,8,2011,96,101908,24026,77882,21193,68903,1702,6452,87,252,882,1849,10,38,152,388,21320,69210,1744,6603,165,462,927,1938,29,84,22649,74352,19915,65633,1659,6313,62,200,873,1833,9,33,131,340,20024,65900,1692,6439,129,389,912,1913,27,75,1377,3530,1278,3270,43,139,25,52,9,16,1,5,21,48,1296,3310,52,164,36,73,15,25,2,9
R,8,2011,97,73929,16316,57613,14205,50616,1274,5153,76,191,654,1338,11,30,96,285,14285,50839,1309,5273,124,330,686,1411,18,65,15290,54867,13265,48075,1240,5039,55,158,646,1322,8,27,76,246,13327,48266,1266,5136,96,284,671,1383,13,60,1026,2746,940,2541,34,114,21,33,8,16,3,3,20,39,958,2573,43,137,28,46,15,28,5,5
R,8,2011,98,50867,10605,40262,9132,35163,880,3788,61,137,459,952,10,25,63,197,9184,35318,902,3872,93,228,476,1008,22,49,9876,38276,8470,33328,855,3705,43,111,450,941,8,21,50,170,8510,33461,872,3774,68,193,464,988,15,41,729,1986,662,1835,25,83,18,26,9,11,2,4,13,27,674,1857,30,98,25,35,12,20,7,8
R,8,2011,99,34135,6736,27399,5687,23705,621,2752,39,102,327,670,8,20,54,150,5721,23823,645,2828,68,172,346,707,21,39,6239,25958,5228,22374,605,2698,29,79,325,665,7,18,45,124,5256,22472,628,2759,51,140,341,692,17,33,497,1441,459,1331,16,54,10,23,2,5,1,2,9,26,465,1351,17,69,17,32,5,15,4,6
R,8,2011,100,58228,10245,47983,8166,40266,1303,5861,107,215,501,1274,24,37,144,330,8267,40512,1375,6022,190,392,565,1367,61,96,9221,45324,7293,37866,1248,5737,79,172,487,1253,19,29,95,267,7363,38064,1291,5868,138,310,522,1324,40,71,1024,2659,873,2400,55,124,28,43,14,21,5,8,49,63,904,2448,84,154,52,82,43,43,21,25
R,9,2011,999,312177786,153526225,158651561,120580077,123039284,19527745,21360491,1925586,1886817,7543819,8301836,353588,342073,3595410,3721060,123753650,126303346,21047644,22983665,3119544,3149732,8858961,9632140,690124,686316,127092940,132928668,97204336,100357394,18342881,20120651,1130290,1162708,7286566,8043804,258380,254000,2870487,2990111,99734539,102975481,19547309,21415759,2000336,2103274,8400671,9170927,524516,527757,26433285,25722893,23375741,22681890,1184864,1239840,795296,724109,257253,258032,95208,88073,724923,730949,24019111,23327865,1500335,1567906,1119208,1046458,458290,461213,165608,158559
R,9,2011,0,3966366,2030515,1935851,1473068,1400745,306274,296765,32139,31084,93596,88022,6009,5652,119429,113583,1583027,1505237,370458,358032,56710,54585,137217,129309,14674,13836,1503681,1429904,1021839,968028,278012,269283,17384,16529,87597,82307,3947,3666,94902,90091,1109681,1051343,329922,318768,33404,31805,123620,116367,10237,9576,526834,505947,451229,432717,28262,27482,14755,14555,5999,5715,2062,1986,24527,23492,473346,453894,40536,39264,23306,22780,13597,12942,4437,4260
R,9,2011,1,3976882,2031322,1945560,1472303,1405729,304830,295444,32425,31467,96458,92080,5917,5655,119389,115185,1582327,1511727,368915,357819,57050,55427,139927,133591,14486,13822,1505375,1438913,1021990,971912,276920,268390,17195,16969,90491,86461,3914,3726,94865,91455,1109860,1056488,328727,318701,33211,32617,126434,120834,10163,9658,525947,506647,450313,433817,27910,27054,15230,14498,5967,5619,2003,1929,24524,23730,472467,455239,40188,39118,23839,22810,13493,12757,4323,4164
R,9,2011,2,3959442,2020451,1938991,1463373,1397838,304886,297198,32750,31791,97057,93625,6028,5855,116357,112684,1570350,1501430,367447,358624,56645,54623,139538,134132,14229,13855,1505831,1443045,1023949,974661,276662,269689,17424,16959,91057,87947,4023,3864,92716,89925,1109623,1057745,327545,319661,32962,31838,126264,121649,10021,9707,514620,495946,439424,423177,28224,27509,15326,14832,6000,5678,2005,1991,23641,22759,460727,443685,39902,38963,23683,22785,13274,12483,4208,4148
R,9,2011,3,4088903,2087929,2000974,1514260,1443680,315927,307646,33767,32488,101409,98182,6110,5903,116456,113075,1621153,1547520,378668,369490,57485,55594,143696,138585,14610,13800,1556639,1492160,1058942,1008114,287069,279980,17849,17435,95439,92456,4064,3905,93276,90270,1144936,1091379,338424,330494,33411,32433,130652,125998,10314,9694,531290,508814,455318,435566,28858,27666,15918,15053,5970,5726,2046,1998,23180,22805,476217,456141,40244,38996,24074,23161,13044,12587,4296,4106
R,9,2011,4,4125502,2107135,2018367,1534620,1464098,317217,307750,34446,33198,101083,97381,6113,6012,113656,109928,1638979,1564843,378119,367286,58219,56129,142224,136715,14416,13973,1572406,1504924,1075521,1023284,288756,280375,18058,17789,95143,91756,4081,3974,90847,87746,1159349,1104050,338506,329039,33657,32699,129248,124423,10168,9791,534729,513443,459099,440814,28461,27375,16388,15409,5940,5625,2032,2038,22809,22182,479630,460793,39613,38247,24562,23430,12976,12292,4248,4182
R,9,2011,5,4092851,2092355,2000496,1532500,1458090,310599,301794,34046,32644,100056,97146,6019,5748,109135,105074,1632606,1554427,368277,357947,57196,54833,140102,135152,13984,13314,1568929,1498265,1081583,1025511,283538,275459,18044,17551,94195,91793,4026,3807,87543,84144,1162235,1102980,330837,321585,33241,32083,127689,123454,9899,9349,523426,502231,450917,432579,27061,26335,16002,15093,5861,5353,1993,1941,21592,20930,470371,451447,37440,36362,23955,22750,12413,11698,4085,3965
R,9,2011,6,4079518,2084476,1995042,1534519,1458651,305381,296453,33597,32803,100816,99988,6025,5852,104138,101295,1629911,1551266,359724,349850,56216,54705,139243,136901,13546,13172,1571239,1503823,1091057,1034609,279124,271169,18026,17602,95318,94829,4071,4019,83643,81595,1168031,1109488,323814,315219,32922,32041,127488,125839,9605,9461,513237,491219,443462,424042,26257,25284,15571,15201,5498,5159,1954,1833,20495,19700,461880,441778,35910,34631,23294,22664,11755,11062,3941,3711
R,9,2011,7,4076240,2080767,1995473,1538676,1465618,302096,293320,32745,31866,100888,101398,5852,5556,100510,97715,1630616,1554994,353788,344049,54935,53494,138372,137296,13315,12740,1581525,1515025,1105811,1049848,277162,269032,17938,17248,95473,96257,4032,3816,81109,78824,1180338,1122203,319712,310945,32803,31778,127025,126420,9617,9122,499242,480448,432865,415770,24934,24288,14807,14618,5415,5141,1820,1740,19401,18891,450278,432791,34076,33104,22132,21716,11347,10876,3698,3618
R,9,2011,8,4057859,2070407,1987452,1535830,1463797,300215,291942,32298,31418,100069,101085,5735,5444,96260,93766,1623729,1549486,349445,340072,54226,52806,135622,135678,12979,12339,1581065,1514967,1111191,1053945,275759,268501,17635,16997,94832,96052,3948,3761,77700,75711,1182452,1123440,316439,308272,32366,31450,124717,125074,9336,8954,489342,472485,424639,409852,24456,23441,14663,14421,5237,5033,1787,1683,18560,18055,441277,426046,33006,31800,21860,21356,10905,10604,3643,3385
R,9,2011,9,4052704,2067957,1984747,1535189,1463725,305638,297087,32438,31185,96857,96606,5614,5409,92221,90735,1619295,1546301,352553,343916,54100,52675,130615,129285,12625,12170,1583651,1517564,1113880,1057658,281722,273909,17901,17168,91783,91805,3920,3734,74445,73290,1182035,1124688,320608,312667,32469,31718,120086,119194,9215,8826,484306,467183,421309,406067,23916,23178,14537,14017,5074,4801,1694,1675,17776,17445,437260,421613,31945,31249,21631,20957,10529,10091,3410,3344
R,9,2011,10,4122995,2105111,2017884,1561196,1488475,315104,305278,32361,31369,98821,97958,5598,5443,92031,89361,1644881,1569917,361954,351132,54463,52853,132379,130067,12606,12242,1621203,1551754,1139911,1082693,291087,282328,18127,17554,93853,93212,3909,3732,74316,72235,1207688,1148796,329846,320379,33207,32203,122069,120208,9162,8856,483908,466130,421285,405782,24017,22950,14234,13815,4968,4746,1689,1711,17715,17126,437193,421121,32108,30753,21256,20650,10310,9859,3444,3386
R,9,2011,11,4197302,2146182,2051120,1590815,1511017,326997,316536,33366,32062,98476,97693,5781,5470,90747,88342,1673496,1591151,372926,361963,55907,53874,131063,129078,12651,12225,1659588,1584129,1166663,1104648,303039,293243,18873,17988,93528,92935,4088,3825,73397,71490,1233744,1169736,341088,330933,34291,33053,120999,119263,9294,8914,486594,466991,424152,406369,23958,23293,14493,14074,4948,4758,1693,1645,17350,16852,439752,421415,31838,31030,21616,20821,10064,9815,3357,3311
R,9,2011,12,4133188,2114124,2019064,1574973,1496481,319609,308584,32428,31422,93522,92104,5681,5230,87911,85243,1654884,1573689,363968,352342,54665,53207,124707,121917,12647,11792,1643698,1566515,1164812,1102355,296356,286008,18541,17964,88682,87471,4014,3693,71293,69024,1229870,1165074,333283,322457,34021,33161,114865,112362,9285,8656,470426,452549,410161,394126,23253,22576,13887,13458,4840,4633,1667,1537,16618,16219,425014,408615,30685,29885,20644,20046,9842,9555,3362,3136
R,9,2011,13,4132630,2112782,2019848,1573693,1495956,321562,311017,32364,31371,94292,93123,5625,5297,85246,83084,1650893,1571412,364331,353172,54420,53018,124294,121937,12326,11615,1648871,1573876,1168793,1107273,298764,288868,18514,17958,89527,88449,3989,3739,69284,67589,1231746,1168883,334494,324119,33934,33232,114762,112611,9129,8563,463911,445972,404900,388683,22798,22149,13850,13413,4765,4674,1636,1558,15962,15495,419147,402529,29837,29053,20486,19786,9532,9326,3197,3052
R,9,2011,14,4122975,2106901,2016074,1572589,1495960,319466,309664,31886,30979,95832,94054,5477,5157,81651,80260,1646626,1568550,359714,349695,53662,52608,124819,122084,11868,11405,1648018,1576194,1171503,1111967,297127,288169,18257,17826,91166,89476,3881,3673,66084,65083,1231675,1170963,330528,321489,33518,33110,115453,113032,8752,8446,458883,439880,401086,383993,22339,21495,13629,13153,4666,4578,1596,1484,15567,15177,414951,397587,29186,28206,20144,19498,9366,9052,3116,2959
R,9,2011,15,4151969,2124665,2027304,1589550,1506476,319782,311100,32228,30724,97484,95358,5643,5234,79978,78412,1661973,1577204,358429,349713,54244,52356,125913,123009,12026,11591,1667147,1590167,1189316,1124429,297743,290050,18463,17617,92855,90761,4024,3702,64746,63608,1248169,1181983,329863,322202,33845,32870,116792,113989,8921,8638,457518,437137,400234,382047,22039,21050,13765,13107,4629,4597,1619,1532,15232,14804,413804,395221,28566,27511,20399,19486,9121,9020,3105,2953
