UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2015,23,4621672,2376497,2245175,1740825,1632631,379810,364813,36903,33911,138470,134376,6691,6347,73798,73097,1806227,1697372,412033,397877,59978,56476,165995,161210,13335,12872,1868180,1776597,1295148,1222362,354402,341228,21339,20063,133576,129579,4833,4620,58882,58745,1347314,1274451,380157,367965,37656,36254,157076,152388,10062,9663,508317,468578,445677,410269,25408,23585,15564,13848,4894,4797,1858,1727,14916,14352,458913,422921,31876,29912,22322,20222,8919,8822,3273,3209
R,10,2015,24,4729809,2413938,2315871,1766370,1677814,383949,377680,37321,33753,148353,147007,7595,6687,70350,72930,1827777,1741429,413941,410540,59327,55891,175583,174961,14660,13751,1909624,1850070,1326051,1272770,357891,352336,21406,20138,143077,141700,5563,4922,55636,58204,1374535,1323493,381597,378575,36807,35777,166135,165419,11109,10516,504314,465801,440319,405044,26058,25344,15915,13615,5276,5307,2032,1765,14714,14726,453242,417936,32344,31965,22520,20114,9448,9542,3551,3235
R,10,2015,25,4761964,2424999,2336965,1783102,1697523,377509,374681,36771,33267,153774,155357,7754,7072,66089,69065,1840812,1758052,404763,405116,57715,54715,180070,181743,14379,13635,1921268,1876641,1342982,1297251,351382,349149,20760,19867,148410,150132,5603,5244,52131,54998,1388374,1345389,372632,373330,35397,34984,170837,172574,10814,10415,503731,460324,440120,400272,26127,25532,16011,13400,5364,5225,2151,1828,13958,14067,452438,412663,32131,31786,22318,19731,9233,9169,3565,3220
R,10,2015,26,4584963,2333611,2251352,1721495,1632218,354944,357129,34841,31641,153851,159739,7663,6706,60817,63919,1774610,1687850,379544,384894,54536,51553,177905,184633,13718,12992,1854903,1817690,1302948,1254703,330386,333165,19504,18941,148807,154749,5540,5037,47718,51095,1344511,1299014,349341,355176,33136,33062,169373,176162,10348,10070,478708,433662,418547,377515,24558,23964,15337,12700,5044,4990,2123,1669,13099,12824,430099,388836,30203,29718,21400,18491,8532,8471,3370,2922
R,10,2015,27,4489170,2276905,2212265,1694150,1614806,331715,338958,34368,30612,151843,160323,7459,6780,57370,60786,1744026,1667824,354367,364876,52838,49602,175022,184261,13355,12752,1800197,1783439,1276253,1241231,308158,315517,18925,17915,146981,155461,5378,5062,44502,48253,1314833,1283267,325316,335746,31421,31313,166738,175926,10000,9819,476708,428826,417897,373575,23557,23441,15443,12697,4862,4862,2081,1718,12868,12533,429193,384557,29051,29130,21417,18289,8284,8335,3355,2933
R,10,2015,28,4370089,2218156,2151933,1664058,1578309,312299,321395,32691,29430,148069,158051,7500,6564,53539,58184,1710449,1629025,333268,345955,50446,47868,169632,181095,13168,12284,1751114,1732823,1253423,1212538,290004,298808,17660,17247,143391,153463,5326,4891,41310,45876,1288999,1252409,305756,317835,29658,30112,161763,173226,9832,9453,467042,419110,410635,365771,22295,22587,15031,12183,4678,4588,2174,1673,12229,12308,421450,376616,27512,28120,20788,17756,7869,7869,3336,2831
R,10,2015,29,4381014,2221056,2159958,1676485,1593167,304007,316019,32542,29467,148700,159248,7446,6658,51876,55399,1721611,1641169,323726,339021,49722,47810,169805,180959,13012,12216,1750018,1739079,1261724,1225371,281810,293339,17415,16991,143970,154780,5266,4979,39833,43619,1296262,1263025,296335,311137,28977,29893,161869,173346,9650,9426,471038,420879,414761,367796,22197,22680,15127,12476,4730,4468,2180,1679,12043,11780,425349,378144,27391,27884,20745,17917,7936,7613,3362,2790
R,10,2015,30,4420339,2235275,2185064,1693154,1614005,301150,317205,32365,29332,150479,162958,7389,6715,50738,54849,1737142,1661639,320194,339218,49853,47566,170890,184899,12794,12371,1758780,1759455,1273350,1241634,279012,294578,16779,16880,145906,158395,5192,5099,38541,42869,1306532,1278725,292898,311184,28405,29683,163250,177141,9466,9649,476495,425609,419804,372371,22138,22627,15586,12452,4573,4563,2197,1616,12197,11980,430610,382914,27296,28034,21448,17883,7640,7758,3328,2722
R,10,2015,31,4326484,2177644,2148840,1650955,1588350,288785,308483,31664,28793,150457,163819,7073,6412,48710,52983,1693209,1634192,306620,329232,48525,46823,170305,185372,12462,11972,1713894,1727509,1242243,1219214,267378,286424,16534,16471,145896,159420,4984,4764,36859,41216,1274024,1254772,280236,301931,27737,29055,162701,177793,9217,9185,463750,421331,408712,369136,21407,22059,15130,12322,4561,4399,2089,1648,11851,11767,419185,379420,26384,27301,20788,17768,7604,7579,3245,2787
R,10,2015,32,4312211,2166468,2145743,1646489,1586201,285092,307071,31684,28869,148294,164730,7071,6507,47838,52365,1687857,1631402,302622,327326,48439,47103,167751,185841,12283,12080,1703293,1722921,1238080,1216107,263792,284632,16342,16358,143775,160352,5057,4842,36247,40630,1269192,1250981,276347,299758,27566,29089,160259,178350,9174,9290,463175,422822,408409,370094,21300,22439,15342,12511,4519,4378,2014,1665,11591,11735,418665,380421,26275,27568,20873,18014,7492,7491,3109,2790
R,10,2015,33,4360224,2186375,2173849,1664518,1607748,286557,311511,31458,28806,149192,167333,7136,6584,47514,51867,1705613,1652487,303873,331762,48371,47084,168314,187931,12414,12078,1715877,1740599,1249219,1228034,265112,288621,16263,16172,144520,162691,5007,4849,35756,40232,1279899,1262553,277421,303738,27570,28994,160588,180202,9183,9248,470498,433250,415299,379714,21445,22890,15195,12634,4672,4642,2129,1735,11758,11635,425714,389934,26452,28024,20801,18090,7726,7729,3231,2830
R,10,2015,34,4292787,2147251,2145536,1641196,1591245,280556,306858,30193,28422,142346,162482,6886,6080,46074,50449,1680874,1634760,297191,326655,46940,46381,160749,182248,12014,11448,1690462,1719598,1237530,1217683,259988,284700,15463,15952,137877,157968,4863,4424,34741,38871,1267231,1251034,271831,299328,26709,28456,153384,174771,8902,8696,456789,425938,403666,373562,20568,22158,14730,12470,4469,4514,2023,1656,11333,11578,413643,383726,25360,27327,20231,17925,7365,7477,3112,2752
R,10,2015,35,4389596,2202656,2186940,1679899,1616393,293351,320432,31396,28846,144355,164236,7134,6353,46521,50680,1719950,1660063,310254,340330,48531,47147,162834,183880,12398,11840,1724158,1749380,1256778,1232032,272097,297791,15981,16153,139627,159713,4963,4687,34712,39004,1286396,1265368,283984,312438,27424,28974,155055,176406,9127,9120,478498,437560,423121,384361,21254,22641,15415,12693,4728,4523,2171,1666,11809,11676,433554,394695,26270,27892,21107,18173,7779,7474,3271,2720
R,10,2015,36,4191115,2097373,2093742,1601309,1547536,277784,306262,29377,27287,139457,159397,6322,5924,43124,47336,1638544,1588175,293236,324771,45416,44484,156448,177917,11146,10883,1651005,1678422,1206425,1182674,257926,284765,15076,15237,135124,155183,4381,4374,32073,36189,1233874,1213524,268737,298144,25727,27265,149342,170839,8153,8354,446368,415320,394884,364862,19858,21497,14301,12050,4333,4214,1941,1550,11051,11147,404670,374651,24499,26627,19689,17219,7106,7078,2993,2529
R,10,2015,37,4033820,2012887,2020933,1540679,1496959,263117,292652,27893,26427,134232,154232,6081,5566,40885,45097,1575773,1535679,277767,309929,43335,43204,150330,171782,10478,10277,1581959,1614856,1158468,1140099,244334,271887,14345,14544,130048,149996,4321,4051,30443,34279,1184284,1169284,254612,284318,24678,26167,143535,164867,7793,7818,430928,406077,382211,356860,18783,20765,13548,11883,4184,4236,1760,1515,10442,10818,391489,366395,23155,25611,18657,17037,6795,6915,2685,2459
R,10,2015,38,4030800,2006652,2024148,1540126,1503151,260000,291171,28259,26522,132616,153558,5970,5586,39681,44160,1574201,1540782,273931,307998,43478,43243,148285,170871,10346,10284,1576689,1615068,1158118,1142057,241912,270808,14682,14974,128327,149377,4221,4081,29429,33771,1183084,1170589,251511,282990,24905,26729,141397,164052,7654,7831,429963,409080,382008,361094,18088,20363,13577,11548,4289,4181,1749,1505,10252,10389,391117,370193,22420,25008,18573,16514,6888,6819,2692,2453
R,10,2015,39,3878844,1928822,1950022,1476035,1448075,247677,277067,27243,25345,134086,152808,5647,5316,38134,41411,1508827,1483274,260604,292547,41919,41120,149349,169265,9971,9748,1511028,1548324,1104519,1092563,230035,257569,14095,14067,130026,148709,4038,3899,28315,31517,1128571,1119069,238848,268649,23908,25089,142913,162631,7455,7479,417794,401698,371516,355512,17642,19498,13148,11278,4060,4099,1609,1417,9819,9894,380256,364205,21756,23898,18011,16031,6436,6634,2516,2269
R,10,2015,40,3957669,1972333,1985336,1513128,1475790,251998,282392,27055,25694,138466,156373,5566,5134,36120,39953,1543967,1509781,264292,297011,41131,41049,152960,172353,9547,9325,1551837,1582685,1137261,1118210,235033,263227,13907,14388,134456,152405,4013,3774,27167,30681,1160177,1144099,243572,273714,23561,25251,146753,166013,7199,7134,420496,402651,375867,357580,16965,19165,13148,11306,4010,3968,1553,1360,8953,9272,383790,365682,20720,23297,17570,15798,6207,6340,2348,2191
R,10,2015,41,3914965,1946521,1968444,1494788,1466637,247583,278258,26671,25131,137560,155328,5285,4997,34634,38093,1524242,1498835,259146,292104,40525,40124,151379,170462,9201,9001,1537546,1572839,1128106,1113700,231626,260268,13832,14126,133822,151516,3846,3717,26314,29512,1150260,1138364,239806,270382,23351,24875,145688,164554,7013,6951,408975,395605,366682,352937,15957,17990,12839,11005,3738,3812,1439,1280,8320,8581,373982,360471,19340,21722,17174,15249,5691,5908,2188,2050
R,10,2015,42,3894463,1927715,1966748,1480608,1464469,246590,280180,25819,25009,136000,154914,4985,4966,33713,37210,1509198,1495779,257606,293541,39336,39833,149624,169768,8759,8901,1534574,1581768,1127612,1120805,231443,262730,13614,14285,132470,151226,3635,3701,25800,29021,1149233,1144955,239180,272505,23106,25133,144208,164048,6709,6881,393141,384980,352996,343664,15147,17450,12205,10724,3530,3688,1350,1265,7913,8189,359965,350824,18426,21036,16230,14700,5416,5720,2050,2020
R,10,2015,43,4048551,2005430,2043121,1546097,1529027,257145,290205,26431,25102,137250,156699,5045,4868,33462,37220,1574328,1560387,267818,303327,40456,40381,150524,171309,8807,8820,1613572,1658534,1194016,1185286,242221,272971,14116,14507,133635,152999,3726,3627,25858,29144,1215563,1209546,249850,282612,24191,25726,145128,165695,6765,6885,391858,384587,352081,343741,14924,17234,12315,10595,3615,3700,1319,1241,7604,8076,358765,350841,17968,20715,16265,14655,5396,5614,2042,1935
R,10,2015,44,4274873,2117052,2157821,1652250,1634776,265946,302806,26520,25912,133122,151733,5017,4872,34197,37722,1681135,1666559,276745,315961,41121,41882,146480,166101,8953,9013,1729984,1777014,1304297,1294650,251242,285761,14667,15173,129482,148099,3674,3659,26622,29672,1326552,1319393,258967,295411,25322,27156,141046,160524,6911,7061,387068,380807,347953,340126,14704,17045,11853,10739,3640,3634,1343,1213,7575,8050,354583,347166,17778,20550,15799,14726,5434,5577,2042,1952
R,10,2015,45,4403639,2186275,2217364,1712630,1689280,273192,305953,27207,25848,134103,153266,5040,5079,34103,37938,1741422,1721034,283960,319086,42032,42218,147071,167716,9049,9343,1797023,1841575,1362648,1353543,258329,289180,15099,15450,130516,149590,3733,3841,26698,29971,1384925,1378357,266163,298939,26039,27780,141702,162036,7037,7386,389252,375789,349982,335737,14863,16773,12108,10398,3587,3676,1307,1238,7405,7967,356497,342677,17797,20147,15993,14438,5369,5680,2012,1957
R,10,2015,46,4227006,2099476,2127530,1653384,1631218,256201,286919,25727,24803,127331,144926,4902,4827,31931,34837,1680438,1660414,265892,298485,39974,40367,139455,158064,8634,8743,1728359,1769492,1319457,1310726,242216,271373,14418,14863,123920,141400,3686,3674,24662,27456,1340117,1333518,248954,279820,24876,26633,134368,152722,6741,6897,371117,358038,333927,320492,13985,15546,11309,9940,3411,3526,1216,1153,7269,7381,340321,326896,16938,18665,15098,13734,5087,5342,1893,1846
R,10,2015,47,4074260,2020054,2054206,1587917,1571949,250430,281220,25017,24019,122444,139834,4438,4451,29808,32733,1612977,1599142,259356,292063,38651,38842,133655,152039,7948,8310,1666244,1712374,1269710,1265956,236736,266063,14051,14607,119351,136617,3291,3344,23105,25787,1288900,1287091,242973,273947,24153,25889,129037,147230,6186,6565,353810,341832,318207,305993,13694,15157,10966,9412,3093,3217,1147,1107,6703,6946,324077,312051,16383,18116,14498,12953,4618,4809,1762,1745
R,10,2015,48,4074858,2015172,2059686,1595064,1588513,250218,282743,24197,23933,112535,128382,4568,4370,28590,31745,1619069,1614902,258654,293449,37639,38711,123102,139712,7908,8087,1674172,1727354,1287967,1290852,237041,267878,14003,14984,109505,125342,3424,3308,22232,24990,1306375,1311368,242904,275618,24056,26311,118639,135079,6242,6429,341000,332332,307097,297661,13177,14865,10194,8949,3030,3040,1144,1062,6358,6755,312694,303534,15750,17831,13583,12400,4463,4633,1666,1658
R,10,2015,49,4104192,2027769,2076423,1603414,1602219,256491,288576,24200,23956,110936,126092,4468,4458,28260,31122,1626853,1627985,264942,298911,37764,38774,121160,137154,7948,8126,1693727,1751559,1302776,1311369,243259,274094,14198,15196,108030,123027,3378,3413,22086,24460,1320803,1331377,249127,281544,24543,26580,116821,132508,6312,6464,334042,324864,300638,290850,13232,14482,10002,8760,2906,3065,1090,1045,6174,6662,306050,296608,15815,17367,13221,12194,4339,4646,1636,1662
R,10,2015,50,4328842,2138360,2190482,1696803,1696647,269105,303065,25392,25101,113460,128856,4648,4529,28952,32284,1720955,1723341,277531,313582,39526,40698,123848,140169,8140,8380,1801370,1863983,1393466,1404497,255863,288322,15330,16243,110493,125771,3581,3524,22637,25626,1412070,1425392,261748,295971,26036,28437,119486,135545,6502,6757,336990,326499,303337,292150,13242,14743,10062,8858,2967,3085,1067,1005,6315,6658,308885,297949,15783,17611,13490,12261,4362,4624,1638,1623
R,10,2015,51,4480093,2204635,2275458,1760776,1775474,271447,307356,25459,25611,113331,130340,4513,4560,29109,32117,1784920,1801956,279626,317366,40083,41819,123704,141493,8090,8334,1881508,1955440,1469875,1488737,258741,292986,15706,16912,110574,127448,3497,3574,23115,25783,1488799,1509722,264516,300287,27094,29876,119588,137114,6497,6782,323127,320018,290901,286737,12706,14370,9753,8699,2757,2892,1016,986,5994,6334,296121,292234,15110,17079,12989,11943,4116,4379,1593,1552
R,10,2015,52,4470476,2193081,2277395,1755022,1783628,265948,301483,24976,24970,114118,130921,4254,4475,28763,31918,1778974,1809911,273925,311408,39605,41160,124258,141770,7677,8274,1886333,1969907,1479073,1508334,253768,287774,15803,16580,111413,128056,3308,3527,22968,25636,1497983,1529156,259396,295083,27290,29551,120280,137409,6214,6721,306748,307488,275949,275294,12180,13709,9173,8390,2705,2865,946,948,5795,6282,280991,280755,14529,16325,12315,11609,3978,4361,1463,1553
R,10,2015,53,4462144,2186259,2275885,1760129,1795258,262177,298419,24231,24768,107034,121711,4397,4465,28291,31264,1783777,1820858,269741,308152,38566,41038,117085,132239,7884,8168,1892453,1980898,1495292,1531022,250761,285583,15495,16542,104524,118974,3488,3549,22893,25228,1514217,1551445,256148,292716,26947,29655,113338,128086,6476,6628,293806,294987,264837,264236,11416,12836,8736,8226,2510,2737,909,916,5398,6036,269560,269413,13593,15436,11619,11383,3747,4153,1408,1540
R,10,2015,54,4483705,2191094,2292611,1777838,1820289,258517,296553,23671,24843,99097,115958,4129,4215,27842,30753,1801004,1845455,265903,305961,38128,41199,108948,126153,7502,7897,1913060,2010344,1527318,1567346,247672,284114,15466,17182,96702,113351,3314,3364,22588,24987,1545879,1587558,253001,291111,27077,30495,105309,122171,6191,6456,278034,282267,250520,252943,10845,12439,8205,7661,2395,2607,815,851,5254,5766,255125,257897,12902,14850,11051,10704,3639,3982,1311,1441
R,10,2015,55,4560826,2229405,2331421,1801347,1844371,266638,303930,23869,25108,105282,123252,4279,4319,27990,30441,1824761,1869230,274045,313237,38476,41225,115015,133417,7576,7921,1949599,2047470,1549183,1589595,255849,291511,15552,17462,102840,120589,3410,3494,22765,24819,1568023,1609604,261181,298463,27327,30621,111400,129413,6184,6563,279806,283951,252164,254776,10789,12419,8317,7646,2442,2663,869,825,5225,5622,256738,259626,12864,14774,11149,10604,3615,4004,1392,1358
R,10,2015,56,4449328,2171183,2278145,1763365,1810997,256355,294793,22711,23650,98293,115566,3947,3997,26512,29142,1785465,1834940,263152,303521,36688,39504,107660,125019,7071,7305,1914816,2015648,1532259,1575761,246337,283098,15176,16500,96069,113130,3196,3257,21779,23902,1550270,1595165,251263,289633,26572,29553,104337,121391,5848,6069,256367,262497,231106,235236,10018,11695,7535,7150,2224,2436,751,740,4733,5240,235195,239775,11889,13888,10116,9951,3323,3628,1223,1236
R,10,2015,57,4342593,2110608,2231985,1719025,1779693,244377,282928,21014,22621,97361,115234,3680,3842,25151,27667,1739845,1802269,250947,291251,34568,37778,106015,124216,6563,6927,1874179,1985090,1506425,1558167,234683,271939,14155,16043,95301,113018,2963,3135,20652,22788,1523352,1576575,239449,278180,25284,28601,102931,120841,5408,5792,236429,246895,212600,221526,9694,10989,6859,6578,2060,2216,717,707,4499,4879,216493,225694,11498,13071,9284,9177,3084,3375,1155,1135
R,10,2015,58,4337864,2101199,2236665,1715510,1789074,240958,281815,21079,22203,95464,112879,3490,3633,24698,27061,1735999,1811266,247401,289875,34579,37544,103779,121190,6348,6683,1871918,1995218,1509052,1572027,231770,271255,14205,15887,93544,110857,2853,2911,20494,22281,1525878,1590095,236564,277286,25375,28677,100968,118057,5305,5496,229281,241447,206458,217047,9188,10560,6874,6316,1920,2022,637,722,4204,4780,210121,221171,10837,12589,9204,8867,2811,3133,1043,1187
R,10,2015,59,4201084,2027536,2173548,1658702,1737362,230037,272949,19819,21463,92291,112040,3348,3473,23339,26261,1678111,1758884,236054,280681,32682,36438,100050,120180,6030,6421,1812194,1943633,1464945,1530873,221269,262885,13487,15419,90432,109874,2715,2884,19346,21698,1480887,1548459,225662,268680,24144,27953,97313,116955,5019,5402,215342,229915,193757,206489,8768,10064,6332,6044,1859,2166,633,589,3993,4563,197224,210425,10392,12001,8538,8485,2737,3225,1011,1019
R,10,2015,60,4122393,1985737,2136656,1629620,1714785,220056,261843,19056,20327,91316,111618,3207,3444,22482,24639,1648203,1734804,225831,269189,31522,34282,98777,119306,5825,6252,1778274,1913271,1442469,1513307,211728,252381,13120,14733,89521,109638,2660,2818,18776,20394,1457835,1529637,215971,257919,23553,26430,96194,116368,4923,5233,207463,223385,187151,201478,8328,9462,5936,5594,1795,1980,547,626,3706,4245,190368,205167,9860,11270,7969,7852,2583,2938,902,1019
R,10,2015,61,4002037,1918586,2083451,1582527,1679940,207728,251098,17771,19271,86645,106550,2964,3226,20951,23366,1599930,1698940,213082,257916,29575,32746,93502,113619,5285,5908,1727588,1874562,1409837,1491104,200016,242481,12530,14190,85083,104658,2456,2646,17666,19483,1424371,1506729,204017,247644,22567,25583,91190,110886,4492,4976,190998,208889,172690,188836,7712,8617,5241,5081,1562,1892,508,580,3285,3883,175559,192211,9065,10272,7008,7163,2312,2733,793,932
R,10,2015,62,3818297,1822709,1995588,1512159,1619217,190887,233972,16470,17781,80912,99765,2779,2890,19502,21963,1528381,1637147,195664,240301,27656,30546,87205,106459,4977,5425,1648278,1802195,1354511,1444135,183834,225953,11618,13193,79467,98126,2339,2419,16509,18369,1368165,1458930,187369,230768,21140,24026,85116,104014,4265,4634,174431,193393,157648,175082,7053,8019,4852,4588,1445,1639,440,471,2993,3594,160216,178217,8295,9533,6516,6520,2089,2445,712,791
R,10,2015,63,3709488,1768320,1941168,1474181,1579774,179555,223695,15212,16862,78683,97734,2675,2828,18014,20275,1489125,1596386,184046,229492,25582,28910,84401,103656,4768,5158,1605974,1760257,1327124,1415916,173170,216185,10900,12548,77281,96158,2264,2378,15235,17072,1339633,1429736,176532,220642,19739,22867,82407,101350,4086,4383,162346,180911,147057,163858,6385,7510,4312,4314,1402,1576,411,450,2779,3203,149492,166650,7514,8850,5843,6043,1994,2306,682,775
R,10,2015,64,3550507,1687110,1863397,1410461,1518028,170957,216609,14375,15954,71939,91089,2376,2599,17002,19118,1424496,1533657,175148,222174,24453,27476,77187,96462,4346,4770,1533244,1691502,1270553,1362435,165024,209414,10461,11875,70717,89566,2024,2182,14465,16030,1282390,1375344,168209,213671,19101,21760,75417,94269,3762,4072,153866,171895,139908,155593,5933,7195,3914,4079,1222,1523,352,417,2537,3088,142106,158313,6939,8503,5352,5716,1770,2193,584,698
R,10,2015,65,3450323,1636006,1814317,1360164,1472145,167415,210710,14056,15370,75494,95117,2401,2487,16476,18488,1373824,1487109,171555,216182,23790,26289,80546,100620,4307,4636,1489003,1645409,1226765,1319132,161593,203491,10301,11491,74313,93653,2014,2118,14017,15524,1238291,1331552,164727,207657,18644,20859,78830,98439,3719,3960,147003,168908,133399,153013,5822,7219,3755,3879,1181,1464,387,369,2459,2964,135533,155557,6828,8525,5146,5430,1716,2181,588,676
R,10,2015,66,3368945,1595570,1773375,1338505,1451105,154621,198305,13308,14359,71564,89734,2301,2457,15271,17415,1351172,1465307,158296,203350,22496,24868,76174,94614,4088,4446,1459202,1616592,1214475,1308557,149375,191719,9855,10916,70473,88484,1955,2078,13069,14838,1225238,1320534,152176,195651,17831,20088,74571,92780,3514,3830,136368,156783,124030,142548,5246,6586,3453,3443,1091,1250,346,379,2202,2577,125934,144773,6120,7699,4665,4780,1603,1834,574,616
R,10,2015,67,3296520,1557796,1738724,1316155,1433782,145409,188128,12339,13725,67453,84194,2074,2282,14366,16613,1328033,1447467,148979,192759,20992,23833,71720,88850,3715,4157,1430121,1590467,1200008,1298947,140431,182101,9245,10477,66433,82968,1759,1943,12245,14031,1210039,1310376,143171,185660,16719,19216,70215,87032,3215,3571,127675,148257,116147,134835,4978,6027,3094,3248,1020,1226,315,339,2121,2582,117994,137091,5808,7099,4273,4617,1505,1818,500,586
R,10,2015,68,3463529,1636565,1826964,1406660,1537890,137861,178075,12428,13244,62908,78971,1995,2052,14713,16732,1418986,1551815,141360,182732,21647,23684,66973,83396,3659,3850,1514967,1683939,1295748,1407324,133420,172461,9389,10236,61963,77795,1699,1746,12748,14377,1306372,1419183,136147,176125,17514,19393,65564,81721,3180,3355,121598,143025,110912,130566,4441,5614,3039,3008,945,1176,296,306,1965,2355,112614,132632,5213,6607,4133,4291,1409,1675,479,495
R,10,2015,69,2705772,1271179,1434593,1083389,1194408,109253,144684,9826,10908,55166,69119,1823,1807,11722,13667,1093233,1205672,112029,148408,16857,19014,58591,73088,3247,3427,1166239,1308240,987677,1079237,105252,139466,7294,8324,54376,68109,1583,1549,10057,11555,996076,1088655,107360,142328,13449,15308,57425,71598,2830,2996,104940,126353,95712,115171,4001,5218,2532,2584,790,1010,240,258,1665,2112,97157,117017,4669,6080,3408,3706,1166,1490,417,431
R,10,2015,70,2480829,1157951,1322878,982950,1097254,102980,137878,8893,10146,51061,63536,1636,1740,10431,12324,991641,1107430,105476,141245,15058,17486,54195,67067,2975,3196,1059599,1204222,893026,988784,99373,133177,6644,7718,50284,62617,1395,1491,8877,10435,900353,997315,101253,135735,11970,14056,53057,65727,2575,2767,98352,118656,89924,108470,3607,4701,2249,2428,777,919,241,249,1554,1889,91288,110115,4223,5510,3088,3430,1138,1340,400,429
R,10,2015,71,2420400,1122937,1297463,959192,1083692,95862,130691,8324,9384,48168,60148,1446,1623,9945,11925,967516,1093534,98178,134023,14294,16569,51090,63473,2687,3070,1034467,1187113,878254,982722,92472,126422,6323,7170,47540,59255,1258,1384,8620,10160,885418,991029,94264,129018,11599,13442,50161,62165,2366,2683,88470,110350,80938,100970,3390,4269,2001,2214,628,893,188,239,1325,1765,82098,102505,3914,5005,2695,3127,929,1308,321,387
R,10,2015,72,2482588,1146154,1336434,991881,1132518,91830,127916,7752,9065,44023,53972,1345,1404,9323,11559,999775,1142145,93946,131008,13498,16139,46572,57083,2510,2759,1063633,1230862,916197,1035968,88757,123718,6012,6953,43396,53197,1178,1198,8093,9828,923032,1044106,90383,126059,11119,13134,45645,55907,2212,2411,82521,105572,75684,96550,3073,4198,1740,2112,627,775,167,206,1230,1731,76743,98039,3563,4949,2379,3005,927,1176,298,348
R,10,2015,73,2201891,1010523,1191368,868445,1002363,82973,116422,7024,8129,42417,53001,1145,1334,8519,10119,875544,1010760,84962,119163,12267,14338,44833,55753,2144,2461,936267,1095242,800361,914177,80179,112716,5453,6264,41889,52281,982,1115,7403,8689,806502,921328,81724,114842,10096,11722,44049,54722,1866,2123,74256,96126,68084,88186,2794,3706,1571,1865,528,720,163,219,1116,1430,69042,89432,3238,4321,2171,2616,784,1031,278,338
R,10,2015,74,1988433,903870,1084563,776102,911481,74200,107234,6427,7332,38535,47987,1052,1158,7554,9371,782445,919271,75896,109745,11016,13081,40762,50567,1955,2199,835955,996508,713758,830614,71690,103875,5003,5731,38052,47309,923,974,6529,8005,719217,837224,72978,105816,9072,10761,40020,49555,1721,1895,67915,88055,62344,80867,2510,3359,1424,1601,483,678,129,184,1025,1366,63228,82047,2918,3929,1944,2320,742,1012,234,304
R,10,2015,75,1860534,838627,1021907,716263,854988,70547,103319,5920,6996,37792,46762,1036,1179,7069,8663,722135,862191,72174,105691,10124,12166,39982,49161,1891,2225,773584,935824,656495,775963,68179,99945,4538,5438,37295,46129,907,965,6170,7384,661601,782039,69446,101767,8252,9944,39266,48253,1675,1890,65043,86083,59768,79025,2368,3374,1382,1558,497,633,129,214,899,1279,60534,80152,2728,3924,1872,2222,716,908,216,335
R,10,2015,76,1732118,778743,953375,668587,802060,63678,94031,5206,6272,34216,41841,813,1109,6243,8062,673856,808739,65119,96163,8890,11099,36085,44138,1570,2092,719157,873783,613832,728886,61428,90939,3986,4855,33810,41280,686,941,5415,6882,618367,734575,62539,92541,7231,9069,35486,43293,1374,1788,59586,79592,54755,73174,2250,3092,1220,1417,406,561,127,168,828,1180,55489,74164,2580,3622,1659,2030,599,845,196,304
R,10,2015,77,1652720,736233,916487,634896,774771,58088,88068,4818,6042,31713,39323,847,1016,5871,7267,639829,780822,59410,90027,8317,10327,33510,41411,1528,1867,681337,841300,584354,705646,56106,85140,3743,4718,31302,38808,720,824,5112,6164,588627,710749,57134,86636,6845,8452,32908,40624,1321,1564,54896,75187,50542,69125,1982,2928,1075,1324,411,515,127,192,759,1103,51202,70073,2276,3391,1472,1875,602,787,207,303
R,10,2015,78,1523182,670566,852616,578643,720185,52654,82162,4245,5423,29009,37084,720,913,5295,6849,583154,725874,53867,84023,7380,9396,30632,39058,1316,1760,620003,782461,531952,655630,50866,79501,3268,4168,28680,36543,611,756,4626,5863,535877,660459,51802,80946,6062,7651,30136,38286,1142,1508,50563,70155,46691,64555,1788,2661,977,1255,329,541,109,157,669,986,47277,65415,2065,3077,1318,1745,496,772,174,252
